timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
398954979,398954373,41,0,17090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
399437385,399436824,41,0,17125,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
399947423,399946862,41,0,17161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
400452494,400451934,41,0,17197,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
400957486,400956926,41,0,17234,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
401442538,401441961,41,0,17268,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
401947550,401946989,41,0,17304,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
402437630,402437029,41,0,17339,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
402952623,402952060,41,0,17376,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
403437666,403437105,41,0,17411,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
403937689,403937129,41,0,17446,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
404457735,404457175,41,0,17484,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
404952757,404952196,41,0,17519,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
405442791,405442230,41,0,17554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
405942842,405942281,41,0,17590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
406442886,406442325,41,0,17625,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
406947992,406947432,41,0,17661,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
407445449,407444889,41,0,17697,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
407950461,407949900,41,0,17733,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
408453003,408452442,41,0,17769,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
408943030,408942469,41,0,17804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
409445570,409445010,41,0,17840,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
409955645,409955070,41,0,17876,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
410453154,410452594,41,0,17912,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
410938170,410937609,41,0,17946,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
411440713,411440151,41,0,17982,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
411945789,411945178,41,0,18018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
412450784,412450222,41,0,18055,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
412953391,412952829,41,0,18090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
413453349,413452787,41,0,18126,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
413953422,413952835,41,0,18162,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
414455919,414455357,41,0,18198,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
414945969,414945405,41,0,18233,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
415455988,415455427,41,0,18269,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
415958550,415957990,41,0,18305,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
416438572,416438011,41,0,18339,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
416941152,416940591,41,0,18375,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
417448632,417448069,41,0,18412,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
417953673,417953113,41,0,18448,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
418448707,418448146,41,0,18483,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
418941364,418940803,41,0,18518,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
419438783,419438222,41,0,18554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
419938828,419938267,41,0,18589,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
420448855,420448294,41,0,18626,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
420946601,420946039,41,0,18661,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
421456424,421455863,41,0,18698,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
421950702,421950137,41,0,18733,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
422446506,422445944,41,0,18769,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
422949043,422948482,41,0,18804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
423454081,423453519,41,0,18841,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
423944117,423943557,41,0,18876,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
424439146,424438586,41,0,18911,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
424941694,424941133,41,0,18947,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
425441725,425441163,41,0,18983,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
425939264,425938704,41,0,19018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
426444312,426443743,41,0,19054,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
426944337,426943776,41,0,19090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
427434385,427433822,41,0,19125,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
427939416,427938855,41,0,19161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
428441973,428441394,41,0,19197,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
428952011,428951449,41,0,19233,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
429449544,429448985,41,0,19269,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
429942070,429941510,41,0,19304,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
430452165,430451604,41,0,19340,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
430937147,430936587,41,0,19375,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
431437192,431436631,41,0,19411,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
431942229,431941670,41,0,19447,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
432444769,432444209,41,0,19483,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
432949811,432949250,41,0,19519,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
433449847,433449288,41,0,19555,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
433947385,433946825,41,0,19590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
434452429,434451869,41,0,19626,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
434952473,434951912,41,0,19662,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
435437515,435436954,41,0,19697,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
435940073,435939511,41,0,19732,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
436442668,436442053,41,0,19768,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
436947629,436947067,41,0,19804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
437450230,437449670,41,0,19840,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
437952754,437952154,41,0,19876,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
438437754,438437194,41,0,19911,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
438950297,438949736,41,0,19948,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
439452886,439452324,41,0,19983,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
439955406,439954845,41,0,20019,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
440440424,440439860,41,0,20054,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
440942961,440942400,41,0,20090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
441448003,441447443,41,0,20126,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
441953049,441952488,41,0,20162,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
442435732,442435171,41,0,20196,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
442945632,442945071,41,0,20233,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
443455696,443455135,41,0,20269,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
443948219,443947658,41,0,20305,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
444450817,444450257,41,0,20340,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
444955801,444955241,41,0,20377,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
445453448,445452887,41,0,20412,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
445953430,445952868,41,0,20448,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
446456035,446455475,41,0,20484,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
446955981,446955420,41,0,20519,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
447441022,447440462,41,0,20554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
447946062,447945498,41,0,20590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
448451111,448450551,41,0,20626,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
448956177,448955611,41,0,20662,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
449441191,449440631,41,0,20697,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
449941269,449940707,41,0,20733,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
450448791,450448230,41,0,20769,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
450948830,450948269,41,0,20805,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
451453342,451452780,41,0,20841,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
451946417,451945855,41,0,20876,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
452448967,452448405,41,0,20912,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
452936510,452935950,41,0,20947,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
453439092,453438532,41,0,20983,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
453941688,453941100,41,0,21018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
454444154,454443585,41,0,21054,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
454941687,454941127,41,0,21090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
455446745,455446184,41,0,21126,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
455936805,455936245,41,0,21161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
456454334,456453773,41,0,21198,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
456956885,456956324,41,0,21234,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
457454469,457453908,41,0,21269,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
457954478,457953913,41,0,21305,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
458454523,458453963,41,0,21341,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
458939598,458939038,41,0,21375,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
459442124,459441563,41,0,21411,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
459944674,459944101,41,0,21447,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
460442214,460441653,41,0,21483,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
460939869,460939309,41,0,21518,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
461439802,461439240,41,0,21554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
461944854,461944293,41,0,21590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
462444900,462444339,41,0,21626,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
462950012,462949452,41,0,21662,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
463454998,463454437,41,0,21698,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
463955049,463954488,41,0,21734,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
464452633,464452070,41,0,21769,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
464937737,464937176,41,0,21804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
465447780,465447172,41,0,21840,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
465945279,465944717,41,0,21876,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
466447812,466447251,41,0,21912,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
466955344,466954783,41,0,21948,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
467447888,467447326,41,0,21983,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
467945591,467945029,41,0,22019,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
468450497,468449935,41,0,22055,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
468940539,468939978,41,0,22090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
469445588,469445025,41,0,22126,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
469943136,469942575,41,0,22161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
470448210,470447647,41,0,22198,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
470945739,470945179,41,0,22233,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
471448290,471447729,41,0,22269,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
471950838,471950278,41,0,22305,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
472445902,472445331,41,0,22340,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
472945941,472945381,41,0,22376,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
473445989,473445429,41,0,22412,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
473941055,473940493,41,0,22447,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
474438601,474438041,41,0,22483,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
474943650,474943089,41,0,22519,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
475443808,475443248,41,0,22554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
475941280,475940719,41,0,22590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
476446340,476445778,41,0,22626,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
476943860,476943299,41,0,22662,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
477438910,477438351,41,0,22697,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
477956478,477955916,41,0,22734,0,1514,1521,1927,1509,961,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
478439081,478438500,41,0,22768,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
478954075,478953513,41,0,22805,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
479454131,479453571,41,0,22841,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
479936697,479936134,41,0,22875,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
480441771,480441210,41,0,22911,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
480939279,480938718,41,0,22947,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
481456839,481456278,41,0,22984,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
481954438,481953878,41,0,23020,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
482436955,482436394,41,0,23054,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
482937000,482936439,41,0,23090,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
483437097,483436536,41,0,23125,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
483944607,483944047,41,0,23162,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
484449662,484449102,41,0,23198,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
484947255,484946679,41,0,23233,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
485452411,485451789,41,0,23269,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
485952333,485951770,41,0,23305,0,1514,1521,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
486454890,486454330,41,0,23341,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
486952442,486951881,41,0,23377,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
487452515,487451932,41,0,23412,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
487950052,487949491,41,0,23448,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
488445177,488444614,41,0,23483,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
488950156,488949595,41,0,23519,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
489445383,489444822,41,0,23555,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
489947775,489947213,41,0,23590,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
490442837,490442275,41,0,23626,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
490945417,490944820,41,0,23662,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
