timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
227709903,227709820,-0.2251346,-0.14794888,-9.562222
227758546,227758441,-0.24672939,-0.0721739,-9.660276
227812034,227811924,-0.48554942,-0.016727848,-9.940335
227860629,227860545,-0.45953247,0.024786834,-9.987335
227909376,227909162,-0.49031362,0.09535321,-9.795429
227957859,227957778,-0.28195706,0.08080395,-9.853331
228011341,228011259,-0.35378674,-0.10741136,-10.027117
228060099,228059876,-0.25878417,-0.02913157,-9.947164
228108575,228108493,-0.18347402,-0.06355498,-9.757964
228162059,228161978,-0.34591317,-0.35989085,-10.014179
228210724,228210599,-0.41165924,-0.13524878,-9.878133
228259398,228259220,-0.25379905,0.01600309,-9.671094
228307927,228307844,-0.20213738,-0.31651667,-9.531712
228361415,228361333,-0.33270305,-0.087024726,-10.082006
228410038,228409954,-0.2135483,0.0381586,-9.666346
228458658,228458578,-0.20141055,-0.08660899,-9.8243685
228512147,228512066,-0.35443437,-0.041846156,-10.028071
228560778,228560694,-0.3405198,-0.012105876,-9.681258
228609428,228609318,-0.08638998,-0.096383356,-9.796543
228658024,228657942,-0.22510427,-0.0059872433,-9.621491
228711515,228711431,-0.36470038,-0.054085072,-10.124518
228760144,228760061,-0.21098533,-0.038354162,-9.851403
228809261,228809167,-0.2004317,0.042087432,-9.587851
228857869,228857788,-0.19648723,-0.21019527,-9.418932
228911359,228911274,-0.40471843,-0.27866724,-9.911416
228959984,228959900,-0.2512316,-0.113903165,-9.729532
229008608,229008523,0.014535863,-0.1931816,-9.962745
229062089,229062008,-0.2256883,-0.05086668,-9.918721
229110713,229110628,-0.27450454,-0.05505303,-9.682909
229159475,229159250,-0.15085837,-0.046988584,-9.68482
229212819,229212738,-0.22487836,-0.17063704,-9.958462
229261444,229261360,-0.3715603,-0.14603503,-9.793527
229310055,229309973,-0.12525035,-0.1791237,-9.573213
229358673,229358589,-0.16480286,-0.1289068,-9.362926
229412161,229412065,-0.2880877,-0.15061963,-10.058984
229460756,229460675,-0.31381443,-0.051668804,-9.8649235
229509530,229509289,-0.27686232,-0.10117823,-9.47411
229557984,229557901,0.0035473956,-0.21190982,-9.562861
229611467,229611373,-0.210277,-0.16496032,-9.857722
229660083,229659986,-0.3990454,-0.06900657,-9.6314
229708686,229708599,-0.115741014,-0.35663074,-9.774711
229762153,229762070,-0.12320889,-0.21633728,-9.7941885
229810773,229810681,-0.00916514,-0.28594518,-9.47896
229859394,229859296,-0.024237696,-0.4336022,-9.413433
229912858,229912775,-0.27130148,-0.3426001,-9.822199
229962035,229961873,-0.22317427,-0.12808196,-9.732968
230010569,230010486,-0.07815509,-0.38240817,-9.834779
230059192,230059102,-0.09921506,-0.37735462,-9.891046
230112667,230112583,-0.27496058,-0.17599511,-9.583343
230161296,230161207,-0.18199274,-0.17124239,-9.6724615
230209911,230209828,-0.04073401,-0.28080884,-9.630013
230258530,230258447,0.054742027,-0.31469765,-9.620817
230312076,230311925,-0.11141225,-0.17806089,-9.9549465
230360628,230360543,-0.12880386,-0.123849735,-9.588306
230409247,230409167,-0.14017966,-0.21730533,-9.693815
230457947,230457785,-0.13240959,-0.39619127,-9.704512
230511351,230511269,-0.19364105,-0.25604445,-9.616708
230559974,230559889,-0.16853538,-0.20971191,-9.510195
230608593,230608511,0.011595428,-0.46000442,-9.575853
230662104,230661997,-0.344451,-0.21672349,-10.148855
230710704,230710620,-0.26932845,-0.25938645,-10.040204
230759318,230759237,-0.2369165,-0.20037627,-9.866968
230807949,230807856,-0.22505586,-0.14512691,-9.7669735
230861421,230861338,-0.13922557,-0.35872298,-9.906462
230910040,230909957,-0.22817264,-0.23883675,-9.89109
230958656,230958573,-0.2671222,-0.33484554,-9.831243
231012135,231012052,-0.30250144,-0.3537353,-10.129448
231060758,231060674,-0.4097815,-0.39146453,-10.109526
231109932,231109787,-0.45148593,-0.19488089,-9.945593
231158492,231158410,-0.3087315,-0.2480301,-9.8434305
231207147,231207031,-0.3025193,-0.3437063,-9.84227
231260596,231260508,-0.2555404,-0.22486529,-9.745743
231309202,231309121,-0.25271162,-0.21774971,-9.692163
231357818,231357736,-0.22103728,-0.2704716,-9.744396
231406434,231406353,-0.15303518,-0.3428836,-9.861866
231460009,231459831,-0.14729385,-0.22945456,-9.870166
231508529,231508446,-0.16333292,-0.29988968,-9.756752
231557186,231557061,-0.045069102,-0.5035965,-9.702908
231610624,231610536,-0.39625856,-0.30665493,-10.079076
231659236,231659155,-0.3216128,-0.21901618,-9.809966
231707853,231707771,-0.29036647,-0.4090819,-9.6372595
231756470,231756387,-0.23881695,-0.27912012,-9.704336
231809956,231809862,-0.1383126,-0.33015707,-9.429142
231858559,231858477,-0.122611836,-0.42501816,-9.70529
231907214,231907092,-0.1700334,-0.340163,-9.845351
231960653,231960569,-0.08543594,-0.33753464,-9.502161
232009264,232009183,-0.049572427,-0.39082348,-9.649723
232057878,232057795,-0.08288221,-0.37990803,-9.8678465
232106493,232106410,-0.15752624,-0.3456911,-9.897353
232159998,232159882,-0.123018906,-0.31688356,-9.982025
232208595,232208492,-0.20890947,-0.26756337,-9.828141
232257670,232257589,-0.2264626,-0.35922426,-9.871002
232306285,232306201,-0.2677582,-0.2633123,-9.829566
232359766,232359683,-0.31669566,-0.2655037,-10.039597
232408386,232408304,-0.43277386,-0.29595125,-9.988819
232457006,232456923,-0.45399255,-0.30389038,-9.973329
232505632,232505546,-0.23587659,-0.2751152,-9.485775
232559117,232559034,-0.44739372,-0.23704872,-10.154587
232607748,232607659,-0.42448607,-0.20996201,-9.939101
232656366,232656285,-0.35558313,-0.22807975,-9.689614
232709894,232709775,-0.5042158,-0.17230979,-10.105577
232758480,232758399,-0.39223868,-0.10790934,-9.88341
232807122,232807027,-0.35364518,-0.27062863,-9.705538
232855820,232855657,-0.1949089,-0.32312796,-9.535382
232909234,232909150,-0.5077073,-0.124099724,-10.117163
232957861,232957780,-0.32832143,-0.11893978,-9.646271
233006485,233006404,-0.06997913,-0.2769468,-9.295006
233060005,233059894,-0.37776574,-0.18471782,-9.881724
233108603,233108519,-0.28257713,-0.1919873,-9.504332
233157321,233157143,-0.087798655,-0.14372188,-9.297424
233205850,233205767,-0.08536017,-0.22367108,-9.3855915
233259331,233259250,-0.262141,-0.17896976,-9.5614805
233307962,233307868,-0.21522337,-0.09377962,-9.435627
233356567,233356485,-0.20915669,-0.20164257,-9.64404
233405671,233405589,-0.3364271,-0.20422225,-9.807149
233459187,233459072,-0.26103684,-0.17200041,-9.715555
233507774,233507692,-0.3969614,-0.11378798,-9.845827
233556400,233556314,-0.4105672,-0.12597722,-9.9618225
233609872,233609792,-0.3413468,-0.19875675,-9.991311
233658492,233658411,-0.49453795,-0.18870631,-10.190377
233707111,233707028,-0.57906294,-0.116618596,-10.054743
233755731,233755648,-0.392874,-0.22657903,-9.767297
233809216,233809130,-0.5410962,-0.24158348,-10.238445
233857829,233857747,-0.54022557,-0.2514313,-10.085247
233906451,233906365,-0.34111002,-0.21123806,-9.928195
233959934,233959843,-0.41617826,-0.23027544,-10.160041
234008544,234008462,-0.408737,-0.2827762,-10.1771555
234057166,234057082,-0.36788747,-0.2793844,-10.02334
234110647,234110565,-0.36303023,-0.26925167,-9.924551
234159298,234159185,-0.35734665,-0.24247918,-9.9942
234207890,234207805,-0.2584927,-0.28197405,-9.826489
234256509,234256427,-0.1763493,-0.18935788,-9.575766
234309990,234309903,-0.42240614,-0.18156318,-9.863992
234358603,234358519,-0.29924172,-0.23821552,-9.664419
234407234,234407134,-0.1701516,-0.28381518,-9.557056
234460695,234460608,-0.40311983,-0.33955044,-10.103355
234509303,234509220,-0.38907698,-0.28467682,-9.9149065
234558398,234558317,-0.30445838,-0.29818928,-9.740889
234607014,234606929,-0.19297983,-0.22746351,-9.686445
234660506,234660405,-0.28192428,-0.3204158,-9.879423
234709115,234709016,-0.18921077,-0.39677498,-9.937467
234757726,234757628,-0.2322775,-0.36256313,-9.833367
234811189,234811105,-0.2764754,-0.29307535,-9.793543
234859815,234859721,-0.11495023,-0.3088991,-9.766084
234908419,234908338,-0.058260612,-0.28709257,-9.674038
234957037,234956954,-0.17544529,-0.30078104,-9.69306
235010517,235010434,-0.3087796,-0.20141007,-10.112579
235059135,235059052,-0.25411317,-0.25265235,-10.515443
235107761,235107670,-0.2500262,-0.22209466,-11.020806
235161229,235161147,-0.38662457,-0.22128657,-11.289864
235209860,235209764,-0.3671854,-0.34447092,-11.638692
235258629,235258391,-0.43378597,-0.42496124,-12.338551
235307099,235307015,-0.42003986,-0.23504731,-12.086727
235360585,235360500,-0.37984014,-0.2831518,-12.678059
235409267,235409115,-0.31370196,-0.3782089,-11.870274
235457805,235457724,-0.4444353,-0.3210938,-12.549379
235511282,235511199,-0.48245072,-0.18271711,-12.190404
235560051,235559815,-0.39277294,-0.31568405,-12.915595
235608509,235608427,-0.43084022,-0.41123435,-12.455592
235657130,235657041,-0.44817677,-0.37144944,-12.929348
235711087,235711006,-0.4922633,-0.3482357,-12.5514145
235759710,235759617,-0.26567125,-0.38189033,-11.948388
235808314,235808229,-0.35391256,-0.38261774,-11.639824
235861787,235861704,-0.35926768,-0.34699523,-11.219765
235910575,235910324,-0.2606816,-0.44086394,-10.748909
235959021,235958939,-0.39406422,-0.3058964,-10.424229
236007639,236007557,-0.2927685,-0.38311648,-10.357188
236061213,236061035,-0.3264668,-0.2678742,-10.088107
236109729,236109648,-0.2285983,-0.26972553,-9.911219
236158347,236158265,-0.4487134,-0.37321636,-9.785481
236211852,236211749,-0.13160133,-0.14671311,-9.040115
236260454,236260370,-0.25638953,-0.21325119,-8.918874
236309086,236308993,-0.20925134,-0.26609933,-9.060571
236357701,236357618,-0.14685194,-0.278153,-9.118218
236411187,236411102,-0.24417748,-0.28885767,-9.321178
236459806,236459725,-0.34151095,-0.3682498,-9.640882
236508434,236508353,-0.18265992,-0.43861857,-9.735071
236561938,236561842,-0.32187307,-0.38512084,-9.6708765
236610548,236610466,-0.3726265,-0.41854587,-10.102818
236659199,236659091,-0.19191794,-0.4607285,-10.279553
236707826,236707717,-0.10893004,-0.3661613,-9.757755
236761280,236761196,-0.29330304,-0.36789963,-10.535858
236809896,236809812,-0.20671563,-0.42027327,-10.282955
236859484,236859402,-0.14538084,-0.122662604,-9.45973
236912967,236912879,-0.1889931,-0.54520965,-10.243968
236961578,236961492,-0.13309446,-0.4763509,-9.704679
237010185,237010102,-0.17958303,-0.18550494,-9.332115
237058897,237058715,-0.26711193,-0.19576177,-9.438989
237112273,237112189,-0.19353642,-0.5436824,-9.920376
237160886,237160802,-0.1709771,-0.34900105,-9.54754
237209527,237209411,-0.311186,-0.32441035,-9.588138
237262966,237262885,-0.23378082,-0.38092464,-9.882726
237311578,237311495,-0.1110268,-0.34135208,-9.492252
237360308,237360106,-0.27613157,-0.35410863,-9.824262
237408796,237408714,-0.29288054,-0.29203373,-10.0465
237462266,237462185,-0.35675684,-0.40364712,-9.902014
237510887,237510804,-0.19872595,-0.33554342,-9.779662
237559516,237559425,-0.118164316,-0.06929603,-9.733341
237612985,237612904,-0.3517314,-0.27219778,-9.677324
237661610,237661522,-0.17403126,-0.098146215,-9.752611
237710243,237710141,-0.13681462,-0.25761187,-9.83191
237758854,237758761,-0.11434251,-0.22680011,-9.518354
237812330,237812241,-0.19643115,-0.30661023,-9.871967
237860943,237860860,-0.14930792,-0.32171664,-9.636909
237909562,237909480,-0.25206944,-0.30334297,-9.658266
237958186,237958104,-0.14740492,-0.1248683,-9.85916
238012157,238012073,0.00063951965,-0.3832224,-9.833301
238060781,238060696,-0.24415648,-0.08862228,-9.60259
238109399,238109317,-0.3342756,-0.28120247,-9.666182
238158020,238157940,0.07749113,-0.33253488,-9.463379
238211508,238211426,-0.28397188,-0.41851056,-9.857039
238260144,238260049,-0.04431311,-0.3594101,-9.586109
238308759,238308670,-0.25676593,-0.1808725,-10.061465
238357377,238357294,-0.29925117,-0.2874302,-10.313242
238410866,238410783,-0.4121139,-0.25674516,-10.21298
238459489,238459408,-0.041565582,-0.26506412,-9.871206
238508111,238508031,-0.21944065,-0.28509483,-9.781824
238561598,238561515,-0.2329897,-0.16998005,-9.375338
238610336,238610138,-0.34336874,-0.33371305,-10.128235
238658842,238658762,-0.1491707,-0.4532985,-9.5532675
238707467,238707385,-0.13370216,-0.2806577,-9.709359
238760960,238760866,-0.09975656,-0.32879195,-9.560009
238809571,238809483,-0.30691183,-0.09818689,-9.7533865
238858190,238858105,-0.24191445,-0.5173036,-10.131636
238911681,238911593,-0.32327586,-0.18269947,-9.769744
238960548,238960218,-0.24668379,-0.44334012,-10.042714
239008928,239008846,-0.1478269,-0.27587476,-9.386086
239057554,239057473,-0.37211335,-0.2636747,-9.957188
239106182,239106101,-0.2690867,-0.30844995,-9.944775
239160164,239160065,-0.23263347,-0.25905553,-10.233789
239208770,239208690,-0.1568465,-0.30316377,-9.515344
239257400,239257315,-0.34323925,-0.26628944,-10.157669
239306140,239305941,-0.13302206,-0.4075824,-9.939472
239359510,239359428,-0.36394355,-0.31708115,-10.094862
239408132,239408051,-0.14497098,-0.4786464,-9.649231
239456764,239456677,-0.14878853,-0.22167131,-9.951173
239505399,239505302,-0.50021356,-0.19537635,-9.968681
239558872,239558789,-0.3045984,-0.1206195,-9.725381
239607499,239607414,-0.1571667,-0.35169342,-10.331977
239660986,239660902,-0.2832208,-0.39511618,-10.43296
239709604,239709522,-0.18909733,-0.3396301,-9.866924
239758227,239758145,-0.19956729,-0.3599848,-9.88561
239806842,239806759,-0.3338476,-0.3865994,-10.020852
239855468,239855372,-0.23057398,-0.28654605,-9.784406
239908927,239908846,-0.22950564,-0.38478333,-9.957365
239957545,239957462,-0.14810415,-0.40973678,-10.005762
240006161,240006079,-0.2610045,-0.19303055,-9.440101
240059647,240059565,-0.24499018,-0.2532904,-9.777565
240108269,240108188,-0.10615575,-0.276182,-9.541748
240156897,240156806,-0.36172232,-0.3543951,-10.026994
240205523,240205425,-0.29476666,-0.31670478,-9.934618
240259473,240259388,-0.3207699,-0.044960104,-9.774176
240308087,240308006,-0.08990445,-0.41620654,-9.764839
240356709,240356626,-0.20894219,-0.3333071,-9.704636
240410192,240410111,-0.36422184,-0.33409435,-9.711729
240458820,240458736,0.002129817,-0.40932053,-9.876454
240507452,240507361,-0.3237612,-0.10502356,-9.631614
240556075,240555986,-0.36647856,-0.44162992,-10.115573
240609554,240609471,-0.46373487,-0.16358449,-9.826374
240658189,240658093,-0.31644863,-0.2467838,-9.903101
240706794,240706714,0.02568505,-0.53102094,-9.457847
240760281,240760197,-0.10885971,-0.36640716,-9.598701
240808896,240808814,-0.18805757,-0.32940638,-9.723882
240857506,240857424,-0.3280084,-0.1556057,-9.793735
240906126,240906035,-0.2675845,-0.3958419,-9.762037
240959589,240959506,-0.32542306,-0.3097909,-9.876123
241008207,241008117,-0.11274653,-0.41482824,-9.975123
241056822,241056730,-0.13388427,-0.18614967,-9.47778
241110286,241110204,-0.22862795,-0.26454878,-9.723978
241158903,241158820,-0.23210497,-0.21596634,-9.736896
241207641,241207439,-0.18274204,-0.3411005,-10.187106
241256137,241256054,-0.210559,-0.4481479,-9.809315
241309618,241309531,-0.24659055,-0.28251413,-9.727803
241358295,241358144,-0.06906209,-0.27161226,-9.774805
241407323,241407241,-0.27157164,-0.95074177,-9.811062
241460811,241460716,-0.13322556,-0.2566491,-9.726247
241509410,241509329,-0.117009535,-0.33800972,-9.766791
241558090,241557941,-0.5698663,-0.26993757,-9.694435
241606641,241606555,-0.00019280636,-0.5026124,-9.877835
241660111,241660029,-0.035520714,-0.46571097,-10.026589
241708732,241708642,-0.21684484,-0.20891859,-9.615416
241757346,241757262,-0.20871162,-0.42464814,-9.975585
241810884,241810750,-0.27076533,-0.15074298,-9.544417
241859583,241859369,-0.3241422,-0.45660478,-10.175951
241908114,241907988,-0.18666048,-0.2808039,-9.537178
241956690,241956603,-0.13293262,-0.3038432,-9.42421
242010220,242010085,-0.15264699,-0.33199447,-9.329739
242058787,242058705,-0.09186162,-0.28377655,-9.740667
242107425,242107324,-0.25430894,-0.38287115,-10.066082
242160895,242160811,-0.20659146,-0.2140156,-9.73777
242209514,242209432,-0.23241541,-0.38632578,-10.000246
