timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
397248804,397122612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
398258965,398125614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
399249052,399119427,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
400249042,400124011,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
401259092,401124585,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
402249156,402115621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
403249259,403121611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
404249263,404121610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
405249380,405117612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
406249364,406118613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
407249449,407121612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
408249498,408123611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
409249584,409122613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
410249860,410121628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
411259697,411127673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
412249828,412115614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
413259853,413132614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
414249938,414121614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
415250016,415123615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
416250070,416122615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
417250151,417121740,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
418240243,418112612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
419250269,419117630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
420250471,420122615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
421250463,421122615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
422250496,422121614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
423250652,423123616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
424250628,424117620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
425260735,425126611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
426250792,426119634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
427250936,427122613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
428250953,428121613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
429251094,429121614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
430251111,430121613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
431251192,431120614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
432241268,432109613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
433251408,433126614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
434251490,434122617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
435251505,435120616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
436251645,436122610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
437261659,437129610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
438251739,438121765,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
439251787,439123611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
440251866,440117611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
441252133,441124611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
442252072,442120631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
443252227,443121633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
444252284,444127616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
445242368,445109614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
446252545,446121610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
447252694,447121610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
448252681,448120612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
449252791,449121612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
450252816,450119612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
451253011,451124615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
452262997,452129615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
453253086,453120620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
454243159,454117637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
455253242,455120611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
456243326,456115628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
457243474,457115612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
458243538,458112614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
459253672,459121654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
460243752,460114714,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
461253782,461121610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
462243945,462115622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
463244008,463116611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
464254121,464120612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
465244186,465119612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
466254296,466121667,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
467254426,467123620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
468244475,468119639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
469254593,469122610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
470244670,470114653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
471234802,471108914,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
472254956,472120614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
473245121,473112610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
474235085,474108617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
475235168,475105611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
476235322,476110617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
477235424,477105614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
478235626,478108613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
479245605,479112609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
480235753,480108174,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
481245830,481116165,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
482245980,482117615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
483246047,483121435,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
484236183,484104610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
485236263,485110612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
486246408,486120612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
487246637,487114613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
488236783,488111649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
489246805,489120616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
490247013,490116816,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
491246996,491118621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
492247141,492119821,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
493237255,493111615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
494267446,494137617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
495247404,495119612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
496247595,496118614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
497250148,497115616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
498247842,498119609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
499247858,499115612,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
500248088,500113613,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
501238187,501107614,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
502248265,502119615,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
503258434,503124613,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
504248488,504119662,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
505238637,505110696,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
506238691,506105614,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
507238818,507110610,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
508249017,508119629,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
509259076,509127615,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
510234185,510102616,nan,nan,nan,0,0,0,0,0,0,1,0,0,0,0
