timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
343835613,1693632487400329,366598854,1263441277,34062,51722,0.19100001,0.00843954,0.95300007,1.2870001,0.57,0.87,98,95,19.168001,10.554001,16.0,-2.084,0.9876743,0,nan,0.0,4,0,1,20,0
344245613,1693632487800329,366599270,1263441950,34929,52589,0.19700001,0.007917686,0.947,1.2820001,0.57,0.87,98,91,19.037,12.275001,14.551001,-2.358,0.8700229,0,nan,0.0,4,0,1,20,0
344862618,1693632488400329,366599990,1263442852,36245,53905,0.21200001,0.008229227,0.93700004,1.2770001,0.57,0.87,98,91,18.848001,14.185,12.411,-2.217,0.71879756,0,nan,0.0,4,0,1,20,0
345250612,1693632488800329,366600528,1263443367,37219,54880,0.24400002,0.0081669185,0.933,1.2750001,0.57,0.87,98,93,19.050001,15.628001,10.894,-2.5040002,0.60877883,0,nan,0.0,4,0,1,20,0
345840614,1693632489400329,366601411,1263444017,38692,56353,0.27,0.0087345,0.92700005,1.2720001,0.57,0.87,98,93,18.844002,16.806002,8.524,-2.467,0.46937975,0,nan,0.0,4,0,1,20,0
346244631,1693632489800329,366602031,1263444362,39518,57179,0.27100003,0.008544957,0.9250001,1.271,0.57,0.87,98,89,18.691,17.393002,6.8430004,-2.3160002,0.37485918,0,nan,0.0,4,0,1,20,0
346847614,1693632490400329,366603004,1263444720,41099,58759,0.24200001,0.008375136,0.92200005,1.268,0.57,0.87,98,89,18.645,18.283,3.66,-3.3270001,0.19755992,0,nan,0.0,4,0,1,20,0
347248612,1693632490800330,366603668,1263444840,42350,60011,0.252,0.008979544,0.92,1.268,0.57,0.87,98,74,18.508001,18.427,1.7270001,-3.5010002,0.09347425,0,nan,0.0,4,0,1,20,0
347840660,1693632491400330,366604660,1263444882,44154,61814,0.25800002,0.008977275,0.919,1.2700001,0.57,0.87,98,74,18.529001,18.525002,-0.393,-2.901,6.2619743,0,nan,0.0,4,0,1,20,0
348241613,1693632491800330,366605330,1263444825,45291,62952,0.216,0.008499579,0.91800004,1.2700001,0.59,0.89,98,96,18.531,18.406,-2.1430001,-2.9080002,6.167267,0,nan,0.0,4,0,1,19,0
348837612,1693632492400330,366606310,1263444588,46992,64652,0.21000001,0.0087889545,0.91600007,1.271,0.59,0.89,98,96,18.266,17.628,-4.7860003,-2.7960002,6.018095,0,nan,0.0,4,0,1,19,0
349240620,1693632492800330,366606933,1263444330,48061,65721,0.224,0.009954311,0.915,1.273,0.61,0.93,98,94,18.219002,16.917002,-6.762,-2.8530002,5.9029493,0,nan,0.0,3,0,1,18,0
349842667,1693632493400330,366607816,1263443789,49800,67460,0.224,0.011202745,0.91400003,1.276,0.57,0.87,98,94,18.162,15.599001,-9.302,-3.032,5.7454853,0,nan,0.0,4,0,1,20,0
350238612,1693632493800330,366608366,1263443342,50922,68582,0.223,0.011459133,0.91400003,1.2800001,0.57,0.87,98,89,18.213001,14.879001,-10.504001,-2.2470002,5.668486,0,nan,0.0,4,0,1,20,0
350841614,1693632494400331,366609125,1263442558,52142,69801,0.202,0.011833507,0.91200006,1.2850001,0.57,0.87,98,89,18.321001,13.311001,-12.589001,-1.8320001,5.525667,0,nan,0.0,4,0,1,20,0
351244614,1693632494800331,366609578,1263441959,52851,70511,0.20500001,0.010736044,0.9110001,1.2850001,0.57,0.87,98,95,18.303001,11.93,-13.8810005,-1.4950001,5.4223237,0,nan,0.0,4,0,1,20,0
351841614,1693632495400331,366610157,1263440965,53639,71299,0.16600001,0.008583878,0.90700006,1.2830001,0.57,0.87,98,95,18.508001,9.656,-15.790001,-0.89800006,5.26124,0,nan,0.0,4,0,1,20,0
352235620,1693632495800331,366610473,1263440240,54005,71665,0.19100001,0.009366134,0.90500003,1.2830001,0.59999996,0.88,98,82,18.533,8.06,-16.688002,-0.90300006,5.162317,0,nan,0.0,4,0,1,18,0
352847611,1693632496400331,366610840,1263439069,54400,72059,0.185,0.008323301,0.90200007,1.2830001,0.58,0.87,98,82,18.960001,5.544,-18.131,-0.61800003,5.0091515,0,nan,0.0,4,0,1,19,0
353250662,1693632496800331,366611003,1263438244,54626,72285,0.17600001,0.008171631,0.89900005,1.2820001,0.57,0.87,98,94,18.957,3.7470002,-18.583,-0.342,4.911355,0,nan,0.0,4,0,1,20,0
353829614,1693632497400332,366611118,1263436970,54810,72468,0.23300001,0.008963836,0.897,1.2870001,0.59,0.87,98,94,19.080002,0.8880001,-19.060001,-0.356,4.7589507,0,nan,0.0,4,0,1,19,0
354224613,1693632497800332,366611108,1263436113,54890,72548,0.22100002,0.008183325,0.897,1.292,0.59,0.87,98,92,19.227001,-1.075,-19.197,-0.116000004,4.656442,0,nan,0.0,4,0,1,19,0
354828664,1693632498400332,366610963,1263434827,55113,72771,0.23300001,0.008281413,0.897,1.3000001,0.61,0.9,98,92,19.542002,-4.135,-19.099,-0.32000002,4.4991813,0,nan,0.0,4,0,1,18,0
355234613,1693632498800332,366610775,1263433983,55316,72974,0.25500003,0.008690343,0.89800006,1.3080001,0.59,0.87,98,95,19.465,-5.971,-18.527,-0.51100004,4.400605,0,nan,0.0,4,0,1,19,0
355834611,1693632499400332,366610362,1263432770,55592,73250,0.25,0.00864671,0.901,1.319,0.59,0.87,98,95,19.754002,-9.061001,-17.553001,-0.47300002,4.235874,0,nan,0.0,4,0,1,19,0
356234612,1693632499800332,366610002,1263432004,55670,73328,0.264,0.009467363,0.90300006,1.33,0.59,0.87,98,82,19.954,-10.873,-16.731,-0.39900002,4.136111,0,nan,0.0,4,0,1,19,0
356824613,1693632500400332,366609338,1263430941,55839,73496,0.201,0.008159065,0.906,1.338,0.59,0.88,98,82,20.163,-13.685,-14.808001,-0.33600003,3.966403,0,nan,0.0,4,0,1,19,0
357234612,1693632500800333,366608810,1263430310,55946,73603,0.19000001,0.008391542,0.906,1.3410001,0.59,0.88,98,76,20.354,-15.432001,-13.271001,-0.374,3.8518546,0,nan,0.0,4,0,1,19,0
357839612,1693632501400333,366607908,1263429499,56014,73671,0.21100001,0.008705703,0.906,1.3410001,0.57,0.87,98,76,20.715,-17.702002,-10.758,-0.22500001,3.6876833,0,nan,0.0,4,0,1,20,0
358240983,1693632501800333,366607238,1263429061,56286,73943,0.19700001,0.0070778336,0.90200007,1.327,0.57,0.87,99,92,20.923,-19.026001,-8.706,-0.28300002,3.5707233,0,nan,0.0,4,0,1,20,0
358843613,1693632502400333,366606159,1263428581,56799,74456,0.19500001,0.0067991046,0.89400005,1.3030001,0.57,0.87,99,92,21.005001,-20.293001,-5.4230003,-0.39200002,3.4027202,0,nan,0.0,4,0,1,20,0
359241626,1693632502800333,366605410,1263428390,56962,74619,0.19500001,0.007184822,0.892,1.304,0.57,0.87,99,91,21.268002,-21.029001,-3.1850002,-0.54300004,3.2918975,0,nan,0.0,4,0,1,20,0
359854613,1693632503400333,366604258,1263428316,57932,75589,0.202,0.0075127697,0.88600004,1.2900001,0.59,0.88,99,91,21.069,-21.044,1.034,-1.335,3.092491,0,nan,0.0,4,0,1,19,0
360243613,1693632503800334,366603500,1263428411,58383,76040,0.21800001,0.008916014,0.88500005,1.294,0.57,0.87,99,95,21.076,-20.864,2.9800003,-1.1860001,2.9997327,0,nan,0.0,4,0,1,20,0
360839620,1693632504400334,366602386,1263428713,59109,76766,0.17400001,0.00749933,0.87900007,1.274,0.57,0.87,99,95,20.849,-19.821001,6.465,-0.91700006,2.8263087,0,nan,0.0,4,0,1,20,0
361240612,1693632504800334,366601683,1263429038,59443,77100,0.19100001,0.008247378,0.87600005,1.261,0.57,0.87,99,87,20.648,-18.984001,8.123,0.15,2.7372906,0,nan,0.0,4,0,1,20,0
361840614,1693632505400334,366600701,1263429692,59732,77390,0.22000001,0.009564754,0.87600005,1.2540001,0.64,0.96,99,87,20.479,-17.08,11.299001,-0.36,2.5571332,0,nan,0.0,4,0,1,18,0
362240613,1693632505800334,366600122,1263430244,59877,77535,0.21800001,0.009712233,0.88000005,1.263,0.64,0.96,98,99,20.178001,-15.119,13.362,-0.61300004,2.417831,0,nan,0.0,4,0,1,18,0
362839614,1693632506400334,366599371,1263431226,60227,77885,0.24300002,0.009804911,0.8880001,1.2820001,0.58,0.87,98,99,20.016,-12.35,15.751,-1.368,2.235762,0,nan,0.0,4,0,1,19,0
363249665,1693632506800334,366598941,1263431951,60655,78313,0.245,0.009565975,0.89300007,1.2930001,0.58,0.87,98,97,20.103,-11.3880005,16.567001,-0.81000006,2.1729877,0,nan,0.0,4,0,1,19,0
363843620,1693632507400335,366598393,1263433105,60750,78408,0.224,0.011201697,0.901,1.3100001,0.58,0.87,98,97,19.85,-8.884001,17.751001,0.47000003,2.0348482,0,nan,0.0,4,0,1,19,0
364244612,1693632507800335,366598124,1263433916,60597,78256,0.259,0.011317064,0.90700006,1.3230001,0.57,0.87,98,96,19.467001,-6.268,18.43,0.314,1.8986284,0,nan,0.0,4,0,1,20,0
364844687,1693632508400335,366597874,1263435172,60191,77850,0.25,0.010620677,0.90800005,1.3280001,0.57,0.87,98,96,19.267,-2.9440002,19.041,0.41200003,1.7241887,0,nan,0.0,4,0,1,20,0
365250611,1693632508800335,366597804,1263436025,60006,77665,0.22000001,0.010913893,0.90900004,1.33,0.57,0.87,98,99,19.160002,-1.0350001,19.132,0.57100004,1.6248614,0,nan,0.0,4,0,1,20,0
365838618,1693632509400335,366597819,1263437307,59649,77308,0.18900001,0.010644239,0.90800005,1.3290001,0.57,0.87,98,99,19.055,1.733,18.976002,0.698,1.4797218,0,nan,0.0,4,0,1,20,0
366238633,1693632509800335,366597909,1263438143,59310,76970,0.19600001,0.009902125,0.90700006,1.33,0.57,0.87,98,82,18.650002,3.176,18.377,1.2040001,1.3996494,0,nan,0.0,4,0,1,20,0
366844613,1693632510400336,366598167,1263439343,58798,76458,0.18200001,0.009644166,0.901,1.3160001,0.59,0.87,98,82,18.436,6.1790004,17.37,0.91600007,1.2290355,0,nan,0.0,4,0,1,19,0
367228619,1693632510800336,366598428,1263440098,58440,76100,0.19800001,0.009570512,0.89900005,1.314,0.59,0.87,98,95,18.413,8.116,16.528,0.577,1.114348,0,nan,0.0,4,0,1,19,0
367844613,1693632511400336,366598924,1263441160,58130,75790,0.18900001,0.008993158,0.89400005,1.302,0.57,0.87,98,95,18.375,10.176001,15.300001,0.423,0.98386335,0,nan,0.0,4,0,1,20,0
368245612,1693632511800336,366599318,1263441811,57994,75654,0.208,0.008928581,0.89000005,1.296,0.57,0.87,98,96,18.182001,11.622001,13.982,0.045,0.8773243,0,nan,0.0,4,0,1,20,0
368845612,1693632512400336,366599994,1263442684,57754,75414,0.23400001,0.009007993,0.887,1.2930001,0.57,0.87,98,96,18.176,13.359,12.325001,0.13100001,0.74516356,0,nan,0.0,4,0,1,20,0
369240612,1693632512800336,366600494,1263443196,57644,75305,0.256,0.009375559,0.88600004,1.2930001,0.57,0.87,98,105,17.944,14.333001,10.797001,-0.17,0.6455973,0,nan,0.0,4,0,1,20,0
369832612,1693632513400336,366601311,1263443825,57832,75493,0.24300002,0.00868022,0.8880001,1.2930001,0.57,0.87,98,105,17.847,15.867001,8.17,-0.726,0.4755324,0,nan,0.0,4,0,1,20,0
370235611,1693632513800337,366601894,1263444156,58096,75757,0.273,0.009920103,0.88900006,1.294,0.59,0.87,98,96,17.756,16.349,6.9270005,-0.652,0.400741,0,nan,0.0,4,0,1,19,0
370839611,1693632514400337,366602793,1263444552,58235,75895,0.25800002,0.009362644,0.89000005,1.294,0.57,0.87,98,96,17.412,16.655,5.077,0.080000006,0.29586804,0,nan,0.0,4,0,1,20,0
371243612,1693632514800337,366603402,1263444743,58097,75758,0.272,0.008739736,0.89000005,1.2950001,0.57,0.87,98,94,17.304,16.976002,3.351,0.055000003,0.19487315,0,nan,0.0,4,0,1,20,0
371834619,1693632515400337,366604331,1263444869,58043,75703,0.259,0.009333497,0.892,1.2980001,0.57,0.87,98,94,17.287,17.284,0.328,-0.528,0.018995464,0,nan,0.0,4,0,1,20,0
372235647,1693632515800337,366604958,1263444855,58107,75768,0.261,0.009489878,0.892,1.3000001,0.59,0.87,98,75,17.209002,17.175001,-1.088,-0.231,6.2199388,0,nan,0.0,4,0,1,19,0
372839612,1693632516400337,366605883,1263444693,58152,75812,0.27800003,0.0106538385,0.89500004,1.3030001,0.59,0.87,98,75,17.292002,16.947,-3.436,0.012,6.0831738,0,nan,0.0,4,0,1,19,0
373234614,1693632516800337,366606487,1263444500,58194,75854,0.246,0.01057687,0.897,1.3060001,0.57,0.87,98,71,17.187,16.444,-4.999,-0.091000006,5.9880624,0,nan,0.0,4,0,1,20,0
373834630,1693632517400338,366607367,1263444087,58128,75788,0.23700002,0.011913616,0.89900005,1.3100001,0.57,0.87,98,71,17.295,15.716001,-7.2200003,0.13800001,5.852535,0,nan,0.0,4,0,1,20,0
374241612,1693632517800338,366607926,1263443729,58057,75717,0.26700002,0.012917006,0.901,1.315,0.57,0.87,98,88,17.388,14.974001,-8.838,-0.028,5.7499857,0,nan,0.0,4,0,1,20,0
374851612,1693632518400338,366608705,1263443067,57966,75626,0.24800001,0.015178255,0.90700006,1.325,0.57,0.87,98,88,17.527,13.6710005,-10.968,-0.023000002,5.6070704,0,nan,0.0,4,0,1,20,0
375249619,1693632518800338,366609182,1263442549,57879,75539,0.21400002,0.0116043445,0.90900004,1.3310001,0.57,0.87,98,91,17.575,12.682,-12.168,0.194,5.518468,0,nan,0.0,4,0,1,20,0
375842613,1693632519400338,366609816,1263441663,57724,75383,0.16800001,0.011102214,0.90500003,1.3280001,0.57,0.87,98,91,17.709002,10.811001,-14.026001,0.35500002,5.3690753,0,nan,0.0,4,0,1,20,0
376236614,1693632519800338,366610175,1263441005,57712,75371,0.16800001,0.009125453,0.90300006,1.3260001,0.57,0.87,98,99,17.817001,9.335,-15.176001,0.076000005,5.263823,0,nan,0.0,4,0,1,20,0
376841613,1693632520400339,366610613,1263439935,57736,75395,0.165,0.009392663,0.89900005,1.325,0.57,0.87,98,99,17.929,6.9280005,-16.536001,-0.037,5.1091104,0,nan,0.0,4,0,1,20,0
377243655,1693632520800339,366610833,1263439177,57765,75424,0.17500001,0.008707971,0.896,1.3240001,0.57,0.87,98,91,18.103,5.3970003,-17.28,-0.098000005,5.015104,0,nan,0.0,4,0,1,20,0
377839612,1693632521400339,366611051,1263437986,57839,75497,0.19000001,0.008654214,0.89400005,1.3260001,0.57,0.87,98,91,18.346,2.9610002,-18.105001,-0.027,4.8744698,0,nan,0.0,4,0,1,20,0
378235614,1693632521800339,366611123,1263437171,57775,75433,0.22200002,0.008928929,0.89300007,1.33,0.57,0.87,98,93,18.389,1.3620001,-18.339,0.22100002,4.786519,0,nan,0.0,4,0,1,20,0
378827614,1693632522400339,366611108,1263435930,57766,75425,0.21400002,0.008995775,0.89300007,1.3360001,0.63,0.94,98,93,18.608002,-1.5430001,-18.544,0.068,4.6293645,0,nan,0.0,4,0,1,18,0
379233614,1693632522800339,366611012,1263435105,57836,75494,0.22000001,0.009382715,0.89300007,1.342,0.63,0.94,98,96,18.812,-3.5170002,-18.480001,-0.275,4.5243034,0,nan,0.0,4,0,1,18,0
379833613,1693632523400339,366610745,1263433886,57855,75512,0.268,0.01039902,0.896,1.3520001,0.63,0.94,98,96,19.004002,-6.2530003,-17.946001,-0.15900001,4.3771353,0,nan,0.0,4,0,1,18,0
380224614,1693632523800340,366610484,1263433093,57925,75582,0.261,0.01012256,0.89900005,1.36,0.61,0.94,98,94,19.308,-8.052,-17.549002,-0.28500003,4.2821975,0,nan,0.0,4,0,1,19,0
380830617,1693632524400340,366609968,1263431957,58135,75792,0.284,0.012071569,0.90400004,1.3700001,0.61,0.94,98,94,19.507002,-10.807,-16.239,-0.52000004,4.125192,0,nan,0.0,4,0,1,19,0
381243612,1693632524800340,366609548,1263431248,58150,75807,0.259,0.010751926,0.90800005,1.3790001,0.61,0.94,98,94,19.640001,-12.375001,-15.250001,0.09900001,4.0306964,0,nan,0.0,4,0,1,19,0
381834618,1693632525400340,366608792,1263430294,58150,75807,0.24900001,0.00927817,0.91200006,1.386,0.63,0.94,98,94,20.093,-15.018001,-13.349001,0.27,3.8682017,0,nan,0.0,4,0,1,18,0
382233614,1693632525800340,366608220,1263429737,58022,75679,0.24700001,0.01027423,0.91400003,1.388,0.63,0.94,98,97,20.274,-16.576,-11.673,0.21400002,3.755108,0,nan,0.0,4,0,1,18,0
382827891,1693632526400340,366607250,1263429056,57983,75640,0.21900001,0.007817155,0.91400003,1.386,0.61,0.94,98,97,20.68,-18.829,-8.552,-0.049000002,3.5679476,0,nan,0.0,4,0,1,19,0
383259613,1693632526800341,366606547,1263428717,58174,75831,0.194,0.006480233,0.90700006,1.363,0.61,0.94,98,74,20.704,-19.786001,-6.096,-0.34,3.4404745,0,nan,0.0,4,0,1,19,0
383840614,1693632527400341,366605447,1263428403,58675,76332,0.20500001,0.0072368328,0.897,1.3330001,0.61,0.94,98,74,20.258001,-20.066002,-2.782,-0.77000004,3.2793577,0,nan,0.0,4,0,1,19,0
384238620,1693632527800341,366604737,1263428311,59043,76700,0.22100002,0.00929859,0.896,1.3290001,0.61,0.94,98,94,19.151001,-19.077002,-1.6830001,-0.9760001,3.2295797,0,nan,0.0,4,0,1,19,0
384829619,1693632528400341,366603752,1263428177,59640,77297,0.22700001,0.014876138,0.897,1.3260001,0.61,0.94,98,94,17.345001,-17.133001,-2.703,-0.864,3.2980409,0,nan,0.0,4,0,1,19,0
385419613,1693632529000341,366602906,1263427842,60017,77674,0.26900002,0.01608059,0.906,1.332,0.61,0.94,98,99,15.601001,-13.394001,-8.0,-0.794,3.6799963,0,nan,0.0,4,0,1,19,0
385829612,1693632529400341,366602502,1263427425,60298,77955,0.312,0.017635504,0.9110001,1.337,0.62,0.96999997,98,99,13.957001,-9.393001,-10.323001,-0.57500005,3.9741454,0,nan,0.0,4,0,1,18,0
386233184,1693632529800341,366602235,1263426933,60458,78115,0.314,0.024628166,0.91800004,1.3460001,0.61,0.94,98,100,12.542001,-5.2920003,-11.371,-0.18200001,4.2768273,0,nan,0.0,4,0,1,19,0
386828614,1693632530400342,366602130,1263426184,60510,78167,0.23500001,0.032557894,0.929,1.36,0.62,0.96999997,98,100,10.424001,0.69900006,-10.401,0.021000002,4.7795377,0,nan,0.0,4,0,1,18,0
387238152,1693632530800342,366602197,1263425742,60538,78195,0.24900001,0.037405547,0.93700004,1.368,0.61,0.94,98,77,9.749001,2.848,-9.324,-0.027,5.0088735,0,nan,0.0,4,0,1,19,0
387839613,1693632531400342,366602377,1263425173,60624,78280,0.22500001,0.029476516,0.94500005,1.368,0.57,0.87,98,77,8.403001,3.6980002,-7.5460005,-1.014,5.1681013,0,nan,0.0,4,0,1,20,0
388239613,1693632531800342,366602462,1263424919,60961,78618,0.22800002,0.061726008,0.943,1.3700001,0.61,0.94,98,70,4.2060003,1.44,-3.9520001,0.476,5.1241198,0,nan,0.0,4,0,1,19,0
388834613,1693632532400342,366602467,1263424754,59179,76836,0.266,0.12277885,0.94200003,1.3670001,0.61,0.94,98,70,1.858,-1.72,-0.703,3.5830002,4.3521833,0,nan,0.0,4,0,1,19,0
389236612,1693632532800342,366602446,1263424705,57996,75653,0.314,0.25664282,0.94500005,1.368,0.61,0.94,98,86,1.3210001,0.558,-1.1980001,2.2870002,4.6068854,0,nan,0.0,4,0,1,19,0
389848614,1693632533400343,366602418,1263424662,56427,74084,0.266,0.1271577,0.94600004,1.3590001,0.57,0.87,98,86,1.718,-1.514,-0.81100005,4.178,3.7050986,0,nan,0.0,4,0,1,20,0
390239612,1693632533800343,366602353,1263424592,54911,72568,0.26900002,0.120059974,0.94900006,1.3620001,0.57,0.87,98,98,2.147,-1.447,-1.5870001,2.8950002,3.837211,0,nan,0.0,4,0,1,20,0
390840613,1693632534400343,366602321,1263424565,53114,70770,0.272,0.44679326,0.95400006,1.3590001,0.57,0.87,98,98,0.349,-0.328,-0.12100001,2.8720002,3.542476,0,nan,0.0,4,0,1,20,0
391243613,1693632534800343,366602331,1263424529,51797,69453,0.27100003,0.15823923,0.95300007,1.3570001,0.57,0.87,97,90,1.5990001,0.90000004,-1.322,3.0310001,5.1333036,0,nan,0.0,4,0,1,20,0
391840614,1693632535400343,366602384,1263424511,50242,67898,0.29900002,0.187681,0.95300007,1.358,0.57,0.87,97,90,1.039,0.744,0.725,2.384,0.2892187,0,nan,0.0,4,0,1,20,0
392240918,1693632535800343,366602431,1263424533,49341,66998,0.31,0.10674695,0.952,1.36,0.57,0.87,97,88,1.9340001,1.9190001,0.24000001,2.163,0.19935203,0,nan,0.0,4,0,1,20,0
392839612,1693632536400343,366602550,1263424539,48579,66236,0.24800001,0.09655615,0.952,1.363,0.57,0.87,97,88,1.9720001,1.9720001,0.007,0.416,0.03551099,0,nan,0.0,4,0,1,20,0
393239008,1693632536800344,366602643,1263424514,48592,66248,0.223,0.06547096,0.95100003,1.366,0.57,0.87,97,93,3.2350001,3.061,-1.047,-0.698,6.037253,0,nan,0.0,4,0,1,20,0
393839612,1693632537400344,366602834,1263424422,49216,66872,0.21000001,0.059381507,0.95000005,1.368,0.57,0.87,97,93,3.7870002,3.515,-1.4080001,-1.723,5.9284253,0,nan,0.0,4,0,1,20,0
394242613,1693632537800344,366602961,1263424352,49858,67514,0.20600002,0.06130853,0.95000005,1.366,0.57,0.87,97,94,3.8550003,3.4720001,-1.6750001,-1.651,5.8682494,0,nan,0.0,4,0,1,20,0
394839026,1693632538400344,366603157,1263424241,51004,68660,0.20700002,0.061563347,0.952,1.366,0.57,0.87,97,94,3.9170003,3.5990002,-1.5460001,-2.3070002,5.8707004,0,nan,0.0,4,0,1,20,0
395244612,1693632538800344,366603291,1263424173,51889,69545,0.21400002,0.06047199,0.95500004,1.366,0.57,0.87,97,92,3.9670002,3.7010002,-1.4280001,-2.592,5.9023113,0,nan,0.0,4,0,1,20,0
395830613,1693632539400344,366603496,1263424086,53480,71137,0.22500001,0.05699704,0.95800006,1.366,0.59,0.87,97,92,3.926,3.7280002,-1.23,-2.7570002,5.9504123,0,nan,0.0,4,0,1,19,0
396238793,1693632539800345,366603635,1263424035,54564,72221,0.22600001,0.053499404,0.961,1.366,0.57,0.87,97,88,4.0210004,3.89,-1.0170001,-2.9120002,5.9977665,0,nan,0.0,4,0,1,20,0
396838988,1693632540400345,366603853,1263423963,56199,73855,0.224,0.053953186,0.96400005,1.365,0.59,0.87,97,88,3.959,3.801,-1.11,-2.8880002,6.0029254,0,nan,0.0,4,0,1,19,0
397237612,1693632540800345,366603987,1263423911,57262,74918,0.22100002,0.060236897,0.966,1.3640001,0.61,0.9,97,80,3.7570002,3.5460002,-1.24,-2.91,5.9665666,0,nan,0.0,4,0,1,18,0
397841613,1693632541400345,366604179,1263423829,58849,76505,0.22500001,0.060562048,0.97,1.3640001,0.59,0.87,97,80,3.627,3.433,-1.172,-2.3430002,5.948945,0,nan,0.0,4,0,1,19,0
398240613,1693632541800345,366604308,1263423780,59607,77263,0.24300002,0.06057217,0.97300005,1.363,0.61,0.9,97,86,3.6620002,3.5160003,-1.024,-1.559,5.9834986,0,nan,0.0,4,0,1,18,0
398839353,1693632542400345,366604502,1263423716,60190,77846,0.26700002,0.057817172,0.97700006,1.3620001,0.61,0.9,97,86,3.683,3.5870001,-0.836,-0.837,6.034373,0,nan,0.0,4,0,1,18,0
399234427,1693632542800345,366604637,1263423680,60443,78099,0.287,0.055645283,0.98,1.3620001,0.59,0.89,97,88,3.686,3.6030002,-0.78000003,-0.60300004,6.0616107,0,nan,0.0,4,0,1,19,0
399832613,1693632543400346,366604835,1263423622,60742,78398,0.294,0.05858843,0.9850001,1.3610001,0.61,0.9,97,88,3.736,3.6160002,-0.943,-0.36600003,6.0395465,0,nan,0.0,4,0,1,18,0
400239011,1693632543800346,366604966,1263423578,60913,78569,0.26900002,0.058347575,0.98800004,1.3610001,0.61,0.9,97,81,3.8130002,3.6490002,-1.1060001,-0.44500002,6.009076,0,nan,0.0,4,0,1,18,0
400839411,1693632544400346,366605168,1263423504,61165,78821,0.30100003,0.05601163,0.99300003,1.3620001,0.56,0.82,97,81,3.8040001,3.663,-1.0270001,-0.47700003,5.999128,0,nan,0.0,4,0,1,20,0
401239583,1693632544800346,366605301,1263423458,61269,78924,0.286,0.05339049,0.99500006,1.3620001,0.56,0.82,97,89,3.9040003,3.7560003,-1.0680001,-0.067,6.0028267,0,nan,0.0,4,0,1,20,0
401834089,1693632545400346,366605509,1263423378,61363,79019,0.264,0.05184902,0.99700004,1.3610001,0.56,0.82,97,89,3.9440002,3.7200003,-1.312,-0.18800001,5.9555044,0,nan,0.0,4,0,1,20,0
402230619,1693632545800346,366605647,1263423322,61454,79110,0.28100002,0.051866297,0.998,1.3610001,0.58,0.83,96,89,4.0600004,3.844,-1.3060001,-0.18100001,5.956163,0,nan,0.0,4,0,1,19,0
402838645,1693632546400347,366605857,1263423235,61596,79252,0.28,0.05158617,1.0,1.3610001,0.58,0.83,96,89,4.0690002,3.864,-1.274,-0.22600001,5.95855,0,nan,0.0,4,0,1,19,0
403236614,1693632546800347,366605998,1263423181,61686,79342,0.27800003,0.04951621,1.001,1.36,0.58,0.83,96,76,4.0800004,3.8780003,-1.266,-0.089,5.967378,0,nan,0.0,4,0,1,19,0
403845617,1693632547400347,366606214,1263423099,61763,79418,0.284,0.047556903,1.0020001,1.3590001,0.58,0.83,96,76,4.059,3.8730001,-1.218,-0.158,5.972903,0,nan,0.0,4,0,1,19,0
404236612,1693632547800347,366606354,1263423044,61836,79491,0.25100002,0.04833113,1.003,1.3570001,0.58,0.83,90,84,4.0670004,3.8700001,-1.251,-0.067,5.9696293,0,nan,0.0,4,0,1,19,0
404844679,1693632548400347,366606563,1263422961,61975,79631,0.256,0.053038985,1.0020001,1.3540001,0.58,0.83,90,84,3.8910003,3.6820002,-1.258,-0.18800001,5.9597306,0,nan,0.0,4,0,1,19,0
405232614,1693632548800347,366606700,1263422908,62052,79707,0.24700001,0.04892245,1.0020001,1.3520001,0.56,0.79999995,90,90,3.9620001,3.7840002,-1.174,-0.164,5.9733715,0,nan,0.0,4,0,1,20,0
405840613,1693632549400347,366606907,1263422830,62126,79782,0.257,0.05196421,1.0020001,1.3490001,0.56,0.79999995,90,90,3.9180002,3.6950002,-1.304,-0.029000001,5.960808,0,nan,0.0,4,0,1,20,0
406233614,1693632549800348,366607044,1263422774,62168,79824,0.25100002,0.051413383,1.001,1.3470001,0.56,0.79999995,90,90,3.8590002,3.6660001,-1.207,-0.17600001,5.959534,0,nan,0.0,4,0,1,20,0
406832614,1693632550400348,366607236,1263422702,62360,80016,0.23200001,0.05996602,1.0,1.3440001,0.56,0.79999995,90,90,3.255,3.0960002,-1.005,-0.162,5.970344,0,nan,0.0,4,0,1,20,0
407236613,1693632550800348,366607338,1263422661,62474,80130,0.245,0.079595044,0.9990001,1.3410001,0.56,0.79999995,90,71,2.5430002,2.381,-0.89400005,-0.20600002,5.94756,0,nan,0.0,4,0,1,20,0
407835614,1693632551400348,366607451,1263422613,62577,80233,0.27600002,0.10167206,0.9990001,1.337,0.56,0.79999995,90,71,1.9150001,1.8140001,-0.61300004,0.05,5.9457836,0,nan,0.0,4,0,1,20,0
408238612,1693632551800348,366607512,1263422587,62583,80239,0.256,0.13101925,0.9990001,1.3340001,0.56,0.79999995,90,93,1.5660001,1.4590001,-0.56700003,0.10300001,5.930891,0,nan,0.0,4,0,1,20,0
