timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
240460491,-0.024312554,0.008558972,0.013742108,0.0,0.0,-0.79798937
240480495,0.023054186,0.013660266,0.007783987,0.0,0.0,-0.7978981
240500497,-0.022336453,0.005218693,0.014871239,0.0,0.0,-0.79622453
240520495,-0.01834756,0.006068703,0.008338644,0.0,0.0,-0.795854
240540500,-0.002067053,0.0039859456,0.009288257,0.0,0.0,-0.7967397
240555510,-0.02688966,0.023704158,0.0119617535,0.0,0.0,-0.7994792
240580590,-0.018624354,0.016844688,0.008059179,0.0,0.0,-0.7978024
240600501,-0.038606293,0.01530498,0.009803415,0.0,0.0,-0.7971778
240620502,-0.0066390363,-0.004174899,0.0072717755,0.0,0.0,-0.79499394
240640505,-0.06641856,0.0011687108,0.012573114,0.0,0.0,-0.79902464
240660509,-0.0110901,0.016982755,0.0027134996,0.0,0.0,-0.79991925
240680510,-0.023944503,0.008344693,0.011368667,0.0,0.0,-0.8006704
240695506,-0.032805815,0.008887738,0.00937566,0.0,0.0,-0.79778516
240720514,-0.02840284,0.0015201678,0.007658238,0.0,0.0,-0.79759574
240740516,-0.022637263,0.0034149762,0.008218844,0.0,0.0,-0.8007124
240760529,-0.028157152,0.0034212617,0.008570439,0.0,0.0,-0.80118215
240780572,-0.03284359,0.0075227525,0.0072581824,0.0,0.0,-0.80144286
240800535,-0.024536053,0.009598358,0.0057681315,0.0,0.0,-0.79970163
240820500,-0.040011905,0.017642887,0.006384555,0.0,0.0,-0.80025965
240835523,0.01219018,0.027875612,0.0029674596,0.0,0.0,-0.8008654
240860522,0.003846238,0.03017317,0.010878582,0.0,0.0,-0.8009119
240880528,0.008154417,0.015045058,0.008771016,0.0,0.0,-0.80173564
240900528,-0.034666553,0.011612255,0.008968417,0.0,0.0,-0.8013444
240920532,0.026758948,0.028386883,0.0020145823,0.0,0.0,-0.8008296
240940555,-0.015870549,0.031617608,0.010942273,0.0,0.0,-0.800733
240960559,-0.00267565,0.03441427,0.004135375,0.0,0.0,-0.800075
240975650,0.022571165,0.017937312,0.0065727397,0.0,0.0,-0.79985553
241000558,-0.019523079,0.029728474,0.010079244,0.0,0.0,-0.8019751
241020571,0.017278187,0.032733,0.0033207282,0.0,0.0,-0.80132574
241035538,-0.0010789981,0.03739668,0.008682937,0.0,0.0,-0.8011101
241060545,0.015055523,0.022048753,0.006438876,0.0,0.0,-0.79918534
241080548,-0.00634809,0.034063928,0.008731086,0.0,0.0,-0.8004229
241100612,0.014957841,0.039299708,0.005482966,0.0,0.0,-0.8028405
241115542,0.01884125,0.040864695,0.008377156,0.0,0.0,-0.80253094
241140550,-0.004652582,0.032562975,0.009490335,0.0,0.0,-0.80001813
241160564,0.01130224,0.03438396,0.005645162,0.0,0.0,-0.79743886
241180625,-0.009986072,0.04920948,0.008239226,0.0,0.0,-0.79954386
241200581,0.011790983,0.055217855,0.0045719696,0.0,0.0,-0.79974747
241220603,-0.00064978754,0.05060961,0.008590672,0.0,0.0,-0.798864
241240577,-0.008469873,0.037479065,0.0072219167,0.0,0.0,-0.7971537
241255560,-0.009859619,0.04289533,0.005777616,0.0,0.0,-0.7965653
241280603,-0.0042180787,0.053189978,0.006063656,0.0,0.0,-0.7969901
241300572,-0.0033859652,0.05149949,0.0069262777,0.0,0.0,-0.79629403
241320568,0.0010698636,0.047999736,0.0072460463,0.0,0.0,-0.7965269
241340573,-0.019845128,0.03289531,0.008355508,0.0,0.0,-0.795978
241360588,-0.0212431,0.028731236,0.0054381974,0.0,0.0,-0.7953715
241380652,-0.017946634,0.027956512,0.005194817,0.0,0.0,-0.7956128
241395578,-0.02000766,0.039442703,0.0054010395,0.0,0.0,-0.7956391
241420626,0.049055386,0.023088487,0.005671701,0.0,0.0,-0.7954734
241440578,0.0079141995,0.0147083765,0.01673835,0.0,0.0,-0.7949383
241460604,0.009112817,0.011270048,0.01091479,0.0,0.0,-0.7962049
241480580,-0.0057997396,0.0035428659,0.010864968,0.0,0.0,-0.7965651
241500584,-0.016319871,0.010219411,0.009150805,0.0,0.0,-0.7964922
241520585,0.026295107,0.025101399,0.0076308395,0.0,0.0,-0.7955917
241535586,-0.03224237,0.038372256,0.014706241,0.0,0.0,-0.79698384
241560629,0.0050922716,0.029753273,0.006399803,0.0,0.0,-0.7965324
241580675,-0.0076688044,0.02588691,0.012859436,0.0,0.0,-0.7969552
241600593,-0.01907585,0.018657472,0.011898165,0.0,0.0,-0.7969446
241620595,-0.042136386,0.027368646,0.010396834,0.0,0.0,-0.798136
241640627,-0.03741838,0.0319047,0.0073565706,0.0,0.0,-0.7976284
241660596,-0.038516734,0.030222796,0.00801401,0.0,0.0,-0.79720634
241675643,-0.055080928,0.036237266,0.0084151,0.0,0.0,-0.79548657
241700602,-0.05024026,0.03046847,0.0063044946,0.0,0.0,-0.7959736
241720608,-0.066801436,0.041291248,0.0071720835,0.0,0.0,-0.7970154
241740610,-0.04784156,0.056575276,0.004233901,0.0,0.0,-0.795721
241760630,-0.038031153,0.05375606,0.0069864565,0.0,0.0,-0.79464394
241780709,-0.035620596,0.056016717,0.008023092,0.0,0.0,-0.7928629
241800625,-0.036122534,0.045217596,0.008205289,0.0,0.0,-0.7931655
241815638,-0.057011846,0.04940514,0.007421215,0.0,0.0,-0.79501337
241840582,-0.048043974,0.04688247,0.0038943752,0.0,0.0,-0.7951907
241860640,-0.011798011,0.056005925,0.0042125843,0.0,0.0,-0.7931653
241880627,-0.009841817,0.043167762,0.009234518,0.0,0.0,-0.79103583
241900628,-0.00819479,0.033334956,0.009257966,0.0,0.0,-0.79318064
241920641,-0.007876624,0.03319058,0.0091552725,0.0,0.0,-0.7958954
241940632,0.011498769,0.02496161,0.008305768,0.0,0.0,-0.79594594
241955665,-0.007566321,0.024824122,0.010423454,0.0,0.0,-0.79330105
241980738,0.025261095,0.012000927,0.0074306983,0.0,0.0,-0.79236954
242000666,0.0077585904,0.0175443,0.01216324,0.0,0.0,-0.7960915
242020637,0.042319573,0.0053915884,0.008914556,0.0,0.0,-0.7968529
242040643,0.0037412168,0.0018164892,0.014052604,0.0,0.0,-0.7970085
242060643,0.0418835,-0.020459762,0.008169812,0.0,0.0,-0.7944611
242080679,0.0015308221,-0.008370648,0.0139513295,0.0,0.0,-0.7959257
242095638,0.016995074,-0.0109240515,0.0075303116,0.0,0.0,-0.7972316
242120659,0.048582274,-0.010080492,0.010053494,0.0,0.0,-0.79853654
242140650,0.023130655,-0.03901641,0.015966313,0.0,0.0,-0.797583
242160673,0.013418054,-0.045184597,0.012365508,0.0,0.0,-0.7980332
242180798,0.036519874,-0.022224039,0.010931935,0.0,0.0,-0.800132
242200660,0.035854705,-0.026293233,0.015069835,0.0,0.0,-0.8005998
242220653,0.021689408,-0.02257792,0.01549645,0.0,0.0,-0.7998007
242235659,0.018311655,-0.03512999,0.014393991,0.0,0.0,-0.79848653
242260687,0.008760826,-0.034092795,0.014353695,0.0,0.0,-0.80079156
242280666,0.012209234,-0.03157568,0.013644396,0.0,0.0,-0.8009021
242300669,-0.026820304,-0.024068471,0.0150335245,0.0,0.0,-0.80139154
242320664,0.006513715,-0.019214196,0.009683812,0.0,0.0,-0.79953814
242340671,-0.038077835,-0.009358709,0.015968304,0.0,0.0,-0.7993331
242360680,-0.033487637,-0.0036461304,0.009499358,0.0,0.0,-0.7992293
242375711,-0.023011861,-0.021971226,0.011022166,0.0,0.0,-0.79995996
242400671,-0.020115338,-0.023800515,0.013481383,0.0,0.0,-0.7995845
242420674,-0.055271287,-0.012527807,0.014133827,0.0,0.0,-0.7992874
242440692,-0.031831186,-0.00320945,0.009295613,0.0,0.0,-0.7988569
242460677,-0.02306788,-0.0009706081,0.0126732,0.0,0.0,-0.79857165
242480688,-0.05788037,-0.007365679,0.014355057,0.0,0.0,-0.79797786
242500681,-0.016737772,-0.005061811,0.0087807765,0.0,0.0,-0.798407
242515685,-0.07384114,0.012531918,0.014773705,0.0,0.0,-0.79890823
242540684,-0.05192794,0.0167932,0.0057984157,0.0,0.0,-0.7987635
242560703,0.00862156,0.028901631,0.007983272,0.0,0.0,-0.7973811
242580837,0.013135501,0.030481512,0.016973915,0.0,0.0,-0.7962076
242600698,0.017384404,0.018172506,0.017183382,0.0,0.0,-0.79707164
242620697,-0.022909457,0.021444429,0.017223721,0.0,0.0,-0.7973493
242640694,0.026801625,0.024392013,0.010765964,0.0,0.0,-0.7959029
242655704,0.027955975,0.03302653,0.017354619,0.0,0.0,-0.7951896
242680706,0.013581241,0.029216032,0.018218994,0.0,0.0,-0.7945799
242700724,0.027987897,0.021958504,0.016044077,0.0,0.0,-0.7949857
242720771,-0.013945727,0.026712876,0.018612107,0.0,0.0,-0.7963226
242740729,0.004446657,0.021776231,0.012458696,0.0,0.0,-0.7964083
242760718,0.0032536741,0.0031295817,0.015653187,0.0,0.0,-0.79514205
242780864,0.019344585,-0.0047061755,0.015743237,0.0,0.0,-0.79430443
242795704,-0.015962068,0.0038204947,0.018135086,0.0,0.0,-0.7951176
242820711,-0.023467107,-0.005846851,0.013773114,0.0,0.0,-0.7957782
242840714,0.0064118234,-0.020732502,0.012867923,0.0,0.0,-0.79698545
242860717,-0.015350036,-0.029818133,0.017710272,0.0,0.0,-0.79600686
242880720,-0.0007277655,-0.018831715,0.014776817,0.0,0.0,-0.795182
242900720,-0.041459773,-0.014190453,0.017133718,0.0,0.0,-0.7965049
242920746,-0.025365688,-0.010732946,0.011078272,0.0,0.0,-0.7964761
242935767,0.0026949516,-0.01673652,0.012818246,0.0,0.0,-0.79539806
242960741,-0.012314678,-0.03832185,0.01879266,0.0,0.0,-0.7955532
242980911,-0.025658831,-0.035350535,0.016000701,0.0,0.0,-0.79543877
243000728,-0.032135196,-0.03610963,0.014272588,0.0,0.0,-0.7954976
243020754,-0.009556806,-0.018232895,0.012807045,0.0,0.0,-0.7955079
243040735,-0.02184189,-0.022741139,0.016340576,0.0,0.0,-0.79545814
243060736,0.0020772573,-0.038702108,0.014586216,0.0,0.0,-0.7945954
243075733,-0.05694929,-0.034197293,0.01740898,0.0,0.0,-0.79509205
243100734,-0.041278575,-0.026917182,0.008448786,0.0,0.0,-0.7951559
243120736,0.0007144394,-0.022376042,0.010316466,0.0,0.0,-0.79627
243140743,-0.0037689786,-0.0141257495,0.016334113,0.0,0.0,-0.7949822
243160822,-0.020924121,-0.013386138,0.01517233,0.0,0.0,-0.79401124
243180927,-0.009459261,-0.013644486,0.011967349,0.0,0.0,-0.79366386
243200750,-0.0210659,-0.024749974,0.013423019,0.0,0.0,-0.7947453
243215743,0.025493708,-0.016975176,0.009789288,0.0,0.0,-0.79535735
243240767,-0.013563296,-0.0098300865,0.017527482,0.0,0.0,-0.7957482
243260750,-8.6070875e-05,-0.0053285,0.010993889,0.0,0.0,-0.7956688
243280751,0.018624842,-0.012668141,0.01267841,0.0,0.0,-0.7934187
243300757,0.013939003,-0.012538768,0.01517441,0.0,0.0,-0.79531294
243320756,0.016741522,-0.021056078,0.014001465,0.0,0.0,-0.7968097
243340762,0.0280833,-0.04015992,0.01459425,0.0,0.0,-0.795191
243355760,0.026451258,-0.03678791,0.015383241,0.0,0.0,-0.7949084
243380770,0.00043319858,-0.03690462,0.015709711,0.0,0.0,-0.7954581
243400766,0.047497302,-0.020107767,0.011646921,0.0,0.0,-0.7972494
243420829,0.0030236603,-0.021328824,0.019037895,0.0,0.0,-0.796418
243440772,0.0011952665,-0.028524697,0.012456299,0.0,0.0,-0.7957428
243460777,0.02705738,-0.055305824,0.012430038,0.0,0.0,-0.79381204
243480775,-0.004635185,-0.04046282,0.01684945,0.0,0.0,-0.7973468
243495768,0.005728769,-0.038764983,0.011031179,0.0,0.0,-0.79862136
243520775,0.010132291,-0.048269372,0.0136725055,0.0,0.0,-0.7948413
243540776,0.015744723,-0.052533884,0.014274778,0.0,0.0,-0.7946795
243560783,0.0069117956,-0.047938064,0.015237274,0.0,0.0,-0.7954879
243580808,-0.008893376,-0.044341102,0.013667907,0.0,0.0,-0.7974376
243600845,0.014959637,-0.041047752,0.010761778,0.0,0.0,-0.79714566
243620785,0.008322759,-0.04844557,0.014137039,0.0,0.0,-0.79728836
243635785,0.012290557,-0.056843538,0.012287856,0.0,0.0,-0.7960435
243660788,0.004041356,-0.035939027,0.01248818,0.0,0.0,-0.7973016
243680816,0.018910786,-0.03704131,0.0107149705,0.0,0.0,-0.798326
243695812,0.023232408,-0.04608714,0.011170251,0.0,0.0,-0.7984104
243720793,0.016487086,-0.05494251,0.012027226,0.0,0.0,-0.7972872
243740793,0.014823341,-0.07000478,0.010600511,0.0,0.0,-0.79766864
243760823,0.021002794,-0.05796582,0.009360907,0.0,0.0,-0.7990313
243775800,0.059239164,-0.051256612,0.009022539,0.0,0.0,-0.80043846
243800827,0.029588912,-0.04499067,0.014946685,0.0,0.0,-0.79812586
243820801,0.048803866,-0.035925332,0.009575236,0.0,0.0,-0.797913
243840822,0.076123364,-0.030926907,0.012069376,0.0,0.0,-0.79919726
243860807,0.051213324,-0.028652065,0.016225975,0.0,0.0,-0.8011167
243880803,0.070712216,-0.03523218,0.011871184,0.0,0.0,-0.8007147
243900808,0.07629098,-0.030196227,0.014779156,0.0,0.0,-0.80077237
243915805,0.072609045,-0.048429653,0.015765266,0.0,0.0,-0.8001045
243940815,0.066966705,-0.025919834,0.01516806,0.0,0.0,-0.80216527
243960817,0.079293095,-0.020188259,0.014723964,0.0,0.0,-0.80265075
243980828,0.080526955,-0.030044306,0.016801424,0.0,0.0,-0.8027495
244000822,0.055547085,-0.037423402,0.017742906,0.0,0.0,-0.80182
244020822,0.07290061,-0.04373819,0.0146323815,0.0,0.0,-0.8017433
244040823,0.03611364,-0.029148085,0.01837403,0.0,0.0,-0.80480677
244055849,0.045958396,-0.029021457,0.012854795,0.0,0.0,-0.80495477
244080837,0.029289212,-0.026392555,0.015587659,0.0,0.0,-0.8048534
244100827,0.041394982,-0.026326895,0.014221771,0.0,0.0,-0.80249745
244120831,0.028850824,-0.018848784,0.017052159,0.0,0.0,-0.8025372
244140882,0.018011967,-0.00627179,0.015714595,0.0,0.0,-0.804939
244160867,0.0070580873,-0.0046171094,0.014995255,0.0,0.0,-0.8052475
244180848,0.007281368,-0.013056083,0.014034339,0.0,0.0,-0.8033444
244195875,0.009384375,-0.023005746,0.014844372,0.0,0.0,-0.8013241
244220846,-0.02155628,-0.0049199383,0.015196539,0.0,0.0,-0.8031427
244240847,0.0065615512,0.010366584,0.010939732,0.0,0.0,-0.8041205
244260847,0.0004632976,0.0096374,0.015038223,0.0,0.0,-0.8036691
244280885,-0.016622344,0.00901508,0.014099181,0.0,0.0,-0.80111355
244300880,-0.0035132181,-0.011428048,0.011561848,0.0,0.0,-0.79945743
244320895,-0.015679883,-0.0050555975,0.0136175,0.0,0.0,-0.8018028
244335842,-0.015834011,0.0033392308,0.010965461,0.0,0.0,-0.80142415
244360852,-0.011049061,-0.0010979983,0.010740211,0.0,0.0,-0.802014
244380860,-0.00020045301,-0.005170595,0.010772959,0.0,0.0,-0.7982975
244400853,0.0065367594,-8.27535e-05,0.011786722,0.0,0.0,-0.7977162
244420858,0.009947773,0.007971367,0.012333525,0.0,0.0,-0.7975847
244440866,-0.0022600696,0.0030189976,0.012313397,0.0,0.0,-0.8004256
244460861,0.0019099589,0.0050329063,0.009828696,0.0,0.0,-0.80073005
244475874,0.033284172,-0.00606649,0.009981209,0.0,0.0,-0.7981765
244500865,-0.0011708013,-0.0035400356,0.014156228,0.0,0.0,-0.79774785
244520868,-0.0019628839,-0.0012039441,0.008698434,0.0,0.0,-0.7983503
244540873,0.052851077,0.0051429276,0.007966524,0.0,0.0,-0.8011039
244560906,0.019081205,-0.0069141784,0.016503232,0.0,0.0,-0.79911363
244580898,0.03235135,-0.027173687,0.011309103,0.0,0.0,-0.79801685
244600892,0.027369756,-0.018754402,0.01295946,0.0,0.0,-0.79800385
244615874,0.005005686,-0.018711109,0.012159178,0.0,0.0,-0.80074435
244640878,0.029530104,0.002179329,0.008241966,0.0,0.0,-0.8022708
244660878,0.022973118,-0.020089911,0.012364552,0.0,0.0,-0.8004343
244680881,0.020639341,-0.032428484,0.011412638,0.0,0.0,-0.8002014
244695880,-0.014135242,-0.026774867,0.01140858,0.0,0.0,-0.80063057
244720884,0.039219983,-0.02315278,0.005627195,0.0,0.0,-0.80396444
244740888,-0.003928987,-0.024397692,0.014361522,0.0,0.0,-0.80269307
244755924,0.026284004,-0.025535878,0.007716079,0.0,0.0,-0.8006271
244780900,0.016193233,-0.013155345,0.012382863,0.0,0.0,-0.8004983
244800914,-0.004050157,0.0021032547,0.010911637,0.0,0.0,-0.80127174
244820895,0.021689855,0.009820102,0.007989803,0.0,0.0,-0.80225307
244835891,-0.0014841068,-0.0071121114,0.012597992,0.0,0.0,-0.8015458
244860912,0.00031142135,-0.015103927,0.009035508,0.0,0.0,-0.8010707
244880896,0.0012753211,-0.00695349,0.009591442,0.0,0.0,-0.8004547
244895900,-0.025638424,-0.00044949484,0.009784283,0.0,0.0,-0.8011855
244920918,-0.0019387368,0.014330578,0.005574686,0.0,0.0,-0.8012159
244940908,-0.02044194,0.0075405086,0.00975137,0.0,0.0,-0.80000186
244960909,-0.021876156,-0.0023103068,0.0069724186,0.0,0.0,-0.79838264
244975932,-0.048563708,0.004600197,0.0070913583,0.0,0.0,-0.7976143
245000931,-0.01948834,0.00331567,0.0027051647,0.0,0.0,-0.7997793
245020920,-0.040371746,0.0068946984,0.0070502516,0.0,0.0,-0.8002499
245035908,-0.024879204,0.013164336,0.003903935,0.0,0.0,-0.7975829
245060922,-0.030834412,0.023250777,0.0057881908,0.0,0.0,-0.79717314
245080921,-0.03702815,0.01820871,0.0044564344,0.0,0.0,-0.79724634
245100925,-0.017353952,0.023306705,0.0027201497,0.0,0.0,-0.79843295
245115921,-0.01738159,0.013918117,0.0053366073,0.0,0.0,-0.7991155
245140925,-0.015531279,0.013595388,0.0046232594,0.0,0.0,-0.7973112
245160924,-0.012988584,0.020073114,0.0037395246,0.0,0.0,-0.7976435
245175938,-0.0014843905,0.032130256,0.0026232665,0.0,0.0,-0.7991005
245200962,0.011013731,0.030375129,0.0037664806,0.0,0.0,-0.8000719
245220971,0.022368915,0.014125447,0.0043829116,0.0,0.0,-0.7990152
245240983,0.029871434,0.022706054,0.005148848,0.0,0.0,-0.7993902
245255928,0.009338105,0.028757147,0.005061408,0.0,0.0,-0.8017395
245280936,0.018910125,0.01990093,0.0012170572,0.0,0.0,-0.8027308
245300992,0.03978658,0.019656265,0.0019141468,0.0,0.0,-0.8016993
245315937,0.035846207,0.015837934,0.00504546,0.0,0.0,-0.8019915
245340945,-0.0037392103,0.015541482,0.00399385,0.0,0.0,-0.8027325
245360945,0.03859709,0.012635767,-0.00043333732,0.0,0.0,-0.8027107
245380960,0.0049886224,0.0016447743,0.004284253,0.0,0.0,-0.80294347
245396088,0.03578488,-0.0009761933,-1.2991748e-05,0.0,0.0,-0.80317014
245420963,0.03316222,0.011671677,0.0037603101,0.0,0.0,-0.80340385
245440958,-0.014534892,0.026330551,0.0038792042,0.0,0.0,-0.80535036
245455959,0.025422098,0.023615375,-0.0005462607,0.0,0.0,-0.8042995
245480989,0.0081992345,0.00020413323,0.002980792,0.0,0.0,-0.80279946
245500955,0.0030974871,-0.0024182762,0.0005821567,0.0,0.0,-0.80256337
245520956,-0.044372782,-0.010820345,0.00037884727,0.0,0.0,-0.8052607
245535955,0.002317582,-0.012336288,-0.0002878798,0.0,0.0,-0.8061495
245560963,-0.036951236,-0.0079832515,0.0005010709,0.0,0.0,-0.8046063
245580970,-0.011774899,-0.021305818,-0.00026280293,0.0,0.0,-0.8029818
245596084,-0.039585855,-0.019616049,3.285577e-05,0.0,0.0,-0.8031394
245620967,-0.03257035,-0.011846765,-0.00031124655,0.0,0.0,-0.8063832
245640974,-0.06634124,-0.020974461,-0.00017389558,0.0,0.0,-0.80814755
245661002,-0.029584125,-0.033872835,-0.00018926512,0.0,0.0,-0.8052961
245675971,-0.042899337,-0.02860279,-2.3075358e-05,0.0,0.0,-0.8051477
245700974,-0.0906047,-0.02741459,-0.00021153702,0.0,0.0,-0.8066934
245720975,-0.04113682,-0.008330401,-0.00038816076,0.0,0.0,-0.8078275
245735975,-0.07697414,-0.009661296,-0.0001663046,0.0,0.0,-0.8072384
245760982,-0.06322241,-0.02280453,-0.00016887576,0.0,0.0,-0.8046639
245780990,-0.060371146,-0.014420026,-0.00019550306,0.0,0.0,-0.8038063
245801052,-0.08910937,-0.0055726846,-0.00018504412,0.0,0.0,-0.80643153
245820996,-0.043181248,0.008315054,-0.00024534803,0.0,0.0,-0.80727
245841054,-0.053404,0.0075330557,-0.00029705086,0.0,0.0,-0.804452
245860993,-0.050783187,0.012338382,-6.0851686e-05,0.0,0.0,-0.8037435
245875989,-0.0372713,0.012348373,3.1000988e-07,0.0,0.0,-0.8028144
245900995,-0.050737593,0.01666872,-0.0001261836,0.0,0.0,-0.8044716
245920948,-0.015282453,0.027082287,-0.00020855994,0.0,0.0,-0.8051055
245941001,-0.009701427,0.029898904,-0.00015742016,0.0,0.0,-0.80518466
245955993,-0.022436636,0.026589682,-7.4961994e-05,0.0,0.0,-0.8034577
245981015,-0.023423998,0.039356023,-9.415315e-06,0.0,0.0,-0.80263484
246001081,0.019503089,0.04568273,-0.0001929686,0.0,0.0,-0.80329907
246016035,-0.041547067,0.046342093,0.00010684025,0.0,0.0,-0.80341727
246041008,-0.0002493903,0.038072165,-0.000116338655,0.0,0.0,-0.80321544
246061009,-0.014415781,0.04492369,-6.866472e-05,0.0,0.0,-0.8033123
246081048,-0.0068933284,0.049343806,7.54347e-05,0.0,0.0,-0.8036831
246096015,-0.001928771,0.05849979,-0.00025065802,0.0,0.0,-0.80311847
246121054,0.019457193,0.043598257,-0.00014523651,0.0,0.0,-0.8025425
246141014,0.016506031,0.038381107,-5.7107613e-05,0.0,0.0,-0.80258214
246156011,0.007977226,0.044426546,0.00022920204,0.0,0.0,-0.8038549
246181032,0.0055847615,0.031601816,0.0002383362,0.0,0.0,-0.8048188
246201150,0.016039502,0.012850481,4.62721e-05,0.0,0.0,-0.8034205
246221024,0.01332444,0.017415522,-0.00013059871,0.0,0.0,-0.80311257
246236028,0.034990206,0.024824977,1.1599268e-06,0.0,0.0,-0.8032986
246261026,0.011129684,0.031242386,0.000104337414,0.0,0.0,-0.805275
246281029,0.034239475,0.026656922,0.00010644677,0.0,0.0,-0.8046519
246296069,0.019264665,0.0017246574,0.00021930397,0.0,0.0,-0.80328256
246321030,0.03688698,-0.005382624,0.00020147566,0.0,0.0,-0.80270773
246341039,-0.02889698,-0.008050854,0.00022218138,0.0,0.0,-0.80499077
246361037,0.02435379,0.005434188,9.337589e-05,0.0,0.0,-0.80733055
246376036,-0.01084182,0.011606211,-4.631606e-06,0.0,0.0,-0.80517447
246401139,-0.003808152,-0.0039435374,0.00028552255,0.0,0.0,-0.8047779
246421042,-0.0030579201,-0.010220554,0.00013081664,0.0,0.0,-0.80330485
246436047,-0.011863709,-0.0046118186,0.00019168206,0.0,0.0,-0.80631316
246461048,-0.0062761824,-0.0033629236,0.00017810432,0.0,0.0,-0.8077991
246481089,0.007181145,-0.023890186,0.00016170621,0.0,0.0,-0.8055179
246501062,0.0019886994,-0.019814312,0.000345081,0.0,0.0,-0.80528635
246516052,-0.036985055,-0.019610932,3.2864955e-05,0.0,0.0,-0.8060951
246541063,-0.0053759613,-0.00724061,0.00016039197,0.0,0.0,-0.80219537
246561085,-0.03337107,-0.00010297624,0.0001667296,0.0,0.0,-0.7965341
246576050,-0.036128018,0.004995798,0.00028299028,0.0,0.0,-0.79024935
246601203,-0.01087519,-0.008712525,0.00023756611,0.0,0.0,-0.78209525
246621070,-0.06194734,-0.0028143919,0.00027029085,0.0,0.0,-0.78015375
246641071,-0.008588564,0.018717084,0.000112766626,0.0,0.0,-0.7770517
246661084,-0.026394544,0.019599406,0.00030413747,0.0,0.0,-0.771303
246681069,-0.019009748,0.014242631,0.00019622696,0.0,0.0,-0.76811785
246701078,-0.054303467,0.019400364,0.00027328305,0.0,0.0,-0.76638716
246716072,-0.013235525,0.023922918,8.318709e-05,0.0,0.0,-0.7658483
246741121,-0.035460662,0.032845937,0.00027741535,0.0,0.0,-0.76346713
246761080,-0.031584054,0.020798435,0.0004948167,0.0,0.0,-0.7625216
246781093,-0.036100164,0.030961487,0.00049612665,0.0,0.0,-0.7613749
246796105,0.013591833,0.049773876,0.00010048266,0.0,0.0,-0.7669162
246821132,-0.03310465,0.030948881,0.00079676555,0.0,0.0,-0.7722721
246841093,0.0038109275,0.030721838,0.00064119743,0.0,0.0,-0.7764239
246856079,-0.040393762,0.03995854,0.00025236807,0.0,0.0,-0.7827119
246881091,0.010186216,0.05642057,0.0005903839,0.0,0.0,-0.7861124
246901111,0.01359904,0.03585865,0.0005993507,0.0,0.0,-0.78850657
246921090,-0.006444164,0.034785107,0.00081812503,0.0,0.0,-0.7932895
246936087,0.012644981,0.04262108,0.0001728087,0.0,0.0,-0.7969324
246961096,0.018266203,0.05341448,0.00068144605,0.0,0.0,-0.8000238
246981111,0.016946338,0.042817228,0.000941804,0.0,0.0,-0.8004041
246996100,0.009869286,0.042846717,0.00044596253,0.0,0.0,-0.8015134
247021102,0.009626563,0.0461507,0.00083759445,0.0,0.0,-0.80316204
247041105,0.025328964,0.037854746,0.000744617,0.0,0.0,-0.8050167
247061104,0.04262208,0.03304987,0.0007034673,0.0,0.0,-0.80453795
247076140,-0.017505523,0.04189445,0.00041819425,0.0,0.0,-0.8049857
247101110,0.03678786,0.041713744,0.0007629503,0.0,0.0,-0.80463034
247121111,0.020084945,0.045152966,0.0006143075,0.0,0.0,-0.80457574
247136110,0.0001558682,0.04858524,0.00064129295,0.0,0.0,-0.8052397
247161134,0.02691572,0.025906596,0.00062730315,0.0,0.0,-0.8062813
247181126,-0.010585029,0.021311967,0.0007400287,0.0,0.0,-0.8061281
247201304,0.019435866,0.019713007,0.0007574098,0.0,0.0,-0.80719984
247216123,0.018017352,0.025523122,6.91525e-05,0.0,0.0,-0.80737346
247241120,-0.009920676,0.03389893,0.000572454,0.0,0.0,-0.8058183
247261128,0.0085304,0.018324105,0.0006545512,0.0,0.0,-0.7968383
247276121,-0.016374096,0.020321643,0.000497707,0.0,0.0,-0.789058
247301122,-0.011739075,0.03187229,0.00055368704,0.0,0.0,-0.77962947
247321128,-0.0015629355,0.027091326,0.0006366984,0.0,0.0,-0.7748189
247341126,0.0036140813,0.027104232,0.00078804785,0.0,0.0,-0.7684702
247356131,-0.0039553605,0.03352695,0.000452417,0.0,0.0,-0.7615013
247381146,-0.007177285,0.034282394,0.0007755856,0.0,0.0,-0.7572492
247401294,0.019137643,0.026776811,0.0005479513,0.0,0.0,-0.7510801
247416132,-0.012212694,0.025812576,0.0006619771,0.0,0.0,-0.7475356
247441145,0.0045969915,0.0022289548,0.00075859204,0.0,0.0,-0.74300545
247461177,0.0043261694,0.0068405694,0.0008057609,0.0,0.0,-0.74201816
247481145,0.016012726,0.0066394205,0.00064055296,0.0,0.0,-0.73976445
247496138,0.028361734,0.01519445,0.0005257264,0.0,0.0,-0.7364755
247521158,0.034078177,0.009489407,0.0006804232,0.0,0.0,-0.7341476
247541154,0.060093075,0.011857065,0.00049464195,0.0,0.0,-0.7363289
247556147,0.032644626,0.0048368583,0.00048394734,0.0,0.0,-0.7368766
247581176,0.07456151,-0.0026864125,0.00063126703,0.0,0.0,-0.7346491
247601315,0.08863939,0.016022177,0.00029180243,0.0,0.0,-0.73590136
247621163,0.07810143,-0.0004725499,0.00038089097,0.0,0.0,-0.7367476
247636189,0.0537061,-0.016352197,0.00031423222,0.0,0.0,-0.7380615
