timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
224421417,224421338,-0.10566598,0.009915028,-0.019014813
224441421,224441340,-0.16937484,0.10247826,-0.024289148
224458924,224458841,-0.15547872,0.11059687,-0.018136797
224478924,224478843,-0.23171955,0.088481046,-0.017083095
224498927,224498845,-0.1678209,0.051476978,-0.0074027632
224521428,224521346,-0.13273913,0.089347884,-0.0063010985
224538930,224538848,-0.10366078,0.113409765,-0.007695153
224561432,224561350,-0.085715465,0.058726143,-0.0050385254
224581431,224581351,-0.06613177,0.020541312,0.0030508125
224598934,224598853,-0.051283374,0.043319307,0.0024327058
224618935,224618855,0.0053011817,0.021309713,0.0071887462
224641441,224641357,0.042798746,-0.036452617,0.010668019
224661444,224661359,0.002560418,-0.0030913576,0.010387089
224678940,224678860,-0.012200961,0.005709031,0.011095837
224701595,224701362,-0.018423354,-0.041994594,0.017548926
224721449,224721364,-0.031770833,-0.060058422,0.015862139
224738947,224738867,-0.040577963,-0.016287003,0.013700834
224758946,224758866,-0.040783837,-0.066374,0.021872649
224781452,224781369,-0.088048905,-0.073255114,0.010543929
224801453,224801370,-0.062207576,-0.02795803,0.022871906
224818955,224818872,-0.027578631,-0.016386222,0.00801297
224841457,224841374,-0.00044238637,-0.0203508,0.010181797
224861455,224861375,-0.016722707,0.0024887733,0.015968118
224878959,224878877,-0.0053201346,0.017670916,0.010329378
224898961,224898879,-0.051762354,0.044756375,0.01398786
224921462,224921380,-0.010400517,0.039799403,0.017607765
224941463,224941382,-0.008061395,0.05411723,0.0070826747
224958967,224958884,0.0027795413,0.08542473,0.008169576
224981466,224981386,0.010661717,0.08035399,0.0050204718
225001470,225001387,0.024352904,0.06589388,0.002186797
225019039,225018889,0.03548059,0.092445865,0.0031233723
225038972,225038891,0.05839884,0.07815291,0.0021701786
225061474,225061392,0.062030226,0.07494937,0.0005796538
225081477,225081394,0.08581609,0.0819201,0.0049853036
225098978,225098896,0.10334308,0.066959426,-0.0005910246
225121479,225121397,0.11321726,0.067054085,0.006554368
225141482,225141399,0.11198397,0.056934357,0.008476188
225158982,225158901,0.12072517,0.033671863,0.006315732
225178984,225178903,0.13375168,0.050864533,0.0131593095
225201484,225201404,0.1366226,0.026500488,0.008354629
225221487,225221406,0.13273051,-0.009112076,0.0013929118
225238990,225238908,0.11193056,0.01442397,0.004420414
225261491,225261410,0.10429259,-0.006061038,-9.6066855e-05
225281496,225281411,0.08214789,-0.03198824,-0.0031833947
225298993,225298913,0.049122598,-0.03521334,-0.0023226843
225318996,225318914,0.050190076,-0.06779042,-0.0024514587
225341497,225341416,0.009317765,-0.07085089,-0.008660385
225361500,225361418,-0.007043794,-0.05665104,-0.0068208957
225379001,225378919,-0.0063759526,-0.09084117,-0.0088610845
225401503,225401421,-0.08307308,-0.053152297,-0.011485099
225421504,225421423,-0.07024535,-0.058473352,-0.017451098
225439008,225438925,-0.09636826,-0.07247479,-0.01191113
225459008,225458926,-0.1346266,-0.01878866,-0.02334054
225481510,225481428,-0.14840329,-0.015488128,-0.022345997
225501510,225501430,-0.16331442,-0.05555606,-0.020669682
225519013,225518932,-0.19420907,-0.0153915025,-0.029133
225541518,225541434,-0.17571743,0.010226664,-0.02537674
225561519,225561435,-0.19893014,-0.0051855,-0.029565973
225579018,225578937,-0.19413197,0.017739136,-0.033029824
225599019,225598938,-0.16675615,0.013713342,-0.023795964
225621522,225621440,-0.18213697,0.050680347,-0.025651624
225641524,225641442,-0.14880866,0.029767426,-0.03041895
225659026,225658944,-0.13807067,0.057196353,-0.022773325
225681525,225681445,-0.12563096,0.08512917,-0.025852654
225701529,225701447,-0.087720305,0.061398078,-0.028357059
225719030,225718948,-0.084480375,0.07446725,-0.024955867
225739035,225738950,-0.048335254,0.050897747,-0.027330045
225761533,225761452,-0.033465996,0.06396611,-0.029346883
225781534,225781454,0.006524695,0.043722954,-0.0145531
225799038,225798956,0.014904945,0.03980281,-0.023272699
225821539,225821457,0.034455534,0.053010214,-0.023670958
225841543,225841459,0.050054867,0.031933818,-0.012114806
225859041,225858961,0.04907837,0.030296275,-0.020839654
225879042,225878962,0.08789128,0.0020721287,-0.008358162
225901545,225901464,0.061657004,0.011083628,-0.013638455
225921548,225921466,0.07939521,-0.026002353,-0.013981623
225939112,225938967,0.06318266,-0.021300012,-0.0083170915
225961551,225961469,0.024745768,-0.017141817,-0.011725695
225981552,225981471,0.038719967,-0.045791745,-0.010529884
225999053,225998973,0.017143533,-0.047302753,-0.0073305676
226019057,226018974,0.021144215,-0.06254357,-0.009319038
226041557,226041476,-0.015062562,-0.06715401,-0.011953242
226061559,226061478,-0.04171008,-0.02835054,-0.011289394
226079061,226078979,-0.033515923,-0.056567162,-0.007439049
226101563,226101481,-0.05788278,-0.06664198,-0.010051064
226121610,226121483,-0.079301745,-0.010279418,-0.0107764015
226139066,226138984,-0.084947355,-0.034588896,-0.009247396
226159072,226158986,-0.12101366,0.0011311341,-0.01469732
226181570,226181488,-0.1149942,0.0042690067,-0.018609952
226201576,226201490,-0.10891037,-0.0024086633,-0.0047701797
226219075,226218992,-0.12864174,0.008117818,-0.016581763
226241575,226241493,-0.10586764,0.028756637,-0.011918513
226261578,226261495,-0.10973193,0.02025791,-0.0031370171
226279082,226278997,-0.11055506,0.035590418,-0.01335088
226299078,226298998,-0.07383004,0.017290542,-0.0006437866
226321583,226321500,-0.07957161,0.036412932,0.0007153001
226341587,226341502,-0.056252543,0.021412207,-0.005811501
226359084,226359003,-0.06398045,0.019783357,0.0066550593
226381594,226381505,-0.034496374,0.033102725,0.0052789757
226401587,226401507,-0.04708456,0.026053255,-0.006439725
226419090,226419009,-0.025222348,0.025729995,0.0075141974
226439092,226439010,-0.013629063,0.0030183133,0.003679063
226461596,226461512,-0.012291981,0.035694793,0.0024347666
226479094,226479014,0.009106678,0.019693416,0.013522916
226499095,226499015,-0.011652137,0.010410581,0.0032112843
226521598,226521517,0.023803156,0.01285686,0.011122303
226541602,226541519,0.0054870215,-0.0008328387,0.017250093
226551602,226551520,0.04268609,-0.017001566,0.011399962
226579105,226579024,-0.0045479704,-0.031360906,0.010917755
226601605,226601524,0.016054912,-0.021015797,0.0115611525
226621609,226621526,-0.020659484,-0.021262556,0.005409006
226639113,226639028,0.0014415875,-0.03034835,0.013032109
226661618,226661529,0.008392275,-0.043707907,0.005681388
226681613,226681531,-0.015715973,-0.014661544,0.0021335792
226699113,226699033,-0.0086509455,-0.036442943,0.008684608
226719153,226719034,-0.031352352,-0.019495288,-0.00065315363
226741623,226741536,-0.014309202,-0.017293332,-0.0008665903
226761622,226761538,-0.017886082,-0.021892913,0.0012149629
226779120,226779040,-0.017753134,0.0036182369,-0.0043805484
226801627,226801541,0.00012085936,0.002387705,0.0037015371
226821628,226821543,0.0046021636,0.00542784,-0.000978979
226839129,226839045,0.015761128,0.02958837,-0.0049682874
226859129,226859046,0.0056818603,0.02147476,-0.009930501
226881633,226881548,0.030931864,0.02541101,-0.0030771033
226901639,226901550,0.0013462792,0.065831505,-0.012538287
226919184,226919052,0.033484396,0.033360526,-0.006270726
226941636,226941553,0.019974804,0.047193512,-0.010221084
226961639,226961555,0.035699744,0.058354963,-0.010166002
226979138,226979057,0.03740273,0.036577724,-0.009602206
226999143,226999061,0.023677565,0.06583082,-0.010526836
227021643,227021560,0.050125625,0.04893415,-0.008347223
227041646,227041562,0.041642204,0.028224763,-0.011468769
227059145,227059064,0.047731496,0.038089503,-0.011436559
227081648,227081566,0.028269947,0.025601063,-0.011589912
227101653,227101567,0.040037528,0.005565796,-0.0073598353
227119211,227119071,0.039165236,0.008131505,-0.0063215364
227139152,227139070,0.039257027,-0.017657902,-0.004808467
227161658,227161573,0.011447532,0.009206385,-0.00926825
