timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
274039198,274035985,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.06885,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.70422,nan,4.1361666,nan,nan
274104065,274100991,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.146675,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.478838,nan,4.1361666,nan,nan
274169076,274165998,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.308525,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.314543,nan,4.1361666,nan,nan
274229253,274228504,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.36309,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.098439,nan,4.1361666,nan,nan
274294229,274293510,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.36309,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.73673,nan,4.1361666,nan,nan
274359249,274356017,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.36309,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.1725445,nan,4.1361666,nan,nan
274424078,274421023,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.512825,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.230417,nan,4.1361666,nan,nan
274489344,274486030,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.58895,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.100428,nan,4.1361666,nan,nan
274549116,274548536,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.63805,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.657293,nan,4.1361666,nan,nan
274614066,274613542,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.63805,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.211441,nan,4.1361666,nan,nan
274679506,274676048,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.81263,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.32407,nan,4.1361666,nan,nan
274744363,274741055,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.81611,nan,144.94707,nan,nan,5.339709,nan,nan,nan,12.844218,nan,4.1361666,nan,nan
274809140,274806061,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.85871,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.4725485,nan,4.1361666,nan,nan
274869200,274868567,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.85871,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.049513,nan,4.1361666,nan,nan
274934178,274933574,4325386,2000.08,3.9064062,131.19904,nan,nan,113.48066,122.02301,nan,144.94707,nan,nan,5.339709,nan,nan,14.145449,5.8991346,nan,4.1361666,nan,nan
274999272,274996080,4325386,2000.08,3.9064062,131.19904,nan,nan,113.48066,122.02301,nan,144.94707,nan,nan,5.339709,nan,nan,14.145449,13.770671,nan,4.1361666,nan,nan
275064300,275061087,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,122.02301,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.21517,nan,4.1361666,nan,nan
275129820,275126093,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.49388,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.9898405,nan,4.1361666,nan,nan
275189237,275188599,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.19612,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.618957,nan,4.1361666,nan,nan
275254129,275253606,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.098595,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.895046,nan,4.1361666,nan,nan
275319292,275316112,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,120.87634,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.219404,nan,4.1361666,nan,nan
275384233,275381118,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,120.79445,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.348111,nan,4.1361666,nan,nan
275449218,275446126,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,120.740364,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.690113,nan,4.1361666,nan,nan
275509337,275508631,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,120.740364,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.021904,nan,4.1361666,nan,nan
275574342,275573637,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,120.79445,nan,144.94707,nan,nan,5.339709,nan,nan,nan,14.130326,nan,4.1361666,nan,nan
275639329,275636144,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,120.87634,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.788419,nan,4.1361666,nan,nan
275704271,275701150,4325386,2000.08,3.9064062,131.19904,nan,nan,113.78983,120.740364,nan,144.94707,nan,nan,5.339709,nan,nan,13.961754,5.863635,nan,4.1361666,nan,nan
275769260,275766156,4325386,2000.08,3.9064062,131.19904,nan,nan,113.78983,121.28527,nan,144.94707,nan,nan,5.339709,nan,nan,13.961754,13.95186,nan,4.1361666,nan,nan
275829234,275828663,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,121.71042,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.128795,nan,4.1361666,nan,nan
275894242,275893669,4325386,2000.08,3.9064062,131.19904,nan,nan,nan,122.20123,nan,144.94707,nan,nan,5.339709,nan,nan,nan,13.607004,nan,4.1361666,nan,nan
275959443,275956175,4325386,2000.08,3.9064062,131.19904,nan,nan,114.18205,122.20123,nan,144.94707,nan,nan,5.339709,nan,nan,12.982341,5.3046107,nan,4.1361666,nan,nan
276019500,276016181,4325386,2000.08,3.9064062,131.19904,nan,nan,114.18205,122.20123,nan,144.94707,nan,nan,8.689365,nan,nan,12.982341,5.3046107,nan,4.1361666,nan,nan
276024253,276021182,4325386,2000.08,3.9064062,131.19904,nan,nan,114.18205,125.16011,nan,144.94707,nan,nan,8.689365,nan,nan,12.982341,12.104397,nan,4.1361666,nan,nan
276084304,276081188,4325386,2000.08,3.9064062,130.865,nan,nan,114.18205,125.16011,nan,144.94707,nan,nan,8.926012,nan,nan,12.982341,12.104397,nan,4.1361666,nan,nan
276089343,276086188,4325386,2000.08,3.9064062,130.865,nan,nan,nan,125.97622,nan,144.94707,nan,nan,8.926012,nan,nan,nan,12.240058,nan,4.1361666,nan,nan
276149305,276148694,4325386,2000.08,3.9064062,130.865,nan,nan,nan,128.27461,nan,144.94707,nan,nan,10.596611,nan,nan,nan,13.06776,nan,4.1361666,nan,nan
276214239,276213701,4325386,2000.08,3.9064062,130.865,nan,nan,nan,131.64044,nan,144.94707,nan,nan,10.596611,nan,nan,nan,12.372361,nan,4.1361666,nan,nan
276274256,276271207,4325386,2000.08,3.9064062,130.865,nan,nan,nan,131.64044,nan,144.94707,nan,nan,10.236176,nan,nan,nan,12.372361,nan,4.1361666,nan,nan
276279428,276276207,4325386,2000.08,3.9064062,130.865,nan,nan,nan,132.26564,nan,144.94707,nan,nan,10.236176,nan,nan,nan,12.508953,nan,4.1361666,nan,nan
276344508,276341214,4325386,2000.08,3.9064062,130.865,nan,nan,nan,132.26564,nan,144.94707,nan,nan,10.236176,nan,nan,nan,12.093519,nan,4.1361666,nan,nan
276409294,276406220,4325386,2000.08,3.9064062,130.865,nan,nan,nan,132.44289,nan,144.94707,nan,nan,10.236176,nan,nan,nan,12.654191,nan,4.1361666,nan,nan
276469598,276468726,4325386,2000.08,3.9064062,130.865,nan,nan,nan,132.4536,nan,144.94707,nan,nan,10.236176,nan,nan,nan,12.481814,nan,4.1361666,nan,nan
276534510,276533733,4325386,2000.08,3.9064062,130.865,nan,nan,nan,132.4536,nan,144.94707,nan,nan,10.236176,nan,nan,nan,12.288957,nan,4.1361666,nan,nan
276594316,276591238,4325386,2000.08,3.9064062,131.27925,nan,nan,nan,132.4536,nan,144.94707,nan,nan,10.1585245,nan,nan,nan,12.288957,nan,4.1361666,nan,nan
276599404,276596240,4325386,2000.08,3.9064062,131.27925,nan,nan,nan,132.44289,nan,144.94707,nan,nan,10.1585245,nan,nan,nan,13.235046,nan,4.1361666,nan,nan
276664341,276661245,4325386,2000.08,3.9064062,131.27925,nan,nan,nan,132.41583,nan,144.94707,nan,nan,10.1585245,nan,nan,nan,13.296442,nan,4.1361666,nan,nan
