timestamp,nav_state_timestamp,failsafe_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,armed_time,takeoff_time,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
319899642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
320405640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
320911641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
321417641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
321923641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
322429641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
322935672,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
323441662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
323947642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
324453642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
324959641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
325465723,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
325971640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
326477662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
326983698,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
327489643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
327996032,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
328501655,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
329007654,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
329513891,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
330019642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
330525641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
331031640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
331538935,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
332044660,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
332550641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
333056641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
333562656,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
334068640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
334574641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
335081641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
335587641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
336093641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
336599903,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
337105642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
337611851,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
338117641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
338623644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
339129738,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
339635643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
340141641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
340647675,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
341153642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
341659874,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
342166641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
342672640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
343178642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
343684968,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
344191643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
344697641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
345205133,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
345710642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
346217660,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
346723652,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
347229640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
347735641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
348241665,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
348747641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
349253643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
349759641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
350265783,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
350771642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
351277985,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
351783641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
352289641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
352795789,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
353301641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
353807641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
354313642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
354819642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
355326013,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
355831642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
356337641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
356843730,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
357349641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
357856946,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
358362641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
358868676,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
359374656,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
359880641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
360386641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
360892663,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
361398673,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
361904641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
362410661,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
362916640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
363422641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
363929659,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
364435641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
364941641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
365447642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
365953741,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
366459967,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
366965666,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
367471640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
367977641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
368483641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
368989641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
369495644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
370001782,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
370507676,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
371013642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
371519642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
372025642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
372532004,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
373037642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
373544642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
374050733,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
374556640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
375063662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
375569703,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
376075685,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
376582641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
377088778,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
377594641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
378100641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
378606642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
379112640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
379618643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
380124722,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
380630663,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
381136641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
381643220,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
382148662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
382654643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
383160666,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
383424701,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
383930755,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
384436660,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
384943006,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
385448675,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
385955641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
386463015,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
386968642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
387430661,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
387938167,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
388179661,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
388323062,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0
388344662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
388454711,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
388960652,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
389466641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
389973640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
390479643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
390985641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
391491642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
391997642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
392503642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
393009641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
393515645,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
394021661,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
394527654,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
395033649,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
395540271,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
396045660,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
396551654,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
397057641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
397564871,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
398071641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
398577641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
399083918,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
399589930,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
400095671,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
400601642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
401107642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
401613998,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
402119641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
402625641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
403131641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
403637691,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
404143641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
404649663,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
405155645,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
405661660,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
406167642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
406673640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
407179642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
407685641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
408191660,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
408697655,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
