timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
502383850,nan,nan,nan,nan,nan,0,-1
502583850,nan,nan,nan,nan,nan,0,-1
502783851,nan,nan,nan,nan,nan,0,-1
502983852,nan,nan,nan,nan,nan,0,-1
503183858,nan,nan,nan,nan,nan,0,-1
503383851,nan,nan,nan,nan,nan,0,-1
503583850,nan,nan,nan,nan,nan,0,-1
503783851,nan,nan,nan,nan,nan,0,-1
503983864,nan,nan,nan,nan,nan,0,-1
504183851,nan,nan,nan,nan,nan,0,-1
504383851,nan,nan,nan,nan,nan,0,-1
504583852,nan,nan,nan,nan,nan,0,-1
504783851,nan,nan,nan,nan,nan,0,-1
504983851,nan,nan,nan,nan,nan,0,-1
505183864,nan,nan,nan,nan,nan,0,-1
505383850,nan,nan,nan,nan,nan,0,-1
505583851,nan,nan,nan,nan,nan,0,-1
505783851,nan,nan,nan,nan,nan,0,-1
505983863,nan,nan,nan,nan,nan,0,-1
506183851,nan,nan,nan,nan,nan,0,-1
506383852,nan,nan,nan,nan,nan,0,-1
506583851,nan,nan,nan,nan,nan,0,-1
506783860,nan,nan,nan,nan,nan,0,-1
506983851,nan,nan,nan,nan,nan,0,-1
507183850,nan,nan,nan,nan,nan,0,-1
507383852,nan,nan,nan,nan,nan,0,-1
507583851,nan,nan,nan,nan,nan,0,-1
507783852,nan,nan,nan,nan,nan,0,-1
507983856,nan,nan,nan,nan,nan,0,-1
508183855,nan,nan,nan,nan,nan,0,-1
508383880,nan,nan,nan,nan,nan,0,-1
508583851,nan,nan,nan,nan,nan,0,-1
508783852,nan,nan,nan,nan,nan,0,-1
508983852,nan,nan,nan,nan,nan,0,-1
509183852,nan,nan,nan,nan,nan,0,-1
509383852,nan,nan,nan,nan,nan,0,-1
509583850,nan,nan,nan,nan,nan,0,-1
509783851,nan,nan,nan,nan,nan,0,-1
509983852,nan,nan,nan,nan,nan,0,-1
510183856,nan,nan,nan,nan,nan,0,-1
510383852,nan,nan,nan,nan,nan,0,-1
510583852,nan,nan,nan,nan,nan,0,-1
510783873,nan,nan,nan,nan,nan,0,-1
