timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
288260022,4259850,4259850,2490378,0,0,0.12877613,0.12877615,0.0,0.0,4325386,4325386,2490378,0,0,0.0011469221,0.0011469234,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
288460052,4259850,4259850,2490378,0,0,0.1324108,0.13241081,0.0,0.0,4325386,4325386,2490378,0,0,0.0015889561,0.0015889566,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
288660030,4259850,4259850,2490378,0,0,0.11046513,0.110465094,0.0,0.0,4325386,4325386,2490378,0,0,0.0051959776,0.005195977,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
288860078,4259850,4259850,2490378,0,0,0.16841164,0.16841167,0.0,0.0,4325386,4325386,2490378,0,0,0.0012968451,0.0012968451,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
289060099,4259850,4259850,2490378,0,0,0.15421323,0.15421323,0.0,0.0,4325386,4325386,2490378,0,0,0.0030200025,0.0030200025,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
289260122,4259850,4259850,2490378,0,0,0.07973911,0.07973907,0.0,0.0,4325386,4325386,2490378,0,0,0.00540587,0.0054058703,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
289460132,4259850,4259850,2490378,0,0,0.13544935,0.1354494,0.0,0.0,4325386,4325386,2490378,0,0,0.0027914061,0.0027914038,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
289660164,4259850,4259850,2490378,0,0,0.11992054,0.11992055,0.0,0.0,4325386,4325386,2490378,0,0,0.004049623,0.004049622,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
289860171,4259850,4259850,2490378,0,0,0.12156157,0.12156162,0.0,0.0,4325386,4325386,2490378,0,0,0.0025983546,0.0025983553,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
290060213,4259850,4259850,2490378,0,0,0.1006978,0.10069775,0.0,0.0,4325386,4325386,2490378,0,0,0.0067591206,0.006759121,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
290260216,4259850,4259850,2490378,0,0,0.0898412,0.089841165,0.0,0.0,4325386,4325386,2490378,0,0,0.0072838413,0.0072838394,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
290460231,4259850,4259850,2490378,0,0,0.1387422,0.1387422,0.0,0.0,4325386,4325386,2490378,0,0,0.005228061,0.0052280584,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
290660245,4259850,4259850,2490378,0,0,0.120983176,0.12098316,0.0,0.0,4325386,4325386,2490378,0,0,0.0033423796,0.0033423803,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
290860264,4259850,4259850,2490378,0,0,0.09499528,0.09499532,0.0,0.0,4325386,4325386,2490378,0,0,0.0049658394,0.004965839,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
291060281,4259850,4259850,2490378,0,0,0.18252127,0.18252127,0.0,0.0,4325386,4325386,2490378,0,0,0.0017864082,0.0017864082,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
291260305,4259850,4259850,2490378,0,0,0.09187038,0.091870405,0.0,0.0,4325386,4325386,2490378,0,0,0.0016751284,0.0016751268,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
291460321,4259850,4259850,2490378,0,0,0.10900329,0.109003305,0.0,0.0,4325386,4325386,2490378,0,0,0.005417806,0.0054178042,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
291655340,4259850,4259850,2490378,0,0,0.14667362,0.1466736,0.0,0.0,4325386,4325386,2490378,0,0,0.0012149427,0.0012149437,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
291860354,4259850,4259850,2490378,0,0,0.16676179,0.16676179,0.0,0.0,4325386,4325386,2490378,0,0,0.003988799,0.0039887996,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
292060377,4259850,4259850,2490378,0,0,0.10240552,0.102405526,0.0,0.0,4325386,4325386,2490378,0,0,0.0013447199,0.0013447185,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
292260395,4259850,4259850,2490378,0,0,0.12897849,0.12897849,0.0,0.0,4325386,4325386,2490378,0,0,0.0038134272,0.0038134274,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
292460412,4259850,4259850,2490378,0,0,0.11120527,0.111205235,0.0,0.0,4325386,4325386,2490378,0,0,0.0017274453,0.0017274478,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
292660431,4259850,4259850,2490378,0,0,0.11362158,0.113621555,0.0,0.0,4325386,4325386,2490378,0,0,0.0039487216,0.0039487234,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
292860450,4259850,4259850,2490378,0,0,0.1389272,0.13892725,0.0,0.0,4325386,4325386,2490378,0,0,0.0017394457,0.0017394451,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
293055466,4259850,4259850,2490378,0,0,0.101020575,0.10102054,0.0,0.0,4325386,4325386,2490378,0,0,0.0047730817,0.004773082,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
293260486,4259850,4259850,2490378,0,0,0.116526455,0.11652644,0.0,0.0,4325386,4325386,2490378,0,0,0.0031977477,0.0031977494,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
293460535,4259850,4259850,2490378,0,0,0.14584135,0.14584135,0.0,0.0,4325386,4325386,2490378,0,0,0.0028528483,0.0028528478,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
293660528,4259850,4259850,2490378,0,0,0.10972525,0.10972519,0.0,0.0,4325386,4325386,2490378,0,0,0.003213233,0.003213233,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
293860541,4259850,4259850,2490378,0,0,0.18497258,0.18497258,0.0,0.0,4325386,4325386,2490378,0,0,0.001499828,0.0014998293,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
294060559,4259850,4259850,2490378,0,0,0.11274337,0.11274335,0.0,0.0,4325386,4325386,2490378,0,0,0.003554274,0.003554276,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
294260577,4259850,4259850,2490378,0,0,0.21785362,0.21785358,0.0,0.0,4325386,4325386,2490378,0,0,0.001004426,0.0010044255,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
294455608,4259850,4259850,2490378,0,0,0.16530325,0.16530325,0.0,0.0,4325386,4325386,2490378,0,0,0.0019248571,0.0019248569,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
294660614,4259850,4259850,2490378,0,0,0.13235226,0.13235226,0.0,0.0,4325386,4325386,2490378,0,0,0.004096674,0.0040966766,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
294860636,4259850,4259850,2490378,0,0,0.16044472,0.16044472,0.0,0.0,4325386,4325386,2490378,0,0,0.0052022706,0.0052022706,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
295060683,4259850,4259850,2490378,0,0,0.091144554,0.091144554,0.0,0.0,4325386,4325386,2490378,0,0,0.0018126921,0.001812695,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
295260676,4259850,4259850,2490378,0,0,0.0913571,0.09135707,0.0,0.0,4325386,4325386,2490378,0,0,0.0052382676,0.0052382676,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
295460688,4259850,4259850,2490378,0,0,0.11957803,0.119577974,0.0,0.0,4325386,4325386,2490378,0,0,0.0024337906,0.0024337906,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
295660710,4259850,4259850,2490378,0,0,0.11899419,0.11899418,0.0,0.0,4325386,4325386,2490378,0,0,0.0025185465,0.0025185468,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
295855724,4259850,4259850,2490378,0,0,0.10763442,0.10763439,0.0,0.0,4325386,4325386,2490378,0,0,0.0050918367,0.0050918353,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
296060745,4259850,4259850,2490378,0,0,0.12514429,0.12514426,0.0,0.0,4325386,4325386,2490378,0,0,0.0024310518,0.0024310518,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
296260763,4259850,4259850,2490378,0,0,0.13931088,0.13931084,0.0,0.0,4325386,4325386,2490378,0,0,0.0037536,0.0037536018,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
296460778,4259850,4259850,2490378,0,0,0.16722958,0.16722956,0.0,0.0,4325386,4325386,2490378,0,0,0.0016098049,0.0016098034,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
296660797,4259850,4259850,2490378,0,0,0.1311247,0.13112468,0.0,0.0,4325386,4325386,2490378,0,0,0.0020092593,0.002009259,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
296860814,4259850,4259850,2490378,0,0,0.15232976,0.15232976,0.0,0.0,4325386,4325386,2490378,0,0,0.0017011499,0.0017011494,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
297060888,4259850,4259850,2490378,0,0,0.11365467,0.113654666,0.0,0.0,4325386,4325386,2490378,0,0,0.004761329,0.00476133,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
297255854,4259850,4259850,2490378,0,0,0.10595702,0.10595693,0.0,0.0,4325386,4325386,2490378,0,0,0.0045630997,0.0045630997,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
297460885,4259850,4259850,2490378,0,0,0.11676212,0.11676213,0.0,0.0,4325386,4325386,2490378,0,0,0.0015579863,0.0015579865,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
297660916,4259850,4259850,2490378,0,0,0.100000165,0.10000019,0.0,0.0,4325386,4325386,2490378,0,0,0.0041867574,0.0041867574,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
297860925,4259850,4259850,2490378,0,0,0.12309304,0.123093076,0.0,0.0,4325386,4325386,2490378,0,0,0.0028727625,0.0028727609,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
298060921,4259850,4259850,2490378,0,0,0.15959883,0.15959884,0.0,0.0,4325386,4325386,2490378,0,0,0.0041168933,0.0041168937,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
298260938,4259850,4259850,2490378,0,0,0.10771093,0.10771084,0.0,0.0,4325386,4325386,2490378,0,0,0.004090361,0.004090361,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
298460959,4259850,4259850,2490378,0,0,0.12530266,0.12530264,0.0,0.0,4325386,4325386,2490378,0,0,0.0014145377,0.0014145374,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
298655973,4259850,4259850,2490378,0,0,0.1604701,0.1604701,0.0,0.0,4325386,4325386,2490378,0,0,0.001131683,0.0011316832,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
298860992,4259850,4259850,2490378,0,0,0.16158971,0.16158968,0.0,0.0,4325386,4325386,2490378,0,0,0.0058214194,0.0058214203,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
299061008,4259850,4259850,2490378,0,0,0.15385602,0.15385604,0.0,0.0,4325386,4325386,2490378,0,0,0.0020158004,0.0020158002,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
299261031,4259850,4259850,2490378,0,0,0.15018906,0.15018906,0.0,0.0,4325386,4325386,2490378,0,0,0.005703724,0.005703725,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
299461044,4259850,4259850,2490378,0,0,0.13286252,0.13286255,0.0,0.0,4325386,4325386,2490378,0,0,0.0012291768,0.0012291763,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
299661062,4259850,4259850,2490378,0,0,0.1426622,0.1426622,0.0,0.0,4325386,4325386,2490378,0,0,0.0036599513,0.003659951,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
299856081,4259850,4259850,2490378,0,0,0.16850331,0.16850331,0.0,0.0,4325386,4325386,2490378,0,0,0.0024501425,0.0024501432,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
300056103,4259850,4259850,2490378,0,0,0.12167303,0.121673,0.0,0.0,4325386,4325386,2490378,0,0,0.0052085347,0.0052085347,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
300261148,4259850,4259850,2490378,0,0,0.11178667,0.111786634,0.0,0.0,4325386,4325386,2490378,0,0,0.0039029727,0.0039029743,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
300461133,4259850,4259850,2490378,0,0,0.14930938,0.14930938,0.0,0.0,4325386,4325386,2490378,0,0,0.002432112,0.0024321119,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
300661154,4259850,4259850,2490378,0,0,0.13854669,0.13854669,0.0,0.0,4325386,4325386,2490378,0,0,0.0040314025,0.004031403,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
300861171,4259850,4259850,2490378,0,0,0.15077488,0.15077493,0.0,0.0,4325386,4325386,2490378,0,0,0.0023793965,0.0023793965,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
301061204,4259850,4259850,2490378,0,0,0.15960428,0.15960428,0.0,0.0,4325386,4325386,2490378,0,0,0.011999889,0.0119998865,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
301256271,4259850,4259850,2490378,0,0,0.15646298,0.15646304,0.0,0.0,4325386,4325386,2490378,0,0,0.013544537,0.013544539,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
301456300,4259850,4259850,2490378,0,0,0.15436715,0.15436713,0.0,0.0,4325386,4325386,2490378,0,0,0.01461335,0.014613353,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
301661267,4259850,4259850,2490378,0,0,0.12813585,0.12813583,0.0,0.0,4325386,4325386,2490378,0,0,0.01506797,0.015067972,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
301861338,4259850,4259850,2490378,0,0,0.20772313,0.20772314,0.0,0.0,4325386,4325386,2490378,0,0,0.007829486,0.007829494,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
302061320,4259850,4259850,2490378,0,0,0.230556,0.23055607,0.0,0.0,4325386,4325386,2490378,0,0,0.005914227,0.005914233,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
302261345,4259850,4259850,2490378,0,0,0.21333572,0.21333572,0.0,0.0,4325386,4325386,2490378,0,0,0.006249373,0.0062493673,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
302456447,4259850,4259850,2490378,0,0,0.2612006,0.26120058,0.0,0.0,4325386,4325386,2490378,0,0,0.0050268383,0.0050268397,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
302656466,4259850,4259850,2490378,0,0,0.22326261,0.22326261,0.0,0.0,4325386,4325386,2490378,0,0,0.007775104,0.0077751,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
302856498,4259850,4259850,2490378,0,0,0.17028828,0.1702883,0.0,0.0,4325386,4325386,2490378,0,0,0.004892716,0.004892714,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
303061462,4259850,4259850,2490378,0,0,0.12844431,0.12844431,0.0,0.0,4325386,4325386,2490378,0,0,0.0048156516,0.0048156492,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
303261490,4259850,4259850,2490378,0,0,0.16851692,0.16851692,0.0,0.0,4325386,4325386,2490378,0,0,0.009544868,0.009544869,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
303461521,4259850,4259850,2490378,0,0,0.17822619,0.17822619,0.0,0.0,4325386,4325386,2490378,0,0,0.0018092737,0.0018092769,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
303661556,4259850,4259850,2490378,0,0,0.15432441,0.1543244,0.0,0.0,4325386,4325386,2490378,0,0,0.007366773,0.007366774,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
303856436,4259850,4259850,2490378,0,0,0.1155073,0.1155073,0.0,0.0,4325386,4325386,2490378,0,0,0.0072469288,0.007246931,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
304056454,4259850,4259850,2490378,0,0,0.17942819,0.17942822,0.0,0.0,4325386,4325386,2490378,0,0,0.0025561852,0.0025561857,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
304256472,4259850,4259850,2490378,0,0,0.15181476,0.15181473,0.0,0.0,4325386,4325386,2490378,0,0,0.0038743003,0.003874302,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
304461490,4259850,4259850,2490378,0,0,0.14509328,0.14509322,0.0,0.0,4325386,4325386,2490378,0,0,0.0044467095,0.004446711,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
304661506,4259850,4259850,2490378,0,0,0.098931104,0.09893114,0.0,0.0,4325386,4325386,2490378,0,0,0.001994622,0.0019946168,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
304861522,4259850,4259850,2490378,0,0,0.13473918,0.13473918,0.0,0.0,4325386,4325386,2490378,0,0,0.0033680806,0.0033680804,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
305061542,4259850,4259850,2490378,0,0,0.14164698,0.14164698,0.0,0.0,4325386,4325386,2490378,0,0,0.0029139367,0.002913938,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
305256591,4259850,4259850,2490378,0,0,0.12667955,0.12667954,0.0,0.0,4325386,4325386,2490378,0,0,0.014507476,0.014507489,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
305456579,4259850,4259850,2490378,0,0,0.08846839,0.08846837,0.0,0.0,4325386,4325386,2490378,0,0,0.011639309,0.011639306,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
305656598,4259850,4259850,2490378,0,0,0.12542401,0.12542407,0.0,0.0,4325386,4325386,2490378,0,0,0.01244663,0.01244663,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
305856619,4259850,4259850,2490378,0,0,0.13416716,0.13416713,0.0,0.0,4325386,4325386,2490378,0,0,0.015234552,0.0152345495,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
306061631,4259850,4259850,2490378,0,0,0.17003022,0.17003016,0.0,0.0,4325386,4325386,2490378,0,0,0.010954613,0.010954604,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
306261649,4259850,4259850,2490378,0,0,0.26600802,0.26600805,0.0,0.0,4325386,4325386,2490378,0,0,0.0050047194,0.0050047175,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
306461668,4259850,4259850,2490378,0,0,0.27507675,0.2750766,0.0,0.0,4325386,4325386,2490378,0,0,0.0047328444,0.004732833,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
306656671,4259850,4259850,2490378,0,0,0.25893083,0.25893083,0.0,0.0,4325386,4325386,2490378,0,0,0.0045715077,0.0045714993,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
306856705,4259850,4259850,2490378,0,0,0.2938191,0.2938191,0.0,0.0,4325386,4325386,2490378,0,0,0.0038808554,0.0038808575,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
307056718,4259850,4259850,2490378,0,0,0.24651681,0.24651682,0.0,0.0,4325386,4325386,2490378,0,0,0.0052760453,0.0052760458,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
307261719,4259850,4259850,2490378,0,0,0.25450617,0.25450617,0.0,0.0,4325386,4325386,2490378,0,0,0.0024985531,0.0024985482,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
307461756,4259850,4259850,2490378,0,0,0.22091815,0.2209182,0.0,0.0,4325386,4325386,2490378,0,0,0.004941209,0.0049412143,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
307661755,4259850,4259850,2490378,0,0,0.21267822,0.21267822,0.0,0.0,4325386,4325386,2490378,0,0,0.0016950343,0.0016950322,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
307861801,4259850,4259850,2490378,0,0,0.18495288,0.18495287,0.0,0.0,4325386,4325386,2490378,0,0,0.005836146,0.0058361436,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
308056831,4259850,4259850,2490378,0,0,0.18031897,0.18031894,0.0,0.0,4325386,4325386,2490378,0,0,0.0049198596,0.0049198563,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
308256802,4259850,4259850,2490378,0,0,0.20949931,0.20949936,0.0,0.0,4325386,4325386,2490378,0,0,0.0052265963,0.0052265935,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
308456826,4259850,4259850,2490378,0,0,0.21399422,0.21399423,0.0,0.0,4325386,4325386,2490378,0,0,0.002928536,0.0029285334,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
308661840,4259850,4259850,2490378,0,0,0.18172139,0.1817214,0.0,0.0,4325386,4325386,2490378,0,0,0.0033782362,0.0033782404,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
308861854,4259850,4259850,2490378,0,0,0.16536123,0.1653612,0.0,0.0,4325386,4325386,2490378,0,0,0.0034629798,0.0034629793,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
309061872,4259850,4259850,2490378,0,0,0.15594558,0.1559456,0.0,0.0,4325386,4325386,2490378,0,0,0.0068841223,0.0068841265,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
309256888,4259850,4259850,2490378,0,0,0.19884208,0.19884202,0.0,0.0,4325386,4325386,2490378,0,0,0.010980651,0.010980652,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
309456904,4259850,4259850,2490378,0,0,0.11808164,0.11808162,0.0,0.0,4325386,4325386,2490378,0,0,0.004390747,0.0043907505,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
309656924,4259850,4259850,2490378,0,0,0.12640952,0.12640952,0.0,0.0,4325386,4325386,2490378,0,0,0.0067243287,0.006724332,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
309856939,4259850,4259850,2490378,0,0,0.1139806,0.11398059,0.0,0.0,4325386,4325386,2490378,0,0,0.008550547,0.008550547,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
310061953,4259850,4259850,2490378,0,0,0.1265763,0.12657629,0.0,0.0,4325386,4325386,2490378,0,0,0.0071013207,0.0071013207,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
310261973,4259850,4259850,2490378,0,0,0.11329761,0.113297656,0.0,0.0,4325386,4325386,2490378,0,0,0.003101331,0.0031013319,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
310461988,4259850,4259850,2490378,0,0,0.11692372,0.11692375,0.0,0.0,4325386,4325386,2490378,0,0,0.002253354,0.002253352,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
310657005,4259850,4259850,2490378,0,0,0.13933128,0.13933128,0.0,0.0,4325386,4325386,2490378,0,0,0.0023411366,0.00234114,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
310857020,4259850,4259850,2490378,0,0,0.14617585,0.14617588,0.0,0.0,4325386,4325386,2490378,0,0,0.0031831258,0.003183123,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
311057040,4259850,4259850,2490378,0,0,0.11824801,0.11824799,0.0,0.0,4325386,4325386,2490378,0,0,0.0023692006,0.002369202,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
311257060,4259850,4259850,2490378,0,0,0.1117742,0.11177418,0.0,0.0,4325386,4325386,2490378,0,0,0.004730206,0.0047302074,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
311462110,4259850,4259850,2490378,0,0,0.13755512,0.13755511,0.0,0.0,4325386,4325386,2490378,0,0,0.0016264499,0.0016264513,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
311662092,4259850,4259850,2490378,0,0,0.14929251,0.14929253,0.0,0.0,4325386,4325386,2490378,0,0,0.0019521547,0.0019521537,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
311862107,4259850,4259850,2490378,0,0,0.12228334,0.12228338,0.0,0.0,4325386,4325386,2490378,0,0,0.0030832072,0.0030832062,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
312057123,4259850,4259850,2490378,0,0,0.12596129,0.1259613,0.0,0.0,4325386,4325386,2490378,0,0,0.004583993,0.004583994,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
312257136,4259850,4259850,2490378,0,0,0.110402554,0.11040258,0.0,0.0,4325386,4325386,2490378,0,0,0.0020539695,0.0020539714,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
312457153,4259850,4259850,2490378,0,0,0.11948162,0.119481646,0.0,0.0,4325386,4325386,2490378,0,0,0.0035920693,0.0035920676,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
312657170,4259850,4259850,2490378,0,0,0.15249683,0.15249687,0.0,0.0,4325386,4325386,2490378,0,0,0.0050094514,0.0050094537,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
312862206,4259850,4259850,2490378,0,0,0.12388596,0.12388599,0.0,0.0,4325386,4325386,2490378,0,0,0.0010918666,0.0010918675,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
