timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
361366125,253931924,4,4259850,4028193,4325386,396809,0.08127923,0.06873391,0.06961261,0.07137185,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
362366206,253931924,4,4259850,4028193,4325386,396809,0.11018926,0.110723674,0.097232014,0.11118477,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
363366269,253931924,4,4259850,4028193,4325386,396809,0.058766928,0.05602861,0.058542226,0.05700469,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
363386311,253931924,4,4259850,4028193,4325386,396809,0.2601458,0.05602861,0.2600006,0.05700469,nan,nan,nan,nan,nan,1.0,0.796028,0.0,0.7970041,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
364386478,253931924,4,4259850,4028193,4325386,396809,0.21131107,0.21430264,0.21145903,0.21341918,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
364786397,253931924,4,4259850,4028193,4325386,396809,0.04118929,0.0397235,0.25123525,0.037865616,nan,nan,nan,nan,nan,0.78995407,0.78848827,0.0,0.7866304,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
364896420,253931924,4,4259850,4028193,4325386,396809,0.056209445,0.056860738,0.25506958,0.054977745,nan,nan,nan,nan,nan,0.7916653,0.78848827,0.0,0.58653855,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
365896459,253931924,4,4259850,4028193,4325386,396809,0.08504212,0.07065914,0.07558641,0.073548995,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
366896569,253931924,4,4259850,4028193,4325386,396809,0.054666437,0.045825318,0.042615503,0.044932406,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
367896768,253931924,4,4259850,4028193,4325386,396809,0.100728914,0.09760522,0.10107051,0.09855234,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
368906736,253931924,4,4259850,4028193,4325386,396809,0.07299529,0.06397706,0.06167762,0.06509538,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
369906772,253931924,4,4259850,4028193,4325386,396809,0.089481294,0.0884279,0.098512925,0.09465349,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
370906804,253931924,4,4259850,4028193,4325386,396809,0.2613249,0.25909626,0.26277298,0.2608807,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
371326954,253931924,4,4259850,4028193,4325386,396809,0.083074346,0.0814734,0.27526248,0.0748633,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.79960084,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
371546948,253931924,4,4259850,4028193,4325386,396809,0.27679282,0.067685835,0.27830353,0.06330073,nan,nan,nan,nan,nan,1.0,0.78938234,0.0,0.76072085,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
372557031,253931924,4,4259850,4028193,4325386,396809,0.058994427,0.056967016,0.060702,0.06600823,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
373147038,253931924,4,4259850,4028193,4325386,396809,0.2585647,0.04813829,0.2605969,0.04428321,nan,nan,nan,nan,nan,1.0,0.7875414,0.0,0.7836863,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
374147077,253931924,4,4259850,4028193,4325386,396809,0.13831957,0.1368139,0.14060284,0.13940474,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
375147367,253931924,4,4259850,4028193,4325386,396809,0.21493109,0.21597303,0.21267132,0.21333182,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
376157201,253931924,4,4259850,4028193,4325386,396809,0.07672741,0.076799974,0.04143548,0.04817699,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
376307250,253931924,4,4259850,4028193,4325386,396809,0.27532345,0.07358439,0.27319127,0.05314713,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.77995586,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
377307446,253931924,4,4259850,4028193,4325386,396809,0.25737184,0.25743997,0.25479743,0.25493234,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
378317333,253931924,4,4259850,4028193,4325386,396809,0.07388968,0.07404953,0.07636255,0.076529294,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
379317372,253931924,4,4259850,4028193,4325386,396809,0.0651343,0.061686438,0.046764325,0.04730845,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
379977494,253931924,4,4259850,4028193,4325386,396809,0.06464485,0.05023856,0.26004055,0.03319355,nan,nan,nan,nan,nan,1.0,0.790198,0.0,0.773153,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
380977529,253931924,4,4259850,4028193,4325386,396809,0.07721611,0.075504854,0.070435666,0.07059476,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
381977605,253931924,4,4259850,4028193,4325386,396809,0.097677894,0.098473646,0.09944699,0.10038831,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
382977674,253931924,4,4259850,4028193,4325386,396809,0.09043765,0.09044005,0.09535427,0.08824384,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
383977822,253931924,4,4259850,4028193,4325386,396809,0.4354544,0.43718943,0.11288926,0.110387295,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
384977866,253931924,4,4259850,4028193,4325386,396809,0.7462235,0.8267522,0.2964727,0.2830276,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
385978080,253931924,4,4259850,4028193,4325386,396809,1.5437775,1.6931161,0.16275536,0.11699,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
386988011,253931924,4,4259850,4028193,4325386,396809,3.7975807,4.4392147,0.10768161,0.107673846,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
387988028,253931924,4,4259850,4028193,4325386,396809,4.622938,5.56392,0.32042277,0.34705007,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
388988119,253931924,4,4259850,4028193,4325386,396809,4.5457726,5.428729,0.12419684,0.09250219,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
389988173,253931924,4,4259850,4028193,4325386,396809,4.7884297,5.9966335,0.24742049,0.27877748,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
390988270,253931924,4,4259850,4028193,4325386,396809,5.138486,6.524913,0.07566763,0.055502884,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
391988279,253931924,4,4259850,4028193,4325386,396809,5.14143,6.5355215,0.059600897,0.08202524,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
392988388,253931924,4,4259850,4028193,4325386,396809,5.313829,0.082733706,0.06287698,0.04446676,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
393988408,253931924,4,4259850,4028193,4325386,396809,0.081367135,0.096511066,0.07167743,0.092303894,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
394988503,253931924,4,4259850,4028193,4325386,396809,0.081290014,0.07677608,0.08044128,0.10319127,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
395988689,253931924,4,4259850,4028193,4325386,396809,0.05113622,0.05312361,0.052863266,0.07226352,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
396998691,253931924,4,4259850,4028193,4325386,396809,0.05172196,0.06233553,0.077602446,0.06149517,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
397998758,253931924,4,4259850,4028193,4325386,396809,0.08305168,0.094772615,0.11072804,0.10712122,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
398998871,253931924,4,4259850,4028193,4325386,396809,0.07172101,0.058452047,0.088490516,0.08269372,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
400008840,253931924,4,4259850,4028193,4325386,396809,0.048731703,0.054950025,0.07921011,0.07687785,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
401008868,253931924,4,4259850,4028193,4325386,396809,0.0720145,0.08456917,0.06284752,0.06534873,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
402008944,253931924,4,4259850,4028193,4325386,396809,0.043491267,0.055520486,0.044486716,0.04924395,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
403009066,253931924,4,4259850,4028193,4325386,396809,0.049617924,0.07980925,0.053261694,0.05140753,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
404009076,253931924,4,4259850,4028193,4325386,396809,0.04615224,0.06237519,0.025207236,0.026016632,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
405009140,253931924,4,4259850,4028193,4325386,396809,0.036411963,0.059877306,0.030065162,0.032520376,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
406009245,253931924,4,4259850,4028193,4325386,396809,0.03986863,0.048492543,0.03614772,0.03270942,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
407009303,253931924,4,4259850,4028193,4325386,396809,0.109556295,0.08987209,0.07908717,0.06789856,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
408009536,253931924,4,4259850,4028193,4325386,396809,0.138634,0.06829271,0.0522402,0.041240476,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
409019442,253931924,4,4259850,4028193,4325386,396809,0.105959356,0.049464986,0.039015528,0.03748571,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
410019492,253931924,4,4259850,4028193,4325386,396809,0.13602956,0.068330914,0.07978873,0.06476545,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
411019585,253931924,4,4259850,4028193,4325386,396809,0.20130464,0.101658165,0.06784022,0.061197568,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
412019630,253931924,4,4259850,4028193,4325386,396809,0.1390225,0.12105662,0.0831854,0.09234792,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
413019854,253931924,4,4259850,4028193,4325386,396809,0.140875,0.081470184,0.045993537,0.05410243,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
414029769,253931924,4,4259850,4028193,4325386,396809,0.16038372,0.0861478,0.021449704,0.018185731,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
415029887,253931924,4,4259850,4028193,4325386,396809,0.13874406,0.062536635,0.025103243,0.035349187,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
416029924,253931924,4,4259850,4028193,4325386,396809,0.055893797,0.063208796,0.07300424,0.08558752,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
417030054,253931924,4,4259850,4028193,4325386,396809,0.11483063,0.098587215,0.07172296,0.07306494,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
418030078,253931924,4,4259850,4028193,4325386,396809,0.1385618,0.06679429,0.04151369,0.04621011,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
419030146,253931924,4,4259850,4028193,4325386,396809,0.1600576,0.07659929,0.032914907,0.03815886,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
420030207,253931924,4,4259850,4028193,4325386,396809,0.09421963,0.042456813,0.03165814,0.037949234,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
421030288,253931924,4,4259850,4028193,4325386,396809,0.07926277,0.05080694,0.03935992,0.039785024,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
422030355,253931924,4,4259850,4028193,4325386,396809,0.07865713,0.066764034,0.0674712,0.06289116,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
423030492,253931924,4,4259850,4028193,4325386,396809,0.036136784,0.026417451,0.02420587,0.018293578,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
424030511,253931924,4,4259850,4028193,4325386,396809,0.05798231,0.06445961,0.058989212,0.06212166,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
425030624,253931924,4,4259850,4028193,4325386,396809,0.058194526,0.075617276,0.08327861,0.07607091,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
426030649,253931924,4,4259850,4028193,4325386,396809,0.07044064,0.08080046,0.090033546,0.08185227,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
427030731,253931924,4,4259850,4028193,4325386,396809,0.04157439,0.045520388,0.051075622,0.045038693,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
428030875,253931924,4,4259850,4028193,4325386,396809,0.04460419,0.049322277,0.056218818,0.049148723,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
429030890,253931924,4,4259850,4028193,4325386,396809,0.03285661,0.034477443,0.033840332,0.034438524,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
430031026,253931924,4,4259850,4028193,4325386,396809,0.060991865,0.05853838,0.055809595,0.05794286,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
431031063,253931924,4,4259850,4028193,4325386,396809,0.064246505,0.06299971,0.062425967,0.06309395,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
432031264,253931924,4,4259850,4028193,4325386,396809,0.04283176,0.04124218,0.04256488,0.04109141,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
433041260,253931924,4,4259850,4028193,4325386,396809,0.042945832,0.043843552,0.04426554,0.043257557,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
434041332,253931924,4,4259850,4028193,4325386,396809,0.069791116,0.06804814,0.036258876,0.06795088,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
435041436,253931924,4,4259850,4028193,4325386,396809,0.025133565,0.026930742,0.025781961,0.026698641,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
436041529,253931924,4,4259850,4028193,4325386,396809,0.037232548,0.043764327,0.055670228,0.04392513,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
437041571,253931924,4,4259850,4028193,4325386,396809,0.045550004,0.04296254,0.043000467,0.041153803,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
438041683,253931924,4,4259850,4028193,4325386,396809,0.04034344,0.039831944,0.041692078,0.03971151,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
439041752,253931924,4,4259850,4028193,4325386,396809,0.034716837,0.0349002,0.034876563,0.034882545,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
440041910,253931924,4,4259850,4028193,4325386,396809,0.029706456,0.026973523,0.029014878,0.027032966,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
441051865,253931924,4,4259850,4028193,4325386,396809,0.106248096,0.11308871,0.1095333,0.11508722,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
442052138,253931924,4,4259850,4028193,4325386,396809,0.037470028,0.07633062,0.05728911,0.07625512,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
443052234,253931924,4,4259850,4028193,4325386,396809,0.057180915,0.027995996,0.045835525,0.025067791,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
444062306,253931924,4,4259850,4028193,4325386,396809,0.044590216,0.043179348,0.042564366,0.042941663,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
445072321,253931924,4,4259850,4028193,4325386,396809,0.046807878,0.04171282,0.04028488,0.038448535,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
