timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
451035612,1693632594600361,11010053,366607054,1263420268,30455,48110,0.26700002,0.75624466,1.001,1.2370001,0.56,0.79999995,96,87,0.133,0.064,0.116000004,1.0580001,3.2037606,0,nan,0.0,0.0,1092,4,0,1,20
452043256,1693632595600362,11010053,366607058,1263420280,29479,47134,0.263,0.7564294,0.9990001,1.2360001,0.53999996,0.79999995,96,91,0.106000006,0.007,0.106000006,1.033,3.2037606,0,nan,0.0,0.0,1092,4,0,1,21
453024613,1693632596600362,11010053,366607054,1263420287,28509,46164,0.254,0.7566044,0.998,1.2360001,0.53999996,0.79999995,96,96,0.086,-0.085,-0.011000001,0.98700005,3.2037606,0,nan,0.0,0.0,1092,4,0,1,21
454048612,1693632597600362,11010053,366607038,1263420282,27524,45179,0.245,0.32617515,0.99700004,1.2360001,0.53999996,0.79999995,96,92,0.194,-0.193,-0.026,0.97400004,3.4910662,0,nan,0.0,0.0,1092,4,0,1,21
455030613,1693632598600363,11010053,366607033,1263420287,26583,44238,0.26500002,0.5984821,0.99500006,1.2360001,0.56,0.79999995,96,90,0.067,-0.002,0.067,0.9760001,3.4708965,0,nan,0.0,0.0,1092,4,0,1,20
456034613,1693632599600363,11010053,366607043,1263420298,25397,43052,0.26900002,0.4611151,0.994,1.2360001,0.53999996,0.79999995,96,90,0.096,0.09200001,0.028,1.2190001,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
457031613,1693632600600363,11010053,366607051,1263420295,24203,41858,0.27400002,0.4614701,0.99300003,1.2370001,0.53999996,0.79999995,96,88,0.098000005,0.08800001,-0.043,1.1850001,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
458032612,1693632601600364,11010053,366607049,1263420290,23129,40784,0.26200002,0.46179858,0.99100006,1.2360001,0.53999996,0.79999995,96,81,0.031000001,-0.031000001,-0.003,1.1060001,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
459034613,1693632602600364,11010053,366607047,1263420282,22015,39670,0.268,0.46212983,0.989,1.235,0.53999996,0.79999995,96,93,0.049000002,0.010000001,-0.048,1.1620001,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
460034613,1693632603600364,11010053,366607040,1263420280,20948,38603,0.273,0.4624583,0.98800004,1.2360001,0.53999996,0.79999995,96,87,0.069000006,0.069000006,0.0,1.131,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
461032612,1693632604600364,11010053,366607045,1263420279,19747,37402,0.264,0.46279287,0.98800004,1.2360001,0.53999996,0.79999995,96,82,0.075,0.035,0.066,1.2650001,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
462030612,1693632605600365,11010053,366607046,1263420284,18526,36181,0.272,0.46315345,0.98700005,1.2360001,0.53999996,0.79999995,96,85,0.028,0.024,0.016,1.1190001,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
463030613,1693632606600365,11010053,366607049,1263420293,17468,35123,0.27600002,0.46347705,0.98600006,1.2370001,0.53999996,0.79999995,96,93,0.116000004,0.060000002,0.09900001,0.95300007,1.8213406,0,nan,0.0,0.0,1092,4,0,1,21
464040624,1693632607600365,11010053,366607055,1263420305,16461,34116,0.263,0.6540103,0.98600006,1.238,0.53999996,0.79999995,96,90,0.085,-0.083000004,-0.021000002,1.105,1.3848908,0,nan,0.0,0.0,1092,4,0,1,21
465035617,1693632608600366,11010053,366607039,1263420298,15456,33111,0.24700001,0.7501299,0.98600006,1.238,0.53999996,0.79999995,96,76,0.20400001,-0.19900002,-0.047000002,0.961,3.135739,0,nan,0.0,0.0,1092,4,0,1,21
466025613,1693632609600366,11010053,366607027,1263420293,14436,32092,0.266,0.5534257,0.98700005,1.24,0.53999996,0.79999995,96,91,0.075,-0.001,-0.074,1.077,3.4447412,0,nan,0.0,0.0,1092,4,0,1,21
467035614,1693632610600366,11010053,366607031,1263420296,13440,31095,0.27400002,0.5536874,0.98800004,1.241,0.53999996,0.79999995,96,75,0.080000006,0.075,0.027,0.99000007,3.4447412,0,nan,0.0,0.0,1092,4,0,1,21
468030613,1693632611600367,11010053,366607032,1263420293,12364,30019,0.26500002,0.55395526,0.989,1.243,0.53999996,0.79999995,96,92,0.072000004,-0.004,-0.072000004,1.1060001,3.4447412,0,nan,0.0,0.0,1092,4,0,1,21
469035663,1693632612600367,11010053,366607041,1263420280,11294,28949,0.277,0.7685641,0.989,1.245,0.53999996,0.79999995,96,87,0.201,0.09200001,-0.179,1.1350001,4.201632,0,nan,0.0,0.0,1092,4,0,1,21
470033612,1693632613600367,11010053,366607043,1263420271,10271,27926,0.26200002,0.7687629,0.98700005,1.241,0.53999996,0.79999995,96,83,0.065000005,-0.023000002,0.061000004,1.014,4.201632,0,nan,0.0,0.0,1092,4,0,1,21
471026611,1693632614600367,11010053,366607042,1263420278,9215,26870,0.25800002,0.7689617,0.9850001,1.241,0.53999996,0.79999995,96,101,0.155,-0.040000003,0.15,1.047,4.201632,0,nan,0.0,0.0,1092,4,0,1,21
472034928,1693632615600368,11010053,366607034,1263420275,8246,25901,0.26200002,0.7383917,0.984,1.2390001,0.53999996,0.79999995,96,89,0.043,-0.003,-0.043,0.952,3.8601618,0,nan,0.0,0.0,1092,4,0,1,21
473025129,1693632616600368,11010053,366607020,1263420265,8020,25675,0.20500001,0.34971964,0.97900003,1.2260001,0.57,0.87,96,100,0.135,0.116000004,0.069000006,-0.072000004,3.0097055,0,nan,0.0,0.0,1092,4,0,1,20
474033611,1693632617600368,11010053,366607015,1263420265,8073,25728,0.187,0.34979486,0.97300005,1.223,0.57,0.87,96,116,0.08800001,0.013,0.087000005,-0.008,3.0097055,0,nan,0.0,0.0,1092,4,0,1,20
475220613,1693632618800369,11010053,366607009,1263420264,8081,25736,0.201,0.34991702,0.97200006,1.2260001,0.62,0.96,96,122,0.004,-0.003,0.003,0.004,3.0097055,0,nan,0.0,0.0,936,4,0,1,19
476023613,1693632619600369,11010053,366607004,1263420263,8107,25762,0.272,0.34999382,0.96900004,1.225,0.62,0.96,96,122,0.020000001,0.020000001,0.004,0.07,3.0097055,0,nan,0.0,0.0,936,4,0,1,19
477220614,1693632620800369,11010053,366606994,1263420260,8203,25858,0.23,0.3501015,0.96400005,1.222,0.62,0.96,90,94,0.049000002,-0.049000002,0.006,-0.008,3.0097055,0,nan,0.0,0.0,936,4,0,1,19
478022666,1693632621600370,11010053,366606988,1263420256,8322,25978,0.252,0.35018042,0.96000004,1.215,0.62,0.96,90,94,0.022000002,0.016,-0.014,0.043,3.0097055,0,nan,0.0,0.0,936,4,0,1,19
479014613,1693632622600370,11010053,366606980,1263420252,8435,26090,0.22100002,0.3502738,0.95500004,1.2060001,0.61,0.93,89,113,0.045,0.030000001,0.034,0.0,3.0097055,0,nan,0.0,0.0,936,4,0,1,20
480023612,1693632623600370,11010053,366606971,1263420247,8563,26218,0.25100002,0.3503715,0.95100003,1.1980001,0.61,0.93,89,85,0.031000001,0.027,-0.016,0.033,3.0097055,0,nan,0.0,0.0,936,4,0,1,20
481028613,1693632624600370,11010053,366606964,1263420243,8665,26320,0.21800001,0.35045722,0.943,1.189,0.61,0.93,89,104,0.026,-0.008,-0.025,-0.036000002,3.0097055,0,nan,0.0,0.0,936,4,0,1,20
482029612,1693632625600371,11010053,366606959,1263420240,8743,26398,0.20500001,0.350542,0.93600005,1.1800001,0.56,0.83,89,119,0.026,-0.016,0.021000002,0.058000002,3.0097055,0,nan,0.0,0.0,936,4,0,1,21
483036613,1693632626600371,11010053,366606954,1263420236,8824,26479,0.25,0.3506321,0.929,1.172,0.56,0.83,89,95,0.083000004,0.083000004,-0.009000001,0.068,3.0097055,0,nan,0.0,0.0,936,4,0,1,21
484219613,1693632627800371,11010053,366606951,1263420234,8928,26583,0.25,0.35073754,0.92200005,1.1630001,0.56,0.83,89,103,0.091000006,0.087000005,-0.026,0.030000001,3.0097055,0,nan,0.0,0.0,936,4,0,1,21
485023825,1693632628600372,11010053,366606946,1263420231,8973,26628,0.22000001,0.35081258,0.92300004,1.159,0.56,0.83,89,103,0.106000006,0.060000002,0.087000005,-0.011000001,3.0097055,0,nan,0.0,0.0,936,4,0,1,21
486035612,1693632629600372,11010053,366606945,1263420237,9119,26774,0.31,0.637723,0.92800003,1.161,0.56,0.83,89,104,0.35700002,-0.32700002,0.143,-0.49800003,2.9444466,0,nan,0.0,0.0,936,4,0,1,21
487035612,1693632630600372,11010053,366606894,1263420248,9862,27517,0.409,0.323169,0.93900007,1.167,0.56,0.83,89,97,0.73300004,-0.72,0.13700001,-0.512,2.950924,0,nan,0.0,0.0,936,4,0,1,21
488027012,1693632631600373,11010053,366606771,1263420262,10236,27892,0.30600002,0.16678017,0.96000004,1.1650001,0.56,0.83,89,104,1.593,-1.5920001,-0.037,0.13800001,3.1175609,0,nan,0.0,0.0,936,4,0,1,21
489033613,1693632632600373,11010053,366606623,1263420232,10496,28152,0.25,0.13810615,0.97400004,1.144,0.58,0.84,89,104,1.7090001,-1.7060001,-0.093,0.142,3.2357147,0,nan,0.0,0.0,936,4,0,1,20
490033614,1693632633600373,11010053,366606489,1263420215,10633,28288,0.192,0.14878461,0.98300004,1.13,0.61,0.93,89,102,1.559,-1.547,-0.19100001,0.018000001,3.2450962,0,nan,0.0,0.0,936,4,0,1,20
491033612,1693632634600373,11010053,366606357,1263420188,10716,28371,0.22700001,0.16974111,0.99600005,1.13,0.62,0.93,89,103,1.373,-1.3360001,-0.316,-0.055000003,3.3288054,0,nan,0.0,0.0,936,4,0,1,19
492023613,1693632635600374,11010053,366606242,1263420159,10652,28307,0.215,0.2132972,1.0150001,1.1470001,0.62,0.93,88,96,1.072,-1.031,-0.293,0.002,3.3473907,0,nan,0.0,0.0,936,4,0,1,19
493033611,1693632636600374,11010053,366606151,1263420135,10589,28245,0.257,0.29480615,1.033,1.166,0.62,0.93,88,97,0.961,-0.92700005,-0.25500003,-0.048,3.3618977,0,nan,0.0,0.0,936,4,0,1,19
494042640,1693632637600374,11010053,366606077,1263420125,10626,28281,0.24900001,0.3834602,1.0500001,1.1850001,0.62,0.93,88,98,0.71000004,-0.707,-0.066,0.14600001,3.2939227,0,nan,0.0,0.0,936,4,0,1,19
495033612,1693632638600375,11010053,366606011,1263420112,10712,28367,0.25,0.46912566,1.069,1.2040001,0.62,0.93,88,99,0.606,-0.59000003,-0.13900001,-0.011000001,3.3998127,0,nan,0.0,0.0,936,4,0,1,19
496034612,1693632639600375,11010053,366605969,1263420125,10858,28513,0.3,0.7218395,1.088,1.2090001,0.61,0.93,88,98,0.1,-0.097,0.021000002,-0.027,3.2266304,0,nan,0.0,0.0,1092,4,0,1,20
497034611,1693632640600375,11010053,366605956,1263420121,10926,28581,0.286,0.7218896,1.098,1.2140001,0.62,0.93,88,100,0.105000004,-0.032,-0.09900001,0.052,3.2266304,0,nan,0.0,0.0,936,4,0,1,19
498038612,1693632641600376,11010053,366605942,1263420129,10944,28599,0.28500003,0.72195226,1.12,1.2600001,0.61,0.93,88,128,0.36600003,-0.178,0.32000002,0.040000003,3.2266304,0,nan,0.0,0.0,936,4,0,1,20
499024612,1693632642600376,11010053,366605923,1263420153,10720,28375,0.523,0.722032,1.171,1.338,0.61,0.93,88,94,0.14500001,0.14400001,-0.018000001,0.532,3.2266304,0,nan,0.0,0.0,936,4,0,1,20
500025614,1693632643600376,11010053,366605900,1263420161,10252,27907,0.44300002,0.7221778,1.205,1.4250001,0.61,0.93,88,98,0.22000001,-0.113000005,-0.18800001,0.84200007,3.2266304,0,nan,0.0,0.0,936,4,0,1,20
501024612,1693632644600376,11010053,366605898,1263420161,10108,27763,0.354,0.7222699,1.223,1.4580001,0.61,0.93,88,102,0.15,-0.054,-0.14,0.109000005,3.2266304,0,nan,0.0,0.0,936,4,0,1,20
502022614,1693632645600377,11010053,366605896,1263420162,10156,27811,0.257,0.72232246,1.2210001,1.4480001,0.61,0.93,88,112,0.172,0.043,-0.16700001,0.124000005,3.2266304,0,nan,0.0,0.0,936,4,0,1,20
503038632,1693632646600377,11010053,366605894,1263420161,10125,27781,0.27800003,0.7223755,1.222,1.437,0.56,0.83,88,86,0.13900001,0.119,0.071,-0.128,3.2266304,0,nan,0.0,0.0,1092,4,0,1,21
504026642,1693632647600377,11010053,366605889,1263420159,10207,27862,0.328,0.72243506,1.23,1.442,0.56,0.83,88,96,0.102000006,-0.102000006,0.0,0.083000004,3.2266304,0,nan,0.0,0.0,1092,4,0,1,21
505015666,1693632648600378,11010053,366605882,1263420156,10197,27852,0.404,0.72250116,1.2490001,1.4640001,0.56,0.83,88,135,0.058000002,0.054,-0.020000001,0.07300001,3.2266304,0,nan,0.0,0.0,1092,4,0,1,21
506220611,1693632649800378,11010053,366605877,1263420159,10298,27954,0.33600003,0.7225813,1.2820001,1.498,0.56,0.83,88,96,0.046000004,-0.001,-0.046000004,0.09,3.2266304,0,nan,0.0,0.0,1092,4,0,1,21
507021613,1693632650600378,11010053,366605873,1263420146,10258,27913,0.286,0.722627,1.2900001,1.4990001,0.56,0.83,88,96,0.058000002,-0.014,0.056,0.155,3.2266304,0,nan,0.0,0.0,1092,4,0,1,21
508034619,1693632651600378,11010053,366605879,1263420141,10194,27849,0.411,0.72269386,1.3010001,1.5000001,0.57,0.84,88,114,0.21300001,-0.11400001,-0.18,0.068,3.2266304,0,nan,0.0,0.0,1092,4,0,1,20
509019031,1693632652600379,11010053,366605872,1263420144,10129,27784,0.43300003,0.72275823,1.309,1.5040001,0.57,0.84,88,82,0.291,-0.277,0.089,0.115,3.2266304,0,nan,0.0,0.0,1092,4,0,1,20
510217614,1693632653800379,11010053,366605888,1263420162,10361,28016,0.551,0.7393099,1.3570001,1.5740001,0.57,0.84,88,93,0.093,0.07,0.062000003,0.002,2.1151707,0,nan,0.0,0.0,1014,4,0,1,20
