timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
327798162,327699027,0.93246704,3.6054888,0.10706685,0.03913131,6.6907063,2.1629493,0.17487925,0.09048218
328795804,328696687,0.9336318,3.5826602,0.107319,0.039166592,6.6907063,2.1629493,0.1532428,0.09046707
329793880,329694347,0.9343151,3.5648801,0.107550435,0.03919637,6.6907063,2.1629493,0.15395625,0.090491615
330791198,330692007,0.93464625,3.5473516,0.10775955,0.039171655,6.6907063,2.1629493,0.11006333,0.09051823
331798990,331699545,0.9351555,3.5358777,0.10795003,0.039147727,6.6907063,2.1629493,0.10968842,0.090549946
332796398,332697204,0.9360227,3.5266933,0.108126424,0.039095014,6.6907063,2.1629493,0.06650748,0.09056553
333794415,333694863,0.93705094,3.5153446,0.10829859,0.03899713,6.6907063,2.1629493,0.08450264,0.090556175
334791752,334692524,0.937658,3.503806,0.10847094,0.03894821,6.6907063,2.1629493,0.08187296,0.09053418
335789553,335690183,0.93796617,3.493113,0.10864353,0.03892242,6.6907063,2.1629493,0.064711496,0.09050374
336796896,336697718,0.93827486,3.4824593,0.10880944,0.038886424,6.6907063,2.1629493,0.08612587,0.09048734
337794566,337695376,0.9365981,3.4765897,0.108945265,0.03890114,6.6907063,2.1629493,0.072400644,0.09042426
338792128,338693034,0.9272419,3.4604964,0.10890405,0.038885042,6.6907063,2.1629493,0.06632862,0.0903853
339789814,339690692,0.9023511,3.4460762,0.10839835,0.03890105,6.6907063,2.1629493,0.13108787,0.09038472
340797318,340698228,0.8654185,3.4456692,0.10733304,0.03897897,6.6907063,2.1629493,0.13397032,0.09043449
341795080,341695886,0.83499813,3.4440258,0.10577775,0.03907422,6.6907063,2.1629493,0.08503561,0.09047056
342792699,342693543,0.8017175,3.4475322,0.10332607,0.039038967,6.6907063,2.1629493,0.0099610295,0.090559155
343800196,343701078,0.81228715,3.4380863,0.10141217,0.03894579,6.6907063,2.1629493,-0.05663118,0.09050374
344797821,344698735,0.8300764,3.424639,0.100103915,0.038802393,6.6907063,2.1629493,-0.08189922,0.09044905
345795514,345696392,0.8566494,3.4031236,0.09931462,0.0385853,6.6907063,2.1629493,-0.12561235,0.0903769
346793178,346694049,0.87151706,3.3823357,0.09923431,0.038513143,6.6907063,2.1629493,-0.14103805,0.090304725
347790857,347691705,0.87683904,3.3593874,0.09944842,0.038527325,6.6907063,2.1629493,-0.18153815,0.09027392
348798325,348699239,0.8691214,3.3362834,0.09972831,0.038635664,6.6907063,2.1629493,-0.17765923,0.09025144
349795979,349696895,0.85093075,3.3228245,0.09988141,0.038878456,6.6907063,2.1629493,-0.16561888,0.09025159
350793671,350694550,0.82359254,3.31522,0.09981231,0.03919044,6.6907063,2.1629493,-0.16183104,0.090269834
351791296,351692206,0.78441274,3.312502,0.09934973,0.039530996,6.6907063,2.1629493,-0.15259111,0.090298586
352798829,352699739,0.7494721,3.3146455,0.09875343,0.039860502,6.6907063,2.1629493,-0.12651755,0.09030873
353796506,353697393,0.72123975,3.3187716,0.09802997,0.040145688,6.6907063,2.1629493,-0.10022542,0.09031388
354794137,354695048,0.6979591,3.3243773,0.09708791,0.040364515,6.6907063,2.1629493,-0.052670643,0.090319365
355791791,355692703,0.687779,3.3275492,0.09637056,0.040536143,6.6907063,2.1629493,-0.026270095,0.09031034
356789505,356690356,0.6830718,3.329692,0.095792316,0.040658697,6.6907063,2.1629493,-0.013669341,0.0902817
357797050,357697888,0.6818471,3.3306036,0.09531428,0.04070682,6.6907063,2.1629493,0.023130346,0.090265036
358794652,358695541,0.69459534,3.321924,0.09514228,0.040740777,6.6907063,2.1629493,0.10217171,0.090250865
359792326,359693194,0.7124211,3.3037672,0.09515074,0.04075509,6.6907063,2.1629493,0.2024086,0.09024189
360789934,360690847,0.728208,3.2727597,0.09530399,0.040732853,6.6907063,2.1629493,0.25168368,0.090247504
361797532,361698378,0.72220737,3.2464979,0.09549523,0.040777307,6.6907063,2.1629493,0.26209465,0.090250075
362795136,362696030,0.6882309,3.2240896,0.095458716,0.040872518,6.6907063,2.1629493,0.23984763,0.09028614
363793018,363693684,0.63465357,3.2141712,0.094911166,0.04103128,6.6907063,2.1629493,0.26665887,0.09035492
364790491,364691334,0.5648731,3.2170873,0.09371232,0.041213006,6.6907063,2.1629493,0.20938174,0.09044283
365797949,365698863,0.5137515,3.2272682,0.09196074,0.04133078,6.6907063,2.1629493,0.10289839,0.09046922
366795633,366696514,0.48670748,3.2360044,0.08980309,0.041279577,6.6907063,2.1629493,0.048035305,0.0904921
367793276,367694165,0.4846389,3.2379668,0.08820879,0.04109497,6.6907063,2.1629493,-0.012631702,0.0904567
368790932,368691817,0.50203127,3.228769,0.087100096,0.04081823,6.6907063,2.1629493,-0.09387386,0.09039941
369798430,369699343,0.5196375,3.2170274,0.08644527,0.04044452,6.6907063,2.1629493,-0.053151093,0.09032783
370796079,370696993,0.5375518,3.1971054,0.08631298,0.0401553,6.6907063,2.1629493,-0.12645759,0.09028726
371793732,371694643,0.5453049,3.1792402,0.08639296,0.039954796,6.6907063,2.1629493,-0.12652282,0.0902468
372791448,372692293,0.54098,3.1568062,0.08648692,0.039808184,6.6907063,2.1629493,-0.1793264,0.09024599
373798969,373699819,0.522193,3.1380794,0.08644736,0.0397941,6.6907063,2.1629493,-0.18761979,0.0902497
374796592,374697468,0.49502,3.1255975,0.08621719,0.039848052,6.6907063,2.1629493,-0.19131693,0.09025988
375794503,375695117,0.45441648,3.1183398,0.0856766,0.03994328,6.6907063,2.1629493,-0.17873447,0.09027909
376792281,376692766,0.41928136,3.117732,0.085059114,0.040056292,6.6907063,2.1629493,-0.1569636,0.09029363
377789606,377690414,0.38478455,3.121515,0.08433445,0.04016147,6.6907063,2.1629493,-0.14224268,0.09030058
378797526,378697939,0.35349488,3.1281154,0.08344961,0.040237322,6.6907063,2.1629493,-0.09820535,0.09030646
379794782,379695587,0.33348036,3.1350744,0.082735054,0.040280737,6.6907063,2.1629493,-0.08205626,0.09030547
380792987,380693236,0.32228255,3.1402788,0.082116924,0.040290054,6.6907063,2.1629493,-0.034659512,0.09028974
381790086,381690882,0.3221877,3.142268,0.08165136,0.04026748,6.6907063,2.1629493,-0.026608733,0.09027748
382798034,382698407,0.3259433,3.1422384,0.081310965,0.040186755,6.6907063,2.1629493,0.04017526,0.090257004
383795322,383696055,0.33242688,3.1385942,0.08125199,0.040166274,6.6907063,2.1629493,0.054490875,0.09025451
384793226,384693700,0.3350465,3.1389346,0.081359886,0.04027587,6.6907063,2.1629493,0.054490875,0.09025451
385790488,385691346,0.3370869,3.1383095,0.0814746,0.040391304,6.6907063,2.1629493,0.054490875,0.09025451
386798431,386698870,0.33781782,3.1380463,0.08158841,0.040505353,6.6907063,2.1629493,0.054490875,0.09025451
387795653,387696516,0.33725378,3.1381454,0.08169534,0.040612232,6.6907063,2.1629493,0.054490875,0.09025451
388793275,388694161,0.3362058,3.1382139,0.081801206,0.040718146,6.6907063,2.1629493,0.054490875,0.09025451
389791035,389691807,0.33538285,3.138008,0.08192194,0.04083897,6.6907063,2.1629493,0.054490875,0.09025451
390798522,390699330,0.3353274,3.1380095,0.08207843,0.040995546,6.6907063,2.1629493,0.054490875,0.09025451
391796056,391696975,0.33532083,3.1380067,0.08226473,0.041181896,6.6907063,2.1629493,0.054490875,0.09025451
392793777,392694620,0.33537635,3.1379912,0.08247156,0.04138876,6.6907063,2.1629493,0.054490875,0.09025451
393376569,393277403,0.3354113,3.1379986,0.08259174,0.041508958,6.6907063,2.1629493,0.054490875,0.09025451
