timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
223111335,223111227,0.036885012,-0.0029515391,-0.0012410425,0.6776177,0.0,0.0,0.0,-1.0
223161335,223161231,0.022851946,0.026860336,0.0016738606,0.6833157,0.0,0.0,0.0,-1.0
223208837,223208735,0.07992418,0.003173981,0.003701844,0.69331706,0.0,0.0,0.0,-1.0
223261346,223261240,0.0572442,0.0017477223,0.007878094,0.6989891,0.0,0.0,0.0,-1.0
223311352,223311244,0.056111246,-0.001785574,0.008990012,0.70183325,0.0,0.0,0.0,-1.0
223358853,223358748,0.04487453,0.014415568,0.007672287,0.6982298,0.0,0.0,0.0,-1.0
223408857,223408752,0.030512182,0.0003172681,0.007099378,0.6986038,0.0,0.0,0.0,-1.0
223461361,223461257,-0.057800762,0.0017575157,0.006867843,0.7022076,0.0,0.0,0.0,-1.0
223511367,223511261,-0.008683927,0.0011517007,0.011868628,0.69570446,0.0,0.0,0.0,-1.0
223558868,223558765,-0.03277039,-0.008398035,0.010754919,0.6829086,0.0,0.0,0.0,-1.0
223611372,223611269,-0.07014862,0.0060725342,0.008158419,0.6819025,0.0,0.0,0.0,-1.0
223661380,223661273,-0.094211504,-0.0025166383,0.008505629,0.6844422,0.0,0.0,0.0,-1.0
223708892,223708778,-0.045960743,-0.004633156,0.00946086,0.6869041,0.0,0.0,0.0,-1.0
223758884,223758782,-0.03791749,-0.004054747,0.008867928,0.68443,0.0,0.0,0.0,-1.0
223811394,223811286,-0.03724654,-0.017613893,0.01010424,0.6880898,0.0,0.0,0.0,-1.0
223861394,223861290,0.04381312,-0.01171665,0.010130819,0.6886523,0.0,0.0,0.0,-1.0
223908918,223908794,0.012343548,-0.026064005,0.011926732,0.6935894,0.0,0.0,0.0,-1.0
223961408,223961299,0.018615648,-0.009750578,0.012819471,0.6937953,0.0,0.0,0.0,-1.0
224011410,224011303,0.010502522,-0.0054572285,0.0122723365,0.69597477,0.0,0.0,0.0,-1.0
224058912,224058807,0.0090575935,-0.011052798,0.012568533,0.6986658,0.0,0.0,0.0,-1.0
224108946,224108811,-0.00011076867,-0.008112678,0.0124457525,0.70506626,0.0,0.0,0.0,-1.0
224161423,224161316,-0.00306818,0.010913617,0.012977433,0.70666796,0.0,0.0,0.0,-1.0
224211426,224211320,-0.037189472,0.043341387,0.009094897,0.70752704,0.0,0.0,0.0,-1.0
224258925,224258824,-0.03917915,0.031363793,0.01202706,0.70545834,0.0,0.0,0.0,-1.0
224311514,224311329,-0.04337611,0.012598517,0.009698078,0.7056867,0.0,0.0,0.0,-1.0
224361441,224361333,0.0069122617,0.017072432,0.008919956,0.70205253,0.0,0.0,0.0,-1.0
224408937,224408837,-0.022111999,0.022944313,0.0070645693,0.7022666,0.0,0.0,0.0,-1.0
224458947,224458841,0.001913667,-0.009967001,0.0075633144,0.69995564,0.0,0.0,0.0,-1.0
224511468,224511346,0.009485311,-0.009615213,0.005142193,0.7042508,0.0,0.0,0.0,-1.0
224561455,224561350,0.013779194,0.00082231837,0.0050648046,0.7072922,0.0,0.0,0.0,-1.0
224608961,224608854,0.011135977,-0.0050328253,0.0037956922,0.7127644,0.0,0.0,0.0,-1.0
224661468,224661359,0.0039412486,0.013313491,0.0025159882,0.71248466,0.0,0.0,0.0,-1.0
224711498,224711363,0.002604013,0.021444794,0.0007940314,0.7105378,0.0,0.0,0.0,-1.0
224758967,224758866,0.006845877,0.037294094,0.00021306054,0.7088514,0.0,0.0,0.0,-1.0
224808973,224808871,0.013159078,0.013780635,0.0017187102,0.70749044,0.0,0.0,0.0,-1.0
224861480,224861375,0.021937005,0.009373699,0.0011414749,0.70469314,0.0,0.0,0.0,-1.0
224911524,224911380,0.029298536,-0.00030403482,0.002313797,0.7028385,0.0,0.0,0.0,-1.0
224958987,224958884,0.016349655,-0.0073051774,0.0029280563,0.702985,0.0,0.0,0.0,-1.0
225011495,225011388,0.019985044,-0.004940374,0.004864329,0.705322,0.0,0.0,0.0,-1.0
225061498,225061392,0.01996818,0.0049334397,0.0057347496,0.70740914,0.0,0.0,0.0,-1.0
225109148,225108897,0.002852802,-0.013654862,0.004100819,0.7097387,0.0,0.0,0.0,-1.0
225159002,225158901,-0.010013469,-0.01071431,0.004419318,0.7080906,0.0,0.0,0.0,-1.0
225211510,225211405,-0.031294003,0.0032358854,0.003402022,0.7095688,0.0,0.0,0.0,-1.0
225261515,225261410,-0.028536642,-0.014015943,0.004571762,0.70967716,0.0,0.0,0.0,-1.0
225309105,225308913,-0.03916143,0.0023533076,0.0037614668,0.71217006,0.0,0.0,0.0,-1.0
225361524,225361418,-0.0320809,-0.008491721,0.0039116,0.71061426,0.0,0.0,0.0,-1.0
225411526,225411422,-0.011954428,-0.019069657,0.005652575,0.71172726,0.0,0.0,0.0,-1.0
225459029,225458926,-0.011447719,-0.010542061,0.005998576,0.7114211,0.0,0.0,0.0,-1.0
225509131,225508930,-0.015111752,0.013201408,0.0069094934,0.71143585,0.0,0.0,0.0,-1.0
225561544,225561435,0.0118263755,0.01146293,0.0076508,0.7090885,0.0,0.0,0.0,-1.0
225611543,225611439,-0.005218936,0.0101061305,0.0066816164,0.709218,0.0,0.0,0.0,-1.0
225659048,225658944,0.0060695624,-0.0017441565,0.0064004827,0.7079293,0.0,0.0,0.0,-1.0
225709163,225708948,0.0039474578,0.003796225,0.0069602137,0.7089766,0.0,0.0,0.0,-1.0
225761557,225761452,0.012075979,-0.008524993,0.008140041,0.70846117,0.0,0.0,0.0,-1.0
225809061,225808956,-4.5597568e-05,-0.013086609,0.0063956524,0.71136856,0.0,0.0,0.0,-1.0
225859066,225858961,-0.0014438968,-0.012527554,0.0065023964,0.7114923,0.0,0.0,0.0,-1.0
225911663,225911465,-0.019601014,-0.0028964195,0.005812311,0.71402884,0.0,0.0,0.0,-1.0
225961575,225961469,-0.009407358,-0.008194914,0.004890895,0.7124699,0.0,0.0,0.0,-1.0
226009079,226008974,-0.00995896,-0.002109165,0.0051560253,0.71387416,0.0,0.0,0.0,-1.0
226061583,226061478,-0.015986854,-0.0070262686,0.0049187304,0.7115516,0.0,0.0,0.0,-1.0
226111694,226111482,-0.000347093,-0.0003379499,0.005482453,0.7116281,0.0,0.0,0.0,-1.0
226159093,226158986,0.004347412,-0.008293865,0.005620189,0.70908535,0.0,0.0,0.0,-1.0
226209091,226208991,-0.027794586,0.012730441,0.0034509283,0.7082187,0.0,0.0,0.0,-1.0
226261604,226261495,0.016464803,-0.0032844353,0.003443076,0.704067,0.0,0.0,0.0,-1.0
226311722,226311499,-0.011491364,0.0040088687,0.0027099403,0.7041293,0.0,0.0,0.0,-1.0
226359105,226359003,0.007129315,0.0027616418,0.0014259717,0.7015908,0.0,0.0,0.0,-1.0
226411618,226411508,-0.006176213,-0.01385402,0.0022454509,0.70311207,0.0,0.0,0.0,-1.0
226461623,226461512,0.005512527,-0.015596052,0.0022205415,0.7011913,0.0,0.0,0.0,-1.0
226509271,226509016,-0.013100485,-0.013795041,0.00033360324,0.7046203,0.0,0.0,0.0,-1.0
226551628,226551520,-0.026088828,0.0023411447,0.0003458941,0.70415574,0.0,0.0,0.0,-1.0
226611632,226611525,-0.0135819595,0.017061941,0.0013381742,0.7048307,0.0,0.0,0.0,-1.0
226661641,226661529,-0.01659225,0.01206945,0.0014245147,0.7035345,0.0,0.0,0.0,-1.0
226709300,226709033,0.0011946193,0.018795334,0.0017733318,0.7043023,0.0,0.0,0.0,-1.0
226761645,226761538,-0.00037305662,0.014596932,0.0023590592,0.70293725,0.0,0.0,0.0,-1.0
226811650,226811543,0.0078054233,0.007579762,0.0035102759,0.70271456,0.0,0.0,0.0,-1.0
226859149,226859046,-0.00042764033,0.010796733,0.004585805,0.70005685,0.0,0.0,0.0,-1.0
226909159,226909051,0.0025395467,0.0019524684,0.00492905,0.7019973,0.0,0.0,0.0,-1.0
226961663,226961555,-0.0076124854,-0.0050195614,0.0047905557,0.7005524,0.0,0.0,0.0,-1.0
227011666,227011559,-0.00011085039,-0.014521047,0.0058494876,0.7029487,0.0,0.0,0.0,-1.0
227059166,227059064,-0.011422689,-0.0023098567,0.005061327,0.702516,0.0,0.0,0.0,-1.0
227111829,227111568,0.014052211,-0.0116770975,0.0050402083,0.7046889,0.0,0.0,0.0,-1.0
227161682,227161573,-0.0076952823,0.0010786647,0.004826581,0.7044082,0.0,0.0,0.0,-1.0
227209179,227209077,0.00699822,-0.0059157116,0.0045077465,0.706279,0.0,0.0,0.0,-1.0
227259184,227259081,-0.005679825,0.006299042,0.00298275,0.70384926,0.0,0.0,0.0,-1.0
227309189,227309085,-0.017601442,0.013867101,2.2104015e-05,0.7038498,0.0,0.0,0.0,-1.0
227361700,227361590,0.0032577582,0.013711455,-6.326888e-05,0.7010646,0.0,0.0,0.0,-1.0
227409198,227409094,3.0455334e-05,0.009991302,-0.0014554291,0.7013164,0.0,0.0,0.0,-1.0
227461707,227461598,-0.022030126,0.0019091902,-0.0027264226,0.697327,0.0,0.0,0.0,-1.0
227511710,227511603,-0.0103543075,-0.009907323,-0.0037734036,0.69942164,0.0,0.0,0.0,-1.0
227559208,227559107,-0.027646555,0.012010467,-0.0066059628,0.69771194,0.0,0.0,0.0,-1.0
227609214,227609111,-0.01945559,-0.0040986473,-0.0083432095,0.7005466,0.0,0.0,0.0,-1.0
227661723,227661618,-0.023747317,0.02503055,-0.009341327,0.69890016,0.0,0.0,0.0,-1.0
227711728,227711620,-0.042906098,0.0292281,-0.011392015,0.7006795,0.0,0.0,0.0,-1.0
227759227,227759124,-0.022944517,0.017726637,-0.011873781,0.6965397,0.0,0.0,0.0,-1.0
227811733,227811629,-0.023540316,0.024879463,-0.013770501,0.69877905,0.0,0.0,0.0,-1.0
227861737,227861633,-0.033051394,0.01102414,-0.014814024,0.69215924,0.0,0.0,0.0,-1.0
227909242,227909137,-0.046053164,0.029114382,-0.01538264,0.6930803,0.0,0.0,0.0,-1.0
227959244,227959141,-0.028531574,0.01172905,-0.015940735,0.6895003,0.0,0.0,0.0,-1.0
228011750,228011646,-0.021071592,0.004442622,-0.017610349,0.6918557,0.0,0.0,0.0,-1.0
228059254,228059150,-0.027187224,0.0071419906,-0.01739809,0.6877736,0.0,0.0,0.0,-1.0
228109259,228109154,-0.027558552,0.0084137535,-0.01854251,0.6910733,0.0,0.0,0.0,-1.0
228161764,228161659,-0.010672058,0.003644913,-0.019779926,0.68784577,0.0,0.0,0.0,-1.0
228211770,228211663,-0.014306091,-0.009498921,-0.020417761,0.69103825,0.0,0.0,0.0,-1.0
228259272,228259167,-0.033942517,0.007514456,-0.019938273,0.68974566,0.0,0.0,0.0,-1.0
228309275,228309172,-0.041563276,0.023972,-0.019877188,0.6928688,0.0,0.0,0.0,-1.0
228361780,228361676,-0.03871912,0.0018995628,-0.021619068,0.69328904,0.0,0.0,0.0,-1.0
228409285,228409180,-0.03371828,0.023785818,-0.02084777,0.69721144,0.0,0.0,0.0,-1.0
228459286,228459185,-0.024492724,0.02184227,-0.020858949,0.6948187,0.0,0.0,0.0,-1.0
228511797,228511690,-0.03431949,0.0070317844,-0.022364706,0.69770634,0.0,0.0,0.0,-1.0
228561799,228561694,-0.012207797,0.008801676,-0.022460861,0.69236857,0.0,0.0,0.0,-1.0
228609301,228609198,-0.017647091,0.025881805,-0.022643413,0.69430554,0.0,0.0,0.0,-1.0
228659306,228659202,-0.02841646,0.024153324,-0.021653295,0.69008684,0.0,0.0,0.0,-1.0
228711813,228711707,0.013115498,-0.0012535936,-0.02120126,0.6901825,0.0,0.0,0.0,-1.0
228759313,228759211,-0.015990507,0.020828191,-0.021482209,0.6885177,0.0,0.0,0.0,-1.0
228809337,228809215,-0.03762798,0.033627063,-0.022408063,0.6901518,0.0,0.0,0.0,-1.0
228859322,228859220,-0.009940467,0.022024175,-0.020373337,0.68719643,0.0,0.0,0.0,-1.0
228911831,228911724,-0.017780775,0.024545243,-0.020110568,0.69042444,0.0,0.0,0.0,-1.0
228959332,228959228,-0.015245986,0.044099037,-0.018920328,0.68804604,0.0,0.0,0.0,-1.0
229009335,229009233,-0.017195163,0.03811682,-0.01808819,0.69116014,0.0,0.0,0.0,-1.0
229061845,229061737,-0.01813843,0.034492645,-0.017493566,0.6885039,0.0,0.0,0.0,-1.0
229109343,229109241,-0.009227034,0.04143754,-0.015340362,0.68851095,0.0,0.0,0.0,-1.0
229159350,229159246,-0.019507196,0.046336614,-0.014615135,0.6864687,0.0,0.0,0.0,-1.0
229211857,229211750,-0.018234469,0.01711361,-0.01338917,0.6883628,0.0,0.0,0.0,-1.0
229261858,229261755,-0.009070267,0.013984939,-0.01229979,0.68507177,0.0,0.0,0.0,-1.0
229309362,229309259,-0.006923456,0.041567415,-0.011185469,0.6881227,0.0,0.0,0.0,-1.0
229359366,229359263,-0.004551583,0.045898207,-0.010439766,0.6856073,0.0,0.0,0.0,-1.0
229411873,229411768,-0.003329562,0.012338345,-0.00972842,0.6886575,0.0,0.0,0.0,-1.0
229459374,229459272,-0.00079850457,0.0394022,-0.007320116,0.68658936,0.0,0.0,0.0,-1.0
229509382,229509276,-0.0054063187,0.042445563,-0.008044412,0.69087905,0.0,0.0,0.0,-1.0
229559383,229559281,-0.0032094447,0.039743558,-0.008797069,0.68672353,0.0,0.0,0.0,-1.0
229606891,229606785,0.007866913,0.014395469,-0.0069457954,0.6877703,0.0,0.0,0.0,-1.0
229659394,229659290,-0.0020671517,0.040099308,-0.0072115907,0.68523216,0.0,0.0,0.0,-1.0
229709395,229709294,0.016397502,0.028782595,-0.0046835896,0.6880563,0.0,0.0,0.0,-1.0
229761903,229761798,-0.0110126585,0.033876218,-0.007085219,0.68609107,0.0,0.0,0.0,-1.0
229809406,229809303,0.004546466,0.025132759,-0.005208192,0.68886733,0.0,0.0,0.0,-1.0
229859470,229859307,0.010658623,0.022880627,-0.004073691,0.68750215,0.0,0.0,0.0,-1.0
229909413,229909311,0.012111714,0.020639786,-0.002932897,0.68951505,0.0,0.0,0.0,-1.0
229961921,229961816,-0.0024001566,0.02952924,-0.0030301742,0.68666744,0.0,0.0,0.0,-1.0
230009422,230009320,0.0072503816,0.021494344,-0.00084956054,0.69035476,0.0,0.0,0.0,-1.0
230059425,230059324,0.011137326,0.013081169,-0.0015245705,0.6886155,0.0,0.0,0.0,-1.0
230111933,230111829,-0.008255559,0.04622472,-0.0029265329,0.6916205,0.0,0.0,0.0,-1.0
230159436,230159333,0.0011039836,0.026354875,-0.0020564026,0.68688905,0.0,0.0,0.0,-1.0
230209441,230209338,0.0038024331,0.029821998,-0.001128563,0.6887453,0.0,0.0,0.0,-1.0
230259444,230259342,0.0065696677,0.033089105,-0.0020267759,0.6846385,0.0,0.0,0.0,-1.0
230311954,230311846,-0.013782823,0.024607915,-0.0014203016,0.6886068,0.0,0.0,0.0,-1.0
230359454,230359351,0.008003647,0.017097482,-5.832415e-05,0.68607694,0.0,0.0,0.0,-1.0
230409455,230409355,0.00897256,0.012240177,0.0011119054,0.68911654,0.0,0.0,0.0,-1.0
230461967,230461860,0.0007780204,0.026027832,-0.0017105815,0.6885888,0.0,0.0,0.0,-1.0
230509465,230509364,0.0074066916,0.03256486,0.00061832054,0.6910055,0.0,0.0,0.0,-1.0
230559476,230559368,0.009295554,0.038738277,-0.00039465138,0.6890369,0.0,0.0,0.0,-1.0
230609476,230609373,0.011530327,0.037572447,0.00037735747,0.6908969,0.0,0.0,0.0,-1.0
230661987,230661882,0.00869469,0.026773984,-0.00022955379,0.6888522,0.0,0.0,0.0,-1.0
230709483,230709381,7.330969e-05,0.03983647,-8.800877e-05,0.6899345,0.0,0.0,0.0,-1.0
230759487,230759386,-0.0034393591,0.03904826,-0.00034187073,0.68596745,0.0,0.0,0.0,-1.0
230811997,230811890,0.0046845963,0.028208803,-0.000561429,0.6865267,0.0,0.0,0.0,-1.0
230859495,230859395,-0.004603123,0.032597005,-0.0005358918,0.6814354,0.0,0.0,0.0,-1.0
230909502,230909399,-0.008363715,0.02979105,-0.0017194588,0.6840032,0.0,0.0,0.0,-1.0
