timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
290260765,290160050,-0.742401,0.0031740505,2.8776844,-0.7612921,-0.7423861,-0.741685,-0.7847636,0.2558136,0.021808624,0.070147514,0.07435322,0.05579281,19.707407,-1.6370983,-1.5945091,-1.5966625,-1.658701,0.0002602049,0.00029960144,0.82423675,0.17491885,0.00028455845
291260816,291160143,-0.6463338,0.0030055305,2.990852,-0.6652799,-0.64634407,-0.6455779,-0.6885335,-0.4397192,0.07637501,0.10151291,0.104291916,0.115468025,15.77546,-1.3937769,-1.3520794,-1.3532162,-1.4220219,0.0002257365,0.00026511887,0.8251591,0.17409591,0.0002542074
292260899,292160236,-0.5390151,0.0029349632,3.112504,-0.5579499,-0.53904605,-0.5382183,-0.58078414,-0.95279217,0.08181286,0.0861187,0.08757782,0.1285305,11.420792,-1.206523,-1.165657,-1.1660128,-1.2393379,0.00020432119,0.00023871016,0.82550013,0.17384706,0.00020972852
293260829,293160328,-0.561698,0.0028943238,3.1056232,-0.5804776,-0.56174517,-0.56086224,-0.60272694,-1.3392811,0.1785326,0.17647648,0.17729568,0.21935844,8.142191,-0.9939594,-0.9549656,-0.9547539,-1.0281973,0.00018769696,0.00021815982,0.8255897,0.17380756,0.00019692579
294261140,294160419,-0.5441145,0.0029259087,3.1406002,-0.562792,-0.5441701,-0.54324675,-0.58465534,-1.2489882,0.21117306,0.2131958,0.21397495,0.2373085,6.230574,-0.87401676,-0.8425789,-0.8422394,-0.9018259,0.0001812269,0.00020381567,0.82556933,0.1738615,0.00018415367
295261154,295160510,-0.56334287,0.0030961428,3.1314874,-0.5819405,-0.5633953,-0.5624431,-0.6035478,-0.8938341,0.13970947,0.1441145,0.14484692,0.15585041,4.5748253,-1.0455523,-1.0234928,-1.0232725,-1.0643749,0.00019376335,0.0001942268,0.8255004,0.17391779,0.00019376335
296261389,296160601,-0.5281307,0.003066856,-3.1093223,-0.5466599,-0.5281982,-0.52721137,-0.5681494,-0.6705694,0.21431541,0.21917629,0.2198124,0.22454739,3.6071053,-0.7312021,-0.7140236,-0.71380997,-0.74594975,0.00017567692,0.0001891376,0.8255377,0.1739146,0.0001829347
297261320,297160691,-0.5429104,0.0031429126,-3.1207645,-0.5615072,-0.542978,-0.5419984,-0.58296394,-0.57311726,0.2506876,0.25495052,0.2554636,0.25758648,2.6362314,-0.6284008,-0.614089,-0.6138401,-0.6410713,0.00017279873,0.00018582004,0.82554674,0.1739191,0.00017545086
298261497,298160780,-0.5327891,0.00319422,-3.1075149,-0.55138844,-0.5328613,-0.5318748,-0.5728141,-0.51929855,0.25305176,0.25512886,0.25545216,0.2594576,1.8031349,-0.47194576,-0.45930672,-0.459013,-0.4836607,0.00016607439,0.00018386147,0.82555753,0.17392157,0.00017098761
299261535,299160870,-0.54996824,0.0032685301,-3.1222947,-0.568487,-0.5500461,-0.54903686,-0.5898449,-0.2895832,0.21615791,0.21637535,0.21653461,0.22248936,1.1696396,-0.40222645,-0.3931074,-0.3929062,-0.41062832,0.00016263839,0.00018248848,0.82555336,0.17393363,0.00016792952
