timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
348465398,348362138,4028193,5.813527,0.013146101,1.5733733,13.876059,0.01982234
349045427,348900524,4028193,5.8186927,0.013109536,1.6643682,13.881105,0.022173397
349455469,349339074,4028193,5.8239217,0.0130854035,2.8389888,13.886174,0.064491466
350255573,350152190,4028193,5.8262825,0.013037341,3.0515208,13.901449,0.07442693
350475481,350368474,4028193,5.8300557,0.01302541,4.024864,13.906562,0.12943156
351055562,350908930,4028193,5.8382716,0.012989619,4.1774306,13.914227,0.13935319
351455571,351333742,4028193,5.841164,0.012965948,4.755267,13.9116335,0.18060477
352055610,351930361,4028193,5.8465447,0.01293056,2.115385,13.9064665,0.03575358
352475679,352363468,4028193,5.851517,0.012907127,1.8880372,13.909009,0.028476223
352655717,352531034,4028193,5.8538384,0.012895383,2.5015597,13.908997,0.049990036
353265715,353136115,4028193,5.856015,0.01286041,2.6255336,13.906397,0.05507798
353645739,353514962,4028193,5.8579135,0.012837165,1.0243039,13.911505,0.008379943
354235819,354118508,4028193,5.859253,0.012802556,0.47233152,13.932078,0.0017792438
355045853,354925403,4028193,5.871211,0.01275677,5.270354,13.963185,0.22103065
355445846,355300231,4028193,5.8731165,0.012734006,2.2656178,13.981467,0.040792286
356055948,355948656,4028193,5.876093,0.012700204,2.200614,14.015688,0.038391124
356455978,356325168,4028193,5.87871,0.012677748,1.3764672,14.039578,0.014994609
357045987,356938380,4028193,5.8813787,0.0126443505,2.5809522,14.055577,0.052658524
357446201,357313904,4028193,5.881917,0.012622136,3.4678626,14.063598,0.09501339
357856046,357746532,4028193,5.886959,0.012600083,4.894588,14.060892,0.18931146
358256065,358121342,4028193,5.8884807,0.0125779845,1.8121552,14.023519,0.026019042
358856257,358713469,4028193,5.8863263,0.012544872,-2.9729772,13.960365,0.07034672
359256131,359145713,4028193,5.8892655,0.012522929,3.398625,13.962951,0.09191508
359866167,359740498,4028193,5.892085,0.012490043,2.2265825,13.926602,0.039553955
360476241,360339838,4028193,5.8875217,0.01245733,-2.1626773,13.931732,0.03730232
360666235,360556024,4028193,5.8860874,0.012446464,-1.6011257,13.908547,0.020479841
361456250,361312855,4028193,5.883443,0.0124029,-1.9211926,13.83744,0.029637637
361856375,361748489,4028193,5.8857183,0.012381266,2.8089056,13.8349085,0.063365884
362656356,362522175,4028193,5.883267,0.012338229,-3.748282,13.890525,0.1123837
362856402,362738764,4028193,5.8787813,0.012327574,-5.0555806,13.905863,0.20422158
363456429,363333346,4028193,5.8776746,0.012295714,-0.5118389,13.949707,0.002086695
364056442,363927672,4028193,5.870668,0.012264122,-2.162065,13.996764,0.03710798
364476467,364360089,4028193,5.875432,0.012243259,1.7290611,14.017879,0.023697138
365266521,365116750,4028193,5.877863,0.012201637,3.5474124,14.031112,0.09965263
365456550,365332967,4028193,5.8802915,0.012191318,2.7923489,14.031102,0.06174546
365656770,365549196,4028193,5.877371,0.012181014,-3.3605123,14.028433,0.08944566
366476850,366373946,4028193,5.8791375,0.0121399425,-1.6887412,14.017776,0.022605004
366646759,366532474,4028193,5.882292,0.01212963,3.6392493,14.007181,0.105058305
367666692,367555347,4028193,5.880994,0.012078588,-1.5972729,13.972953,0.020287454
368056766,367937965,4028193,5.881087,0.012058215,-1.2908497,13.946873,0.013274923
368856881,368746700,4028193,5.8824,0.012017681,1.4384942,13.933877,0.016500676
369646856,369493676,4028193,5.883936,0.0119773215,1.3863492,13.933837,0.015326113
369846856,369710301,4028193,5.8872633,0.011967318,3.8705578,13.933826,0.11946322
370056868,369926505,4028193,5.884418,0.0119573325,-3.3136244,13.936404,0.087541364
370466909,370359041,4028193,5.8842816,0.011937414,2.351037,13.936384,0.044068303
371257123,371115587,4028193,5.88824,0.011897638,3.9401917,13.938932,0.12375498
371456980,371331792,4028193,5.891797,0.011887777,4.168294,13.941514,0.13847272
372047058,371926366,4028193,5.8965745,0.0118582295,1.0406818,13.949269,0.008626645
372467040,372325876,4028193,5.8926516,0.011838664,-4.098086,13.951849,0.13374816
372857093,372713457,4028193,5.889155,0.011819133,-4.163194,13.959639,0.13795474
373847132,373689171,4028193,5.891943,0.011770625,3.2337074,13.977881,0.083122306
374257189,374121592,4028193,5.8888454,0.011751414,-2.7693014,13.990987,0.06090453
374647216,374513955,4028193,5.8869743,0.011732259,1.6303835,14.009426,0.021082237
375037255,374903161,4028193,5.884714,0.011713186,-3.117208,14.027964,0.076965205
375457232,375336798,4028193,5.884916,0.011694233,2.0319328,14.030604,0.03269639
376057268,375931266,4028193,5.8834743,0.0116658285,0.13041306,14.022605,0.00013476308
376647375,376525964,4028193,5.8804317,0.011637556,-2.9493337,14.019923,0.06893816
376857374,376742165,4028193,5.8839364,0.011628185,4.221085,14.017262,0.14123504
377857409,377715360,4028193,5.8862834,0.011581417,2.3543906,14.019867,0.043930955
378477536,378363689,4028193,5.8879676,0.011553654,1.9283109,14.035788,0.02943573
378837476,378687914,4028193,5.8850813,0.011535096,-3.7726922,14.04644,0.11258849
379047525,378904000,4028193,5.8885703,0.011525919,4.2509813,14.054457,0.14286368
379447505,379336470,4028193,5.88933,0.011507626,3.9369445,14.067854,0.12241883
380237594,380093004,4028193,5.8906693,0.011471151,1.3436236,14.11108,0.014215183
380647592,380525561,4028193,5.8902283,0.011453112,-3.9044404,14.124687,0.119921274
381047777,380904425,4028193,5.8884478,0.011435091,-0.986341,14.152069,0.0076382123
381647842,381503938,4028193,5.8890376,0.011408268,-0.27184772,14.176873,0.00057919987
383277822,383125134,4028193,5.8903694,0.011337398,2.7527766,14.119116,0.059633724
383658010,383499946,4028193,5.8886847,0.011319649,-1.5124998,14.062293,0.018075569
383857872,383716586,4028193,5.886688,0.011310817,-2.4758582,14.038209,0.048517376
384258084,384146153,4028193,5.8818316,0.011293173,-3.119605,14.027543,0.07708593
384647930,384525833,4028193,5.8756795,0.011275511,-3.8193088,14.022214,0.11558738
385248085,385121669,4028193,5.866894,0.01124916,-3.363257,14.027499,0.08959779
385638002,385500720,4028193,5.861527,0.011231659,-3.4141145,14.040797,0.09224055
386248029,386109471,4028193,5.8533053,0.011205627,-3.5022755,14.07293,0.09684418
386648301,386545162,4028193,5.8480945,0.011188412,-2.8694015,14.097222,0.064894296
387248321,387144020,4028193,5.838125,0.01116268,-4.3207774,14.132595,0.14677745
387648131,387519587,4028193,5.83091,0.011145576,-4.332841,14.138055,0.1475412
388260725,388110791,4028193,5.821997,0.01112004,-3.8605928,14.138029,0.117132284
388658211,388553999,4028193,5.8158536,0.011103161,-4.21166,14.129802,0.13948517
389248230,389101970,4028193,5.8091483,0.011077782,-3.3529048,14.13251,0.088385426
389648244,389534985,4028193,5.8054843,0.01106098,-2.1703167,14.102519,0.037111375
390258293,390127285,4028193,5.801564,0.011035814,-1.9608817,14.116089,0.030265363
390648344,390502171,4028193,5.797158,0.011019062,-2.8941917,14.110627,0.06595774
391258423,391151206,4028193,5.7914653,0.010994153,-1.7405086,14.102452,0.023867954
391658607,391533424,4028193,5.787521,0.010977552,-3.3302603,14.107867,0.0873479
392258432,392131843,4028193,5.783481,0.010952778,-1.5064645,14.110561,0.017870264
392658440,392507430,4028193,5.7797313,0.010936298,-2.2008295,14.115989,0.0381258
393248511,393098848,4028193,5.773291,0.010911727,-2.1825671,14.126877,0.037466798
393658522,393531564,4028193,5.769913,0.010895474,-2.5475326,14.132328,0.05102503
