timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,equivalent_airspeed_sp,true_airspeed_sp,true_airspeed_filtered,true_airspeed_derivative_sp,true_airspeed_derivative,true_airspeed_derivative_raw,true_airspeed_innovation,total_energy_error,energy_distribution_error,total_energy_rate_error,energy_distribution_rate_error,total_energy,total_energy_rate,total_energy_balance,total_energy_balance_rate,total_energy_sp,total_energy_rate_sp,total_energy_balance_sp,total_energy_balance_rate_sp,throttle_integ,pitch_integ,throttle_sp,pitch_sp_rad,mode
345595068,47.46651,42.70284,1.8527344,2.3640423,16.0,16.0,16.0,0.0,0.0,0.0,0.0,47.1792,47.1792,-0.23877224,-5.0142174,546.7718,23.183336,418.7718,23.183336,593.4874,18.169119,465.48746,18.169119,0.015196607,1.0736405,0.7587337,0.119442776,0
345795040,48.06642,43.1647,1.8803444,2.1090648,16.0,16.0,16.0,0.0,0.0,0.0,0.0,48.488556,48.488556,-0.10680861,-2.242981,551.30115,20.682861,423.30112,20.682861,599.3706,18.43988,471.37057,18.43988,0.015196607,1.0040354,0.76248324,0.12249097,0
345995056,48.66647,43.602978,1.9126984,2.1165588,16.0,16.0,16.0,0.0,0.0,0.0,0.0,50.07425,50.07425,-0.0951994,-1.9991875,555.5991,20.756351,427.59915,20.756351,605.255,18.757164,477.25504,18.757164,0.015196607,0.96738887,0.7653835,0.1244349,0
346195160,49.266777,44.034676,1.9464203,2.1610491,16.0,16.0,16.0,0.0,0.0,0.0,0.0,51.714325,51.714325,-0.10022808,-2.1047897,559.83264,21.192654,431.83267,21.192654,611.1421,19.087864,483.14206,19.087864,0.015196607,0.9245431,0.7675873,0.12620217,0
346395109,49.86663,44.453392,1.9826478,2.2199802,16.0,16.0,16.0,0.0,0.0,0.0,0.0,53.532074,53.532074,-0.1108303,-2.3274364,563.93884,21.770569,435.93887,21.770569,617.0246,19.443132,489.0246,19.443132,0.015196607,0.8925454,0.77202314,0.12812054,0
346595096,50.466595,44.94162,2.004995,2.8518765,16.0,16.0,16.0,0.0,0.0,0.0,0.0,54.68463,54.68463,-0.39547953,-8.305071,568.72675,27.967356,440.72675,27.967356,622.9082,19.662285,494.90823,19.662285,0.015196607,0.77371126,0.77296895,0.12495022,0
346795157,51.066788,45.46361,2.0206354,2.861318,16.0,16.0,16.0,0.0,0.0,0.0,0.0,55.419403,55.419403,-0.39258483,-8.244282,573.8457,28.059946,445.84573,28.059946,628.7941,19.815664,500.79413,19.815664,0.015196607,0.6033035,0.7702375,0.12488043,0
346995127,51.6667,46.007072,2.0319252,3.0994308,16.0,16.0,16.0,0.0,0.0,0.0,0.0,56.02411,56.02411,-0.49850723,-10.468653,579.1753,30.395033,451.17526,30.395033,634.67725,19.92638,506.67725,19.92638,0.015196607,0.42174265,0.77203935,0.12301128,0
347195193,52.26689,46.59471,2.034436,3.2352133,16.0,16.0,16.0,0.0,0.0,0.0,0.0,56.196777,56.196777,-0.5607429,-11.775602,584.938,31.726604,456.93802,31.726604,640.5631,19.951002,512.5631,19.951002,0.015196607,0.18892507,0.77062386,0.12085145,0
347395195,52.866905,47.174477,2.0384858,2.9628205,16.0,16.0,16.0,0.0,0.0,0.0,0.0,56.35196,56.35196,-0.43164885,-9.064627,590.6236,29.055344,462.6236,29.055344,646.44727,19.990717,518.44727,19.990717,0.015196607,-0.018128479,0.77059174,0.12151273,0
347595174,53.466846,47.723007,2.0487678,2.8772383,16.0,16.0,16.0,0.0,0.0,0.0,0.0,56.84851,56.84851,-0.38688186,-8.124519,596.0028,28.216068,468.00284,28.216068,652.3307,20.091549,524.3307,20.091549,0.015196607,-0.18557785,0.77377975,0.121687315,0
347795191,54.06689,48.25541,2.0622964,2.8318362,16.0,16.0,16.0,0.0,0.0,0.0,0.0,57.48767,57.48767,-0.35936227,-7.546608,601.2239,27.770826,473.2239,27.770826,658.2151,20.224218,530.2151,20.224218,0.015196607,-0.3471467,0.7754991,0.12187146,0
347995250,54.667076,48.751343,2.0831468,2.7578971,16.0,16.0,16.0,0.0,0.0,0.0,0.0,58.541534,58.541534,-0.31509715,-6.6170406,606.0874,27.045732,478.08737,27.045732,664.1009,20.428692,536.1009,20.428692,0.015196607,-0.48386404,0.777188,0.1228957,0
348195280,55.267166,49.278778,2.0976777,2.8620076,16.0,16.0,16.0,0.0,0.0,0.0,0.0,59.32257,59.32257,-0.3569293,-7.495516,611.25977,28.066708,483.25974,28.066708,669.9858,20.571192,541.9858,20.571192,0.015196607,-0.62881476,0.7790934,0.12232022,0
348395243,55.867054,49.822952,2.1088204,2.6764424,16.0,16.0,16.0,0.0,0.0,0.0,0.0,59.781097,59.781097,-0.26507005,-5.566471,616.59625,26.246935,488.59625,26.246935,675.86865,20.680464,547.86865,20.680464,0.015196607,-0.7577308,0.7789385,0.12342444,0
348595292,56.467197,50.388687,2.1157022,2.6824129,16.0,16.0,16.0,0.0,0.0,0.0,0.0,60.150726,60.150726,-0.2646444,-5.5575333,622.1442,26.305485,494.14423,26.305485,681.754,20.747952,553.754,20.747952,0.015196607,-0.8693578,0.7817464,0.12314883,0
348795351,57.067375,50.929916,2.1274917,2.6039076,16.0,16.0,16.0,0.0,0.0,0.0,0.0,60.679993,60.679993,-0.22247821,-4.672043,627.4519,25.53561,499.45187,25.53561,687.6398,20.863567,559.6398,20.863567,0.015196607,-0.96893454,0.78200984,0.1238154,0
348995278,57.66716,51.435158,2.1464005,2.6827612,16.0,16.0,16.0,0.0,0.0,0.0,0.0,61.637756,61.637756,-0.25047156,-5.259903,632.4066,26.3089,504.4066,26.3089,693.52167,21.048998,565.52167,21.048998,0.015196607,-1.0674994,0.78435135,0.12399436,0
349195339,58.267345,51.915833,2.1703026,2.7993665,16.0,16.0,16.0,0.0,0.0,0.0,0.0,62.75595,62.75595,-0.29376227,-6.1690083,637.1204,27.452408,509.12042,27.452408,699.4075,21.2834,571.4075,21.2834,0.015196607,-1.1820357,0.7859688,0.12417889,0
349395309,58.867256,52.42427,2.1885972,2.7261815,16.0,16.0,16.0,0.0,0.0,0.0,0.0,63.657654,63.657654,-0.25104293,-5.271902,642.1065,26.734709,514.1065,26.734709,705.2906,21.462807,577.2906,21.462807,0.015196607,-1.3022301,0.78505266,0.12512802,0
349595479,59.34372,52.925285,1.7894784,2.7946076,16.0,16.0,16.0,0.0,0.0,0.0,0.0,63.427246,63.427246,-0.4693786,-9.856951,647.0198,27.405739,519.0198,27.405739,709.9631,17.548788,581.9631,17.548788,0.015196607,-1.445956,0.7542048,0.09634493,0
349795382,59.540882,53.420166,1.3101385,2.810669,16.0,16.0,16.0,0.0,0.0,0.0,0.0,60.47882,60.47882,-0.70072275,-14.7151785,651.87286,27.563248,523.87286,27.563248,711.8966,12.848069,583.8966,12.848069,0.015196607,-1.7069867,0.71446365,0.061626326,0
349995401,59.516037,53.86109,1.175386,2.268412,16.0,16.0,16.0,0.0,0.0,0.0,0.0,55.8479,55.8479,-0.510425,-10.7189245,656.1969,22.245523,528.1969,22.245523,711.65295,11.526599,583.65295,11.526599,0.015196607,-1.9839846,0.7045459,0.05398583,0
350195521,59.518257,54.251076,1.0535994,2.0417595,16.0,16.0,16.0,0.0,0.0,0.0,0.0,52.01111,52.01111,-0.46145433,-9.690541,660.0213,20.022821,532.0213,20.022821,711.67474,10.33228,583.67474,10.33228,0.015196607,-2.1820233,0.6960864,0.04576743,0
350395504,59.51825,54.641838,0.9752823,2.0360181,16.0,16.0,16.0,0.0,0.0,0.0,0.0,48.216675,48.216675,-0.49534595,-10.402266,663.8534,19.966518,535.8534,19.966518,711.6746,9.564253,583.6746,9.564253,0.015196607,-2.3839488,0.6910335,0.039132103,0
350595397,59.51825,55.034874,0.8966751,1.850462,16.0,16.0,16.0,0.0,0.0,0.0,0.0,44.31183,44.31183,-0.44540256,-9.353455,667.70776,18.146833,539.70776,18.146833,711.6746,8.793379,583.6746,8.793379,0.015196607,-2.5845149,0.68272746,0.033609327,0
350795660,59.51825,55.369965,0.829657,1.7469038,16.0,16.0,16.0,0.0,0.0,0.0,0.0,40.995605,40.995605,-0.4283389,-8.995117,670.9939,17.131273,542.9939,17.131273,711.6746,8.136156,583.6746,8.136156,0.015196607,-2.7615197,0.67828625,0.02852098,0
350995495,59.51825,55.68873,0.76590425,1.6074079,16.0,16.0,16.0,0.0,0.0,0.0,0.0,37.85913,37.85913,-0.3929682,-8.252333,674.1199,15.763288,546.1199,15.763288,711.6746,7.510955,583.6746,7.510955,0.015196607,-2.939625,0.67264724,0.02387472,0
351195455,59.51825,55.93638,0.7163742,1.148263,16.0,16.0,16.0,0.0,0.0,0.0,0.0,35.320984,35.320984,-0.20168485,-4.235382,676.5485,11.260613,548.5485,11.260613,711.6746,7.0252314,583.6746,7.0252314,0.015196607,-3.0585296,0.6701641,0.022581384,0
351395596,59.51825,56.106773,0.68229526,1.0875899,16.0,16.0,16.0,0.0,0.0,0.0,0.0,33.590332,33.590332,-0.1892658,-3.9745822,678.2195,10.665613,550.2195,10.665613,711.6746,6.691031,583.6746,6.691031,0.015196607,-3.1347759,0.6685873,0.020131726,0
351595515,59.51825,56.2817,0.6473099,0.9912691,16.0,16.0,16.0,0.0,0.0,0.0,0.0,31.899414,31.899414,-0.16062321,-3.3730874,679.93494,9.721029,551.93494,9.721029,711.6746,6.347942,583.6746,6.347942,0.015196607,-3.2135289,0.6646918,0.01782658,0
351795593,59.51825,56.4057,0.6225098,0.719597,16.0,16.0,16.0,0.0,0.0,0.0,0.0,30.596497,30.596497,-0.045338105,-0.9521003,681.151,7.0568357,553.151,7.0568357,711.6746,6.1047354,583.6746,6.1047354,0.015196607,-3.2505333,0.661804,0.01758368,0
351995504,59.51825,56.481453,0.60735935,0.7339283,16.0,16.0,16.0,0.0,0.0,0.0,0.0,29.8443,29.8443,-0.059105597,-1.2412176,681.89386,7.197378,553.89386,7.197378,711.6746,5.9561605,583.6746,5.9561605,0.015196607,-3.2706108,0.66191995,0.016324561,0
352195595,59.51825,56.545906,0.5944687,0.6185222,16.0,16.0,16.0,0.0,0.0,0.0,0.0,29.20819,29.20819,-0.01123258,-0.23588419,682.52594,6.065631,554.52594,6.065631,711.6746,5.8297467,583.6746,5.8297467,0.015196607,-3.2887945,0.6593157,0.016043728,0
352395606,59.51825,56.61953,0.579744,0.48466563,16.0,16.0,16.0,0.0,0.0,0.0,0.0,28.48938,28.48938,0.044400007,0.9324002,683.2479,4.7529464,555.2479,4.7529464,711.6746,5.6853466,583.6746,5.6853466,0.015196607,-3.2751067,0.6589471,0.015955243,0
352595590,59.51825,56.70636,0.5623779,0.59762114,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.670227,27.670227,-0.016457988,-0.34561777,684.0994,5.8606615,556.0994,5.8606615,711.6746,5.5150437,583.6746,5.5150437,0.015196607,-3.2688746,0.65742904,0.014095074,0
352795701,59.51825,56.786606,0.5463287,0.49471822,16.0,16.0,16.0,0.0,0.0,0.0,0.0,26.824707,26.824707,0.024101233,0.5061259,684.88635,4.8515286,556.88635,4.8515286,711.6746,5.3576546,583.6746,5.3576546,0.015196607,-3.2722094,0.65511096,0.01361358,0
352995576,59.51825,56.810295,0.54159087,0.32969156,16.0,16.0,16.0,0.0,0.0,0.0,0.0,26.580322,26.580322,0.09895343,2.0780222,685.1187,3.2331698,557.1187,3.2331698,711.6746,5.311192,583.6746,5.311192,0.015196607,-3.2418847,0.656534,0.014512535,0
353195664,59.51825,56.84417,0.53481597,0.38250327,16.0,16.0,16.0,0.0,0.0,0.0,0.0,26.255615,26.255615,0.07112748,1.4936771,685.45087,3.7510757,557.45087,3.7510757,711.6746,5.244753,583.6746,5.244753,0.015196607,-3.2053936,0.6557764,0.013949254,0
353395726,59.51825,56.871674,0.5293152,0.33914903,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.978027,25.978027,0.088804424,1.864893,685.7206,3.3259158,557.7206,3.3259158,711.6746,5.190809,583.6746,5.190809,0.015196607,-3.1759107,0.6542257,0.01402994,0
353595656,59.51825,56.902794,0.52309114,0.19719598,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.668335,25.668335,0.1521876,3.1959398,686.0258,1.9338319,558.0258,1.9338319,711.6746,5.1297717,583.6746,5.1297717,0.015196607,-3.1196723,0.65464306,0.014847662,0
353795688,59.51825,56.933548,0.5169403,0.34526038,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.384277,25.384277,0.08017166,1.683605,686.3274,3.3858478,558.3274,3.3858478,711.6746,5.069453,583.6746,5.069453,0.015196607,-3.0732722,0.65450674,0.0137951095,0
353995694,59.51825,56.951355,0.5133789,0.22425888,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.182861,25.182861,0.13501422,2.8352988,686.502,2.1992285,558.502,2.1992285,711.6746,5.0345273,583.6746,5.0345273,0.015196607,-3.0305948,0.6526065,0.014578516,0
354195699,59.51825,56.977066,0.5082367,0.20880418,16.0,16.0,16.0,0.0,0.0,0.0,0.0,24.977478,24.977478,0.13983,2.93643,686.75415,2.0476694,558.75415,2.0476694,711.6746,4.9840994,583.6746,4.9840994,0.015196607,-2.9678156,0.6528616,0.014721686,0
354395686,59.51825,57.046974,0.49425507,0.36266556,16.0,16.0,16.0,0.0,0.0,0.0,0.0,24.335327,24.335327,0.06145009,1.290452,687.4397,3.5565343,559.4397,3.5565343,711.6746,4.8469863,583.6746,4.8469863,0.015196607,-2.9289143,0.65263015,0.0130467415,0
354595822,59.51825,57.142273,0.47519532,0.33265245,16.0,16.0,16.0,0.0,0.0,0.0,0.0,23.39209,23.39209,0.06656513,1.3978679,688.37427,3.2622063,560.37427,3.2622063,711.6746,4.660074,583.6746,4.660074,0.015196607,-2.9020102,0.6503744,0.012095432,0
354795711,59.51825,57.251686,0.4533127,0.5263427,16.0,16.0,16.0,0.0,0.0,0.0,0.0,22.355469,22.355469,-0.0341038,-0.71617985,689.44727,5.161659,561.44727,5.161659,711.6746,4.445479,583.6746,4.445479,0.015196607,-2.8944025,0.6489883,0.009428923,0
354995734,59.51825,57.367897,0.4300705,0.44229984,16.0,16.0,16.0,0.0,0.0,0.0,0.0,21.180054,21.180054,-0.0057108966,-0.11992884,690.5869,4.3374796,562.5869,4.3374796,711.6746,4.2175508,583.6746,4.2175508,0.015196607,-2.9068737,0.64706755,0.008276808,0
355195789,59.51825,57.46945,0.40975952,0.33976948,16.0,16.0,16.0,0.0,0.0,0.0,0.0,20.16986,20.16986,0.032684177,0.68636775,691.5828,3.3320005,563.5828,3.3320005,711.6746,4.0183682,583.6746,4.0183682,0.015196607,-2.8946593,0.6460712,0.0075990898,0
355395760,59.51825,57.542862,0.39507753,0.43626186,16.0,16.0,16.0,0.0,0.0,0.0,0.0,19.41333,19.41333,-0.019232396,-0.40388036,692.30273,4.2782674,564.30273,4.2782674,711.6746,3.874387,583.6746,3.874387,0.015196607,-2.8941789,0.64478546,0.0059896857,0
355595829,59.51825,57.602135,0.38322297,0.54418105,16.0,16.0,16.0,0.0,0.0,0.0,0.0,18.871887,18.871887,-0.075164735,-1.5784595,692.884,5.336593,564.884,5.336593,711.6746,3.7581336,583.6746,3.7581336,0.015196607,-2.9219644,0.643329,0.0043231077,0
355795959,59.51825,57.64331,0.3749878,0.186381,16.0,16.0,16.0,0.0,0.0,0.0,0.0,18.374573,18.374573,0.08807624,1.8496011,693.2878,1.8277732,565.2878,1.8277732,711.6746,3.6773744,583.6746,3.6773744,0.015196607,-2.914715,0.6434327,0.006039393,0
355995807,59.51825,57.648926,0.37386474,0.29632172,16.0,16.0,16.0,0.0,0.0,0.0,0.0,18.350708,18.350708,0.036211297,0.76043725,693.34283,2.9059234,565.34283,2.9059234,711.6746,3.6663606,583.6746,3.6663606,0.015196607,-2.8843565,0.6434396,0.005468534,0
356195827,59.51825,57.673996,0.3688507,0.20854475,16.0,16.0,16.0,0.0,0.0,0.0,0.0,18.086243,18.086243,0.07486021,1.5720644,693.5887,2.0451255,565.5887,2.0451255,711.6746,3.61719,583.6746,3.61719,0.015196607,-2.8698385,0.64537174,0.0057649524,0
356396118,59.51825,57.65441,0.37276766,0.030703401,16.0,16.0,16.0,0.0,0.0,0.0,0.0,18.261047,18.261047,0.1597383,3.3545046,693.39667,0.3010975,565.39667,0.3010975,711.6746,3.655602,583.6746,3.655602,0.015196607,-2.8102186,0.64538056,0.007525721,0
356595852,59.51825,57.67861,0.36792755,0.23615117,16.0,16.0,16.0,0.0,0.0,0.0,0.0,18.086304,18.086304,0.061537374,1.292285,693.634,2.315852,565.634,2.315852,711.6746,3.608137,583.6746,3.608137,0.015196607,-2.770616,0.64770526,0.006161313,0
356795863,59.51825,57.69413,0.3648239,0.14153875,16.0,16.0,16.0,0.0,0.0,0.0,0.0,17.914978,17.914978,0.10427044,2.1896794,693.78613,1.388021,565.78613,1.388021,711.6746,3.5777004,583.6746,3.5777004,0.015196607,-2.737989,0.6438777,0.006747203,0
356996056,59.51825,57.727448,0.3581604,0.15455264,16.0,16.0,16.0,0.0,0.0,0.0,0.0,17.59259,17.59259,0.09508143,1.9967102,694.11285,1.5156437,566.11285,1.5156437,711.6746,3.512354,583.6746,3.512354,0.015196607,-2.6919088,0.6461478,0.0065014306,0
357195936,59.51825,57.737488,0.35615236,0.081989124,16.0,16.0,16.0,0.0,0.0,0.0,0.0,17.445557,17.445557,0.12802966,2.688623,694.21136,0.80403864,566.21136,0.80403864,711.6746,3.4926615,583.6746,3.4926615,0.015196607,-2.6489596,0.6443009,0.0070906226,0
357395958,59.51825,57.69449,0.3647522,-0.035008125,16.0,16.0,16.0,0.0,0.0,0.0,0.0,17.846619,17.846619,0.1866814,3.9203098,693.7897,-0.34331244,565.7897,-0.34331244,711.6746,3.5769973,583.6746,3.5769973,0.015196607,-2.5797,0.6466042,0.008854503,0
357595958,59.51825,57.685814,0.36648712,0.03838615,16.0,16.0,16.0,0.0,0.0,0.0,0.0,17.964783,17.964783,0.15321767,3.2175713,693.7046,0.37643954,565.7046,0.37643954,711.6746,3.5940108,583.6746,3.5940108,0.015196607,-2.5043142,0.64704055,0.008995513,0
357795971,59.51825,57.70639,0.36237183,0.25167054,16.0,16.0,16.0,0.0,0.0,0.0,0.0,17.812317,17.812317,0.05169565,1.0856087,693.9064,2.468045,565.9064,2.468045,711.6746,3.5536537,583.6746,3.5536537,0.015196607,-2.4645915,0.64554185,0.0076327226,0
357995960,59.51825,57.762383,0.3511734,0.20089084,16.0,16.0,16.0,0.0,0.0,0.0,0.0,17.246704,17.246704,0.070179455,1.4737686,694.4555,1.9700662,566.4555,1.9700662,711.6746,3.4438348,583.6746,3.4438348,0.015196607,-2.4421155,0.6454607,0.007323449,0
358196043,59.51825,57.792603,0.3451294,0.30431664,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.97052,16.97052,0.019058874,0.40023637,694.75183,2.9843268,566.75183,2.9843268,711.6746,3.3845632,583.6746,3.3845632,0.015196607,-2.4138496,0.6436085,0.0064416565,0
358395976,59.51825,57.874344,0.32878113,0.52002233,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.19696,16.19696,-0.08930645,-1.8754356,695.55347,5.099677,567.55347,5.099677,711.6746,3.2242415,583.6746,3.2242415,0.015196607,-2.4405725,0.6434798,0.0037992417,0
358596003,59.51825,57.944786,0.3146927,0.3958341,16.0,16.0,16.0,0.0,0.0,0.0,0.0,15.498901,15.498901,-0.03789167,-0.7957251,696.24426,3.8818064,568.24426,3.8818064,711.6746,3.0860813,583.6746,3.0860813,0.015196607,-2.4653754,0.6404215,0.0034487655,0
358796067,59.51825,57.959473,0.3117554,0.30456012,16.0,16.0,16.0,0.0,0.0,0.0,0.0,15.277527,15.277527,0.0033600668,0.07056141,696.38824,2.9867146,568.38824,2.9867146,711.6746,3.057276,583.6746,3.057276,0.015196607,-2.4693866,0.6422937,0.0037917234,0
358996110,59.51825,57.94214,0.31522217,0.34971935,16.0,16.0,16.0,0.0,0.0,0.0,0.0,15.4436035,15.4436035,-0.016109603,-0.33830166,696.21826,3.4295752,568.21826,3.4295752,711.6746,3.0912735,583.6746,3.0912735,0.015196607,-2.472444,0.6410329,0.003728333,0
359196070,59.51825,58.01375,0.30090028,0.93242615,16.0,16.0,16.0,0.0,0.0,0.0,0.0,14.925781,14.925781,-0.29491204,-6.1931534,696.92053,9.143977,568.92053,9.143977,711.6746,2.9508238,583.6746,2.9508238,0.015196607,-2.5407686,0.64287704,-0.0013336628,0
359396085,59.51825,58.20671,0.26230773,1.1655488,16.0,16.0,16.0,0.0,0.0,0.0,0.0,13.090149,13.090149,-0.4217985,-8.857769,698.81287,11.430129,570.81287,11.430129,711.6746,2.5723603,583.6746,2.5723603,0.015196607,-2.6905222,0.6382403,-0.00639833,0
359596084,59.51825,58.451233,0.21340333,1.2335303,16.0,16.0,16.0,0.0,0.0,0.0,0.0,10.653992,10.653992,-0.4763823,-10.004028,701.2108,12.0968,573.2108,12.0968,711.6746,2.0927718,583.6746,2.0927718,0.015196607,-2.886857,0.63509476,-0.011436679,0
359796106,59.51825,58.64615,0.17442016,0.8885211,16.0,16.0,16.0,0.0,0.0,0.0,0.0,8.714844,8.714844,-0.3334732,-7.002938,703.12225,8.713415,575.12225,8.713415,711.6746,1.7104775,583.6746,1.7104775,0.015196607,-3.051541,0.6282192,-0.013010033,0
359996184,59.51825,58.85016,0.13361816,0.873414,16.0,16.0,16.0,0.0,0.0,0.0,0.0,6.7738647,6.7738647,-0.3454723,-7.254919,705.1229,8.565266,577.1229,8.565266,711.6746,1.3103466,583.6746,1.3103466,0.015196607,-3.188103,0.6241545,-0.01659109,0
360196143,59.51825,59.04384,0.094882205,0.7078121,16.0,16.0,16.0,0.0,0.0,0.0,0.0,4.8043213,4.8043213,-0.28622803,-6.010789,707.0223,6.9412656,579.0223,6.9412656,711.6746,0.9304766,583.6746,0.9304766,0.015196607,-3.334025,0.62347263,-0.01914917,0
360396148,59.51825,59.154984,0.0726532,0.60200846,16.0,16.0,16.0,0.0,0.0,0.0,0.0,3.659729,3.659729,-0.24720009,-5.191202,708.11224,5.9036865,580.11224,5.9036865,711.6746,0.7124845,583.6746,0.7124845,0.015196607,-3.433587,0.6228093,-0.020650674,0
360596176,59.51825,59.275818,0.04848633,0.784089,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.4952393,2.4952393,-0.34351417,-7.213798,709.2972,7.6892867,581.2972,7.6892867,711.6746,0.47548848,583.6746,0.47548848,0.015196607,-3.5670753,0.62163115,-0.0243009,0
360796153,59.51825,59.390938,0.025462342,0.66880256,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.361145,1.361145,-0.30042917,-6.309013,710.42615,6.558713,582.42615,6.558713,711.6746,0.24970028,583.6746,0.24970028,0.015196607,-3.7031636,0.6169587,-0.026030581,0
360996216,59.51825,59.448128,0.014024354,0.049462963,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.66064453,0.66064453,-0.016549239,-0.34753403,710.987,0.48506597,582.987,0.48506597,711.6746,0.13753194,583.6746,0.13753194,0.015196607,-3.7661963,0.61918366,-0.02334779,0
361196219,59.51825,59.417206,0.02020874,-0.08990384,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.9543457,0.9543457,0.051420737,1.0798355,710.6838,-0.8816555,582.6838,-0.8816555,711.6746,0.19818005,583.6746,0.19818005,0.015196607,-3.7404137,0.6186336,-0.021887252,0
361396333,59.51825,59.47152,0.009346008,0.3683925,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.5518799,0.5518799,-0.16766872,-3.5210433,711.2164,3.6126964,583.2164,3.6126964,711.6746,0.091653034,583.6746,0.091653034,0.015196607,-3.7762635,0.61639506,-0.025726898,0
361596201,59.51825,59.519257,-0.00020141601,0.33065447,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0015258789,0.0015258789,-0.1545042,-3.2445881,711.6845,3.2426128,583.6845,3.2426128,711.6746,-0.0019752164,583.6746,-0.0019752164,0.015196607,-3.8490717,0.619229,-0.026611442,0
361796316,59.51825,59.548927,-0.006135559,0.39020592,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-0.23846436,-0.23846436,-0.18508485,-3.8867822,711.9755,3.826613,583.9755,3.826613,711.6746,-0.060169283,583.6746,-0.060169283,0.015196607,-3.9112656,0.6178019,-0.027787987,0
361996379,59.51825,59.6568,-0.027709961,0.6183978,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-1.2521973,-1.2521973,-0.30172154,-6.3361526,713.0334,6.0644107,585.0334,6.0644107,711.6746,-0.2717419,583.6746,-0.2717419,0.015196607,-4.021131,0.616104,-0.031397626,0
362196298,59.51825,59.738083,-0.043966677,0.30804548,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-2.1261597,-2.1261597,-0.16438381,-3.4520602,713.8305,3.0208943,585.8305,3.0208943,711.6746,-0.4311658,583.6746,-0.4311658,0.015196607,-4.1253834,0.6101126,-0.031239996,0
362396296,59.51825,59.757538,-0.04785767,0.5027691,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-2.2996826,-2.2996826,-0.2571335,-5.399804,714.02124,4.930481,586.02124,4.930481,711.6746,-0.4693234,583.6746,-0.4693234,0.015196607,-4.188753,0.60767454,-0.033128396,0
362596450,59.51825,59.853767,-0.06710358,1.2912109,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-3.1472168,-3.1472168,-0.6343102,-13.320515,714.96497,12.662454,586.96497,12.662454,711.6746,-0.6580613,583.6746,-0.6580613,0.015196607,-4.3945355,0.60398513,-0.04069081,0
362796297,59.51825,59.990524,-0.09445496,1.2541133,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-4.4882812,-4.4882812,-0.6297589,-13.224937,716.3061,12.298651,588.3061,12.298651,711.6746,-0.92628676,583.6746,-0.92628676,0.015196607,-4.674169,0.6015988,-0.044121522,0
362996341,59.51825,60.076485,-0.11164703,0.8704902,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-5.4191284,-5.4191284,-0.45864165,-9.631475,717.14905,8.5365925,589.14905,8.5365925,711.6746,-1.0948834,583.6746,-1.0948834,0.015196607,-4.896984,0.60167223,-0.044325884,0
363196502,59.51825,60.180534,-0.13245697,0.7246683,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-6.3670654,-6.3670654,-0.40026322,-8.405528,718.16943,7.106569,590.16943,7.106569,711.6746,-1.2989593,583.6746,-1.2989593,0.015196607,-5.0815077,0.6045247,-0.046021193,0
363396340,59.51825,60.303375,-0.15702514,0.31197754,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-7.572876,-7.572876,-0.21901643,-4.599345,719.3741,3.0594544,591.3741,3.0594544,711.6746,-1.5398906,583.6746,-1.5398906,0.015196607,-5.2118616,0.60352486,-0.04596171,0
363596453,59.51825,60.364647,-0.16927949,-0.3614929,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-8.305237,-8.305237,0.08976046,1.8849697,719.975,-3.5450344,591.975,-3.5450344,711.6746,-1.6600647,583.6746,-1.6600647,0.015196607,-5.22899,0.6046676,-0.04270417,0
363796370,59.51825,60.316635,-0.15967713,-0.3671375,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-7.880371,-7.880371,0.09688052,2.034491,719.50415,-3.600389,591.50415,-3.600389,711.6746,-1.5658978,583.6746,-1.5658978,0.015196607,-5.177717,0.60757333,-0.041681956,0
363996367,59.51825,60.2341,-0.14317016,-0.21678919,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-7.1033936,-7.1033936,0.03437885,0.7219559,718.69476,-2.1259756,590.69476,-2.1259756,711.6746,-1.4040197,583.6746,-1.4040197,0.015196607,-5.1617537,0.6056449,-0.04138504,0
