timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
285904951,285904647,0.9307699,-0.005171867,-0.0070157265,-0.36550182,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
286405021,286404695,0.9241835,-0.008109929,-0.009433148,-0.38174632,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
286899929,286899742,0.92014265,0.0006173726,-0.009199612,-0.39147505,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
287400011,287399790,0.92338157,0.0012083775,-0.010552133,-0.3837365,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
287900023,287899837,0.9188339,0.0009448522,-0.005052427,-0.394611,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
288405245,288404885,0.9175036,0.002406259,-0.0026141205,-0.39771175,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
288905255,288904932,0.91884184,0.010550883,0.0010629141,-0.39448372,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
289405300,289404979,0.9178336,0.016257726,0.0014435336,-0.39662987,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
289905318,289905026,0.91627187,0.023554746,0.0028115304,-0.39985394,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
290400405,290400072,0.9216404,0.07631436,-0.01941944,-0.37997115,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
290900303,290900119,0.93061846,0.07284022,-0.021487653,-0.35802516,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
291400360,291400165,0.9390544,0.062549084,-0.017300233,-0.33758724,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
291900399,291900211,0.9495655,0.055197097,-0.014928081,-0.30831146,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
292405590,292405258,0.95216167,0.03425112,-0.011470281,-0.30345246,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
292905632,292905304,0.9497056,0.01391257,-7.226169e-05,-0.31283492,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
293405690,293405350,0.9491839,0.010233032,0.0061830143,-0.31449506,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
293900627,293900395,0.95080966,0.00837021,0.010007913,-0.30950117,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
294400635,294400441,0.94823664,0.015749285,0.005411441,-0.3171277,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
294900680,294900487,0.94549006,0.0081571955,0.0021752678,-0.32554185,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
295400720,295400532,0.9503989,0.017869426,-0.0043571857,-0.31048942,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
295905875,295905578,0.95180655,0.02077646,-0.007811357,-0.30589503,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
296405932,296405623,0.95212716,0.018214814,-0.0038762654,-0.30513453,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
296905962,296905668,0.9495378,0.011045526,0.0071492936,-0.31337655,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
297400898,297400713,0.95026994,0.020974608,0.0042635268,-0.31069142,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
297900941,297900757,0.951594,0.017343763,0.0065269014,-0.3067988,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
298400988,298400802,0.9511426,0.01616727,0.0023949381,-0.3083191,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
298901030,298900847,0.9491249,0.018692162,-0.0021733183,-0.31433722,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
299401075,299400891,0.94777286,0.0064211646,-0.0016014619,-0.31887758,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
299906237,299905935,0.9486786,0.022459168,-0.0033020775,-0.3154262,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
300406278,300405979,0.9543246,0.02645784,-0.0017139645,-0.2975933,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
300901213,300901023,0.95616174,0.031159626,-7.050567e-05,-0.29117662,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
301401251,301401067,0.92068475,0.2606384,-0.05844401,-0.28459018,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
301901319,301901111,0.8884043,0.43273118,-0.035037726,-0.1491778,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
302401383,302401154,0.89033854,0.44810608,0.06521868,0.047379363,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
302901384,302901198,0.92383033,0.33491632,0.07803278,0.16816555,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
303401428,303401241,0.9131029,0.3102731,0.09101086,0.24837643,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
303906764,303906285,0.9288815,0.19647872,0.043103393,0.31099433,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
304401525,304401327,0.91816133,0.13583982,0.027003067,0.371212,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
304901598,304901371,0.9212866,0.07007516,0.011336328,0.38235062,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
305401604,305401413,0.9103501,0.1675158,0.04103105,0.37618852,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
305901642,305901456,0.82106125,0.3648943,0.14732938,0.41352716,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
306401687,306401499,0.71282786,0.3369976,0.2675196,0.55384326,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
306901726,306901541,0.58646005,0.27150542,0.3362879,0.6850255,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
307406889,307406584,0.46022224,0.2055201,0.378401,0.7763823,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
307901813,307901626,0.3263859,0.16357398,0.39700195,0.842084,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
308401855,308401668,0.20233954,0.10170481,0.41589057,0.8807667,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
308901898,308901710,0.065677665,0.06631105,0.36381152,0.9267851,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
309401968,309401751,-0.028788509,0.057508748,0.2045928,0.97673225,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
309901978,309901793,-0.03779653,0.06876706,0.01592832,0.9967892,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
310402019,310401835,0.004607752,0.07146633,-0.107350364,0.9916387,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
