"Auto,Manual Flag",Event Flag,GPS Time,Latitude (deg),Longitude (deg),Altitude (m)
1,0,1377700176.01084,36.660704,126.342029,38.2
1,0,1377700176.21093,36.660704,126.342029,38
1,0,1377700176.40106,36.660704,126.342029,37.9
1,0,1377700176.60103,36.660704,126.342029,37.7
1,0,1377700176.81101,36.660704,126.342029,37.5
1,0,1377700177.01094,36.660704,126.342029,37.3
1,0,1377700177.21093,36.660704,126.342029,37.1
1,0,1377700177.41118,36.660704,126.342029,36.9
1,0,1377700177.61113,36.660704,126.342029,36.7
1,0,1377700177.80119,36.660704,126.342029,36.5
1,0,1377700178.001,36.660704,126.342029,36.3
1,0,1377700178.21103,36.660704,126.342029,36.1
1,0,1377700178.41111,36.660704,126.342029,35.8
1,0,1377700178.61109,36.660704,126.342029,35.6
1,0,1377700178.81108,36.660704,126.342029,35.4
1,0,1377700179.0111,36.660704,126.342029,35.2
1,0,1377700179.20129,36.660704,126.342029,35
1,0,1377700179.40126,36.660704,126.342029,34.9
1,0,1377700179.61114,36.660704,126.342029,34.6
1,0,1377700179.81118,36.660704,126.342029,34.4
1,0,1377700180.0113,36.660704,126.342028,34.3
1,0,1377700180.21118,36.660704,126.342028,34.1
1,0,1377700180.41127,36.660703,126.342028,33.9
1,0,1377700180.60139,36.660703,126.342028,33.7
1,0,1377700180.80121,36.660703,126.342027,33.5
1,0,1377700181.01131,36.660704,126.342027,33.3
1,0,1377700181.21125,36.660704,126.342027,33
1,0,1377700181.41134,36.660704,126.342027,32.8
1,0,1377700181.61129,36.660704,126.342027,32.6
1,0,1377700181.81139,36.660705,126.342027,32.4
1,0,1377700182.00132,36.660705,126.342027,32.2
1,0,1377700182.20156,36.660705,126.342027,32
1,0,1377700182.4115,36.660705,126.342027,31.9
1,0,1377700182.61139,36.660705,126.342027,31.7
1,0,1377700182.81141,36.660705,126.342027,31.5
1,0,1377700183.01159,36.660705,126.342027,31.3
1,0,1377700183.2016,36.660706,126.342028,31.1
1,0,1377700183.40159,36.660706,126.342028,30.9
1,0,1377700183.60149,36.660705,126.342028,30.7
1,0,1377700183.81153,36.660705,126.342028,30.5
1,0,1377700184.01153,36.660705,126.342028,30.3
1,0,1377700184.21156,36.660705,126.342028,30.1
1,0,1377700184.41156,36.660705,126.342027,29.9
1,0,1377700184.60154,36.660705,126.342027,29.7
1,0,1377700184.80184,36.660705,126.342027,29.5
1,0,1377700185.00163,36.660704,126.342027,29.3
1,0,1377700185.21173,36.660704,126.342027,29.1
1,0,1377700185.41161,36.660704,126.342027,28.9
1,0,1377700185.61168,36.660704,126.342027,28.8
1,0,1377700185.81165,36.660704,126.342028,28.6
1,0,1377700186.0019,36.660704,126.342028,28.4
1,0,1377700186.20167,36.660704,126.342028,28.2
1,0,1377700186.4017,36.660704,126.342028,28
1,0,1377700186.61174,36.660704,126.342029,27.8
1,0,1377700186.81175,36.660704,126.342029,27.6
1,0,1377700187.01177,36.660704,126.342029,27.4
1,0,1377700187.20191,36.660704,126.342029,27.2
1,0,1377700187.40179,36.660704,126.342029,27
1,0,1377700187.60183,36.660704,126.342029,26.8
1,0,1377700187.80199,36.660704,126.342029,26.6
1,0,1377700188.01184,36.660704,126.342029,26.4
1,0,1377700188.2119,36.660704,126.342029,26.2
1,0,1377700188.41188,36.660704,126.342029,26
1,0,1377700188.60197,36.660704,126.342029,25.8
1,0,1377700188.80196,36.660704,126.342029,25.6
1,0,1377700189.00201,36.660703,126.342029,25.5
1,0,1377700189.20201,36.660703,126.34203,25.3
1,0,1377700189.41203,36.660703,126.342029,25.1
1,0,1377700189.61197,36.660703,126.342029,24.9
1,0,1377700189.81209,36.660703,126.342029,24.7
1,0,1377700190.00214,36.660704,126.342029,24.5
1,0,1377700190.20237,36.660703,126.342029,24.3
1,0,1377700190.4024,36.660703,126.342029,24.1
1,0,1377700190.60238,36.660703,126.342029,23.9
1,0,1377700190.8024,36.660703,126.342029,23.7
1,0,1377700191.01229,36.660703,126.342029,23.5
1,0,1377700191.21219,36.660703,126.342029,23.3
1,0,1377700191.40218,36.660703,126.342029,23.1
1,0,1377700191.60238,36.660704,126.342029,22.9
1,0,1377700191.80238,36.660704,126.342029,22.7
1,0,1377700192.00225,36.660704,126.342029,22.5
1,0,1377700192.21235,36.660704,126.342028,22.3
1,0,1377700192.41234,36.660704,126.342028,22.1
1,0,1377700192.60245,36.660704,126.342028,21.9
1,0,1377700192.80249,36.660705,126.342027,21.7
1,0,1377700193.0025,36.660705,126.342027,21.5
1,0,1377700193.20249,36.660704,126.342027,21.3
1,0,1377700193.4024,36.660704,126.342027,21.1
1,0,1377700193.61238,36.660704,126.342026,20.9
1,0,1377700193.81244,36.660704,126.342026,20.7
1,0,1377700194.00242,36.660704,126.342026,20.5
1,0,1377700194.2026,36.660704,126.342026,20.3
1,0,1377700194.40259,36.660704,126.342026,20.1
1,0,1377700194.60259,36.660705,126.342027,19.9
1,0,1377700194.80271,36.660705,126.342027,19.7
1,0,1377700195.01251,36.660705,126.342027,19.5
1,0,1377700195.21251,36.660705,126.342027,19.3
1,0,1377700195.40269,36.660705,126.342027,19.1
1,0,1377700195.6027,36.660705,126.342028,18.9
1,0,1377700195.80259,36.660705,126.342028,18.7
1,0,1377700196.00257,36.660705,126.342028,18.5
1,0,1377700196.20276,36.660705,126.342028,18.3
1,0,1377700196.41262,36.660705,126.342028,18.1
1,0,1377700196.6127,36.660704,126.342028,17.9
1,0,1377700196.80279,36.660704,126.342028,17.7
1,0,1377700197.00265,36.660704,126.342028,17.6
1,0,1377700197.20289,36.660704,126.342028,17.4
1,0,1377700197.40288,36.660704,126.342028,17.2
1,0,1377700197.60272,36.660703,126.342028,17
1,0,1377700197.81276,36.660703,126.342028,16.8
1,0,1377700198.0128,36.660703,126.342028,16.6
1,0,1377700198.20278,36.660703,126.342028,16.4
1,0,1377700198.40303,36.660703,126.342028,16.3
1,0,1377700198.60278,36.660703,126.342028,16.1
1,0,1377700198.80298,36.660703,126.342029,15.9
1,0,1377700199.00301,36.660703,126.342029,15.7
1,0,1377700199.21283,36.660703,126.342029,15.5
1,0,1377700199.40305,36.660703,126.342029,15.3
1,0,1377700199.60301,36.660703,126.34203,15.1
1,0,1377700199.80289,36.660704,126.34203,14.9
1,0,1377700200.00295,36.660704,126.34203,14.7
1,0,1377700200.20296,36.660704,126.34203,14.5
1,0,1377700200.403,36.660704,126.34203,14.3
1,0,1377700200.61299,36.660704,126.342029,14.1
1,0,1377700200.80302,36.660704,126.342029,13.9
1,0,1377700201.00304,36.660704,126.342029,13.7
1,0,1377700201.20316,36.660704,126.342029,13.5
1,0,1377700201.40318,36.660704,126.342029,13.3
1,0,1377700201.60305,36.660704,126.342029,13.1
1,0,1377700201.80315,36.660704,126.342029,12.9
1,0,1377700202.01312,36.660704,126.342029,12.7
1,0,1377700202.20326,36.660704,126.342028,12.5
1,0,1377700202.40328,36.660704,126.342028,12.3
1,0,1377700202.60338,36.660704,126.342028,12.1
1,0,1377700202.80339,36.660704,126.342028,11.9
1,0,1377700203.00333,36.660704,126.342028,11.7
1,0,1377700203.2032,36.660704,126.342028,11.5
1,0,1377700203.41329,36.660703,126.342028,11.3
1,0,1377700203.60343,36.660703,126.342028,11.1
1,0,1377700203.80327,36.660703,126.342028,10.9
1,0,1377700204.00347,36.660703,126.342028,10.7
1,0,1377700204.20343,36.660703,126.342028,10.5
1,0,1377700204.40334,36.660704,126.342028,10.3
1,0,1377700204.60339,36.660704,126.342028,10.1
1,0,1377700204.80348,36.660704,126.342028,9.9
1,0,1377700205.00353,36.660704,126.342028,9.7
1,0,1377700205.20344,36.660704,126.342028,9.5
1,0,1377700205.40341,36.660704,126.342028,9.3
1,0,1377700205.60343,36.660704,126.342028,9.1
1,0,1377700205.80347,36.660704,126.342028,8.9
1,0,1377700206.00346,36.660704,126.342028,8.7
1,0,1377700206.20352,36.660704,126.342028,8.5
1,0,1377700206.40358,36.660704,126.342029,8.2
1,0,1377700206.60354,36.660705,126.342029,8
1,0,1377700206.80357,36.660705,126.342029,7.8
1,0,1377700207.00373,36.660705,126.342029,7.7
1,0,1377700207.20379,36.660705,126.34203,7.5
1,0,1377700207.4036,36.660705,126.34203,7.3
1,0,1377700207.60379,36.660705,126.34203,7.1
1,0,1377700207.80382,36.660705,126.34203,6.9
1,0,1377700208.00371,36.660705,126.34203,6.7
1,0,1377700208.20383,36.660705,126.34203,6.5
1,0,1377700208.40372,36.660704,126.34203,6.3
1,0,1377700208.60387,36.660704,126.342029,6.1
1,0,1377700208.80377,36.660704,126.342029,5.9
1,0,1377700209.00402,36.660703,126.342029,5.8
1,0,1377700209.20378,36.660703,126.342029,5.6
1,0,1377700209.4038,36.660703,126.342029,5.4
1,0,1377700209.60387,36.660703,126.342029,5.2
1,0,1377700209.804,36.660703,126.342029,5
1,0,1377700210.00403,36.660703,126.342029,4.8
1,0,1377700210.20393,36.660703,126.342029,4.6
1,0,1377700210.40408,36.660703,126.342029,4.4
1,0,1377700210.6041,36.660703,126.342029,4.2
1,0,1377700210.80413,36.660703,126.342029,4
1,0,1377700211.00411,36.660703,126.34203,3.8
1,0,1377700211.204,36.660703,126.342029,3.6
1,0,1377700211.40402,36.660703,126.342029,3.4
1,0,1377700211.60403,36.660703,126.342029,3.2
1,0,1377700211.80403,36.660703,126.342029,3
1,0,1377700212.00405,36.660703,126.342029,2.8
1,0,1377700212.20407,36.660703,126.342028,2.6
1,0,1377700212.40416,36.660704,126.342028,2.4
1,0,1377700212.60425,36.660704,126.342028,2.2
1,0,1377700212.8043,36.660704,126.342027,2
1,0,1377700213.00435,36.660704,126.342027,1.8
1,0,1377700213.20434,36.660704,126.342027,1.6
1,0,1377700213.40434,36.660704,126.342027,1.4
1,0,1377700213.60424,36.660704,126.342027,1.2
1,0,1377700213.80423,36.660704,126.342027,1
1,0,1377700214.00444,36.660704,126.342027,0.8
1,0,1377700214.20431,36.660704,126.342027,0.6
1,0,1377700214.40437,36.660704,126.342028,0.4
1,0,1377700214.60434,36.660704,126.342028,0.2
1,0,1377700214.80435,36.660704,126.342028,0
1,0,1377700215.00437,36.660704,126.342028,-0.2
1,0,1377700215.2046,36.660704,126.342028,-0.4
1,0,1377700215.40454,36.660704,126.342028,-0.6
1,0,1377700215.60446,36.660704,126.342027,-0.7
1,0,1377700215.80466,36.660704,126.342027,-0.9
1,0,1377700216.0046,36.660704,126.342027,-0.9
1,0,1377700216.20467,36.660703,126.342027,-1
1,0,1377700216.40469,36.660703,126.342027,-1
1,0,1377700216.60454,36.660703,126.342027,-1.1
1,0,1377700216.80462,36.660703,126.342027,-1.1
1,0,1377700217.0047,36.660702,126.342027,-1.1
1,0,1377700217.20458,36.660702,126.342027,-1.1
1,0,1377700217.40461,36.660702,126.342027,-1.1
1,0,1377700217.60468,36.660702,126.342027,-1.1
1,0,1377700217.80465,36.660702,126.342027,-1.1
1,0,1377700218.00466,36.660702,126.342027,-1.1
1,0,1377700218.20467,36.660702,126.342027,-1.1
1,0,1377700218.40472,36.660701,126.342027,-1.1
1,0,1377700218.60473,36.660701,126.342026,-1.2
1,0,1377700218.80474,36.660701,126.342026,-1.2
1,0,1377700219.0048,36.660701,126.342026,-1.2
1,0,1377700219.20486,36.660701,126.342026,-1.2
1,0,1377700219.40483,36.660701,126.342026,-1.3
1,0,1377700219.60483,36.660701,126.342026,-1.3
1,0,1377700219.80489,36.660701,126.342026,-1.3
1,0,1377700220.00488,36.660701,126.342026,-1.3
1,0,1377700220.20493,36.660701,126.342026,-1.4
1,0,1377700220.40491,36.6607,126.342026,-1.4
1,0,1377700220.60495,36.6607,126.342026,-1.4
1,0,1377700220.80502,36.6607,126.342026,-1.4
1,0,1377700221.00498,36.6607,126.342026,-1.4
1,0,1377700221.205,36.6607,126.342026,-1.4
1,0,1377700221.40513,36.6607,126.342026,-1.5
1,0,1377700221.60507,36.6607,126.342026,-1.5
1,0,1377700221.80508,36.6607,126.342026,-1.5
1,0,1377700222.00517,36.6607,126.342026,-1.5
1,0,1377700222.2051,36.6607,126.342026,-1.5
1,0,1377700222.40512,36.6607,126.342026,-1.6
1,0,1377700222.60519,36.6607,126.342026,-1.6
1,0,1377700222.80518,36.660699,126.342026,-1.6
1,0,1377700223.00522,36.660699,126.342026,-1.6
1,0,1377700223.20528,36.660699,126.342026,-1.6
1,0,1377700223.40526,36.660699,126.342026,-1.6
1,0,1377700223.60526,36.660699,126.342025,-1.6
1,0,1377700223.80527,36.660699,126.342025,-1.6
1,0,1377700224.00536,36.660699,126.342025,-1.6
1,0,1377700224.20547,36.660699,126.342025,-1.6
1,0,1377700224.40535,36.660698,126.342025,-1.6
1,0,1377700224.60539,36.660698,126.342025,-1.6
1,0,1377700224.80539,36.660698,126.342025,-1.6
1,0,1377700225.00545,36.660698,126.342025,-1.6
1,0,1377700225.20542,36.660698,126.342025,-1.6
1,0,1377700225.40548,36.660698,126.342025,-1.6
1,0,1377700225.60547,36.660698,126.342025,-1.6
1,0,1377700225.80551,36.660698,126.342025,-1.6
1,0,1377700226.00566,36.660697,126.342025,-1.6
1,0,1377700226.20553,36.660697,126.342025,-1.6
1,0,1377700226.40555,36.660697,126.342024,-1.6
1,0,1377700226.60574,36.660697,126.342024,-1.6
1,0,1377700226.80564,36.660697,126.342024,-1.6
1,0,1377700227.00578,36.660697,126.342024,-1.6
1,0,1377700227.2058,36.660697,126.342024,-1.6
1,0,1377700227.40587,36.660697,126.342024,-1.6
1,0,1377700227.60589,36.660697,126.342024,-1.6
1,0,1377700227.80573,36.660697,126.342024,-1.6
1,0,1377700228.00578,36.660697,126.342024,-1.5
1,0,1377700228.20584,36.660697,126.342024,-1.5
1,0,1377700228.40578,36.660696,126.342024,-1.5
1,0,1377700228.60575,36.660697,126.342024,-1.5
1,0,1377700228.80587,36.660697,126.342024,-1.5
1,0,1377700229.00591,36.660697,126.342024,-1.5
1,0,1377700229.206,36.660697,126.342024,-1.5
1,0,1377700229.4061,36.660696,126.342025,-1.4
1,0,1377700229.60591,36.660696,126.342025,-1.3
1,0,1377700229.80597,36.660695,126.342025,-1.1
1,0,1377700230.00599,36.660694,126.342026,-0.9
1,0,1377700230.206,36.660693,126.342027,-0.7
1,0,1377700230.40601,36.660692,126.342027,-0.6
1,0,1377700230.60602,36.66069,126.342027,-0.4
1,0,1377700230.80607,36.660688,126.342028,-0.4
1,0,1377700231.00606,36.660686,126.342028,-0.3
1,0,1377700231.20609,36.660683,126.342028,-0.2
1,0,1377700231.40615,36.660681,126.342029,-0.2
1,0,1377700231.60614,36.660678,126.342028,-0.2
1,0,1377700231.80616,36.660675,126.342028,-0.2
1,0,1377700232.00634,36.660672,126.342027,-0.2
1,0,1377700232.20629,36.660669,126.342026,-0.2
1,0,1377700232.40625,36.660666,126.342025,-0.2
1,0,1377700232.60629,36.660663,126.342025,-0.2
1,0,1377700232.80627,36.66066,126.342025,-0.2
1,0,1377700233.00628,36.660658,126.342024,-0.2
1,0,1377700233.20638,36.660655,126.342024,-0.1
1,0,1377700233.40634,36.660652,126.342024,-0.1
1,0,1377700233.60639,36.660649,126.342023,-0.1
1,0,1377700233.80651,36.660647,126.342022,-0.1
1,0,1377700234.00669,36.660644,126.342022,-0.1
1,0,1377700234.20648,36.660641,126.342022,-0
1,0,1377700234.40655,36.660639,126.342021,-0
1,0,1377700234.60659,36.660636,126.34202,-0
1,0,1377700234.80657,36.660634,126.342019,-0
1,0,1377700235.00666,36.660632,126.342019,0
1,0,1377700235.20667,36.660629,126.342018,0
1,0,1377700235.40687,36.660627,126.342018,0
1,0,1377700235.60672,36.660625,126.342017,0
1,0,1377700235.80676,36.660623,126.342016,0
1,0,1377700236.00678,36.660621,126.342016,0
1,0,1377700236.20681,36.66062,126.342015,0
1,0,1377700236.40674,36.660618,126.342014,0
1,0,1377700236.60678,36.660616,126.342014,0
1,0,1377700236.80676,36.660614,126.342013,0
1,0,1377700237.00682,36.660613,126.342013,0
1,0,1377700237.2069,36.660612,126.342012,0
1,0,1377700237.40691,36.66061,126.342012,0
1,0,1377700237.60699,36.660609,126.342012,0
1,0,1377700237.80686,36.660607,126.342011,0
1,0,1377700238.00708,36.660606,126.342011,-0
1,0,1377700238.20691,36.660605,126.34201,0
1,0,1377700238.40694,36.660604,126.34201,0
1,0,1377700238.60697,36.660602,126.34201,0
1,0,1377700238.80702,36.660601,126.34201,0
1,0,1377700239.00706,36.6606,126.34201,0
1,0,1377700239.20708,36.660599,126.34201,0
1,0,1377700239.40726,36.660599,126.34201,0.1
1,0,1377700239.60716,36.660598,126.34201,0.1
1,0,1377700239.80715,36.660598,126.34201,0.1
1,0,1377700240.00719,36.660598,126.34201,0.1
1,0,1377700240.20718,36.660598,126.342011,0.1
1,0,1377700240.40718,36.660597,126.342011,0.1
1,0,1377700240.60726,36.660597,126.342011,0.1
1,0,1377700240.80724,36.660597,126.34201,0.1
1,0,1377700241.00741,36.660597,126.34201,0.1
1,0,1377700241.20754,36.660596,126.34201,0.1
1,0,1377700241.40746,36.660596,126.342011,0.1
1,0,1377700241.60745,36.660595,126.342011,0.1
1,0,1377700241.80738,36.660595,126.342012,0
1,0,1377700242.00751,36.660594,126.342012,0
1,0,1377700242.20743,36.660594,126.342013,-0
1,0,1377700242.40738,36.660594,126.342013,-0.1
1,0,1377700242.60743,36.660594,126.342013,-0.2
1,0,1377700242.80744,36.660594,126.342013,-0.3
1,0,1377700243.00748,36.660594,126.342013,-0.4
1,0,1377700243.20748,36.660594,126.342013,-0.5
1,0,1377700243.40755,36.660593,126.342013,-0.6
1,0,1377700243.60752,36.660593,126.342013,-0.7
1,0,1377700243.8076,36.660593,126.342013,-0.8
1,0,1377700244.00763,36.660593,126.342013,-0.8
1,0,1377700244.20763,36.660593,126.342012,-0.8
1,0,1377700244.40762,36.660593,126.342012,-0.8
1,0,1377700244.6077,36.660593,126.342012,-0.8
1,0,1377700244.80766,36.660593,126.342012,-0.8
1,0,1377700245.00769,36.660592,126.342013,-0.7
1,0,1377700245.20772,36.660592,126.342013,-0.7
1,0,1377700245.40775,36.660592,126.342013,-0.7
1,0,1377700245.60789,36.660592,126.342014,-0.7
1,0,1377700245.80779,36.660592,126.342014,-0.7
1,0,1377700246.0078,36.660592,126.342014,-0.7
1,0,1377700246.20793,36.660592,126.342014,-0.7
1,0,1377700246.40792,36.660592,126.342014,-0.7
1,0,1377700246.60791,36.660592,126.342014,-0.7
1,0,1377700246.80814,36.660592,126.342015,-0.6
1,0,1377700247.00813,36.660592,126.342015,-0.6
1,0,1377700247.20821,36.660591,126.342015,-0.6
1,0,1377700247.40805,36.660591,126.342015,-0.6
1,0,1377700247.60801,36.660591,126.342015,-0.6
1,0,1377700247.80802,36.660591,126.342015,-0.5
1,0,1377700248.00818,36.660591,126.342015,-0.5
1,0,1377700248.20805,36.660591,126.342015,-0.5
1,0,1377700248.40808,36.660591,126.342015,-0.5
1,0,1377700248.60818,36.660591,126.342015,-0.5
1,0,1377700248.80814,36.660591,126.342015,-0.5
1,0,1377700249.00817,36.66059,126.342014,-0.4
1,0,1377700249.20821,36.66059,126.342014,-0.4
1,0,1377700249.40825,36.66059,126.342014,-0.4
1,0,1377700249.60822,36.660591,126.342014,-0.4
1,0,1377700249.8083,36.66059,126.342014,-0.4
1,0,1377700250.0083,36.66059,126.342014,-0.4
1,0,1377700250.20831,36.66059,126.342014,-0.4
1,0,1377700250.40833,36.66059,126.342014,-0.4
1,0,1377700250.60838,36.66059,126.342014,-0.4
1,0,1377700250.80838,36.66059,126.342014,-0.4
1,0,1377700251.00846,36.66059,126.342014,-0.4
1,0,1377700251.20847,36.66059,126.342014,-0.4
1,0,1377700251.40845,36.66059,126.342013,-0.4
1,0,1377700251.60847,36.66059,126.342013,-0.4
1,0,1377700251.80859,36.66059,126.342013,-0.4
1,0,1377700252.00851,36.66059,126.342013,-0.5
1,0,1377700252.20853,36.660589,126.342013,-0.5
1,0,1377700252.40861,36.660589,126.342013,-0.5
1,0,1377700252.60864,36.660589,126.342013,-0.6
1,0,1377700252.80878,36.660589,126.342013,-0.6
1,0,1377700253.00863,36.660589,126.342013,-0.6
1,0,1377700253.20874,36.660589,126.342014,-0.6
1,0,1377700253.39884,36.660589,126.342014,-0.6
1,0,1377700253.60379,36.660589,126.342014,-0.6
1,0,1377700253.80376,36.660589,126.342014,-0.6
1,0,1377700254.00397,36.66059,126.342015,-0.6
1,0,1377700254.20385,36.66059,126.342015,-0.6
1,0,1377700254.40386,36.660589,126.342015,-0.7
